alias,alias_norm,entity_id,canonical_name,entity_type,support_count,source_chunks,qa_ids
حمى عضة الجرذ,حمي عضه الجرذ,ent_symptom_018ebc11f6df,حمى,Symptom,0,"[""chunk_00030"", ""chunk_00040"", ""chunk_00093"", ""chunk_00101"", ""chunk_00102"", ""chunk_00165"", ""chunk_00181"", ""chunk_00198"", ""chunk_00199""]","[""ahd5k_00348"", ""ahd5k_00438"", ""ahd5k_00679"", ""ahd5k_01255"", ""ahd5k_01262"", ""ahd5k_01567"", ""ahd5k_01611"", ""ahd5k_02142"", ""ahd5k_02595"", ""ahd5k_03053"", ""ahd5k_03137"", ""ahd5k_04651"", ""ahd5k_04919""]"
حمى عضة الفأر,حمي عضه الفار,ent_symptom_018ebc11f6df,حمى,Symptom,0,"[""chunk_00030"", ""chunk_00040"", ""chunk_00093"", ""chunk_00101"", ""chunk_00102"", ""chunk_00165"", ""chunk_00181"", ""chunk_00198"", ""chunk_00199""]","[""ahd5k_00348"", ""ahd5k_00438"", ""ahd5k_00679"", ""ahd5k_01255"", ""ahd5k_01262"", ""ahd5k_01567"", ""ahd5k_01611"", ""ahd5k_02142"", ""ahd5k_02595"", ""ahd5k_03053"", ""ahd5k_03137"", ""ahd5k_04651"", ""ahd5k_04919""]"
خفقان القلب,خفقان القلب,ent_symptom_1f6a3892391d,خفقان القلب,Symptom,0,"[""chunk_00069""]","[""ahd5k_00823"", ""ahd5k_01690"", ""ahd5k_03624"", ""ahd5k_04701""]"
دقات سريعة للقلب,دقات سريعه للقلب,ent_symptom_2623f9ed0078,دقات سريعة للقلب,Symptom,1,"[""chunk_00136""]","[""ahd5k_01140""]"
دوار,دوار,ent_symptom_ec53995c86ca,دوار,Symptom,1,"[""chunk_00136""]","[""ahd5k_01140""]"
دوائر حمراء,دواير حمراء,ent_symptom_15f699fd4691,دوائر حمراء,Symptom,1,"[""chunk_00001""]","[""ahd5k_04414""]"
دوخة,دوخه,ent_symptom_850b2a35c32d,دوخة,Symptom,1,"[""chunk_00069""]","[""ahd5k_04701""]"
دوخه,دوخه,ent_symptom_ca6890d2fa81,غثيان,Symptom,0,"[""chunk_00186""]","[""ahd5k_04926""]"
راسي تقيل,راسي تقيل,ent_symptom_e9ec482600f1,راسي تقيل,Symptom,1,"[""chunk_00136""]","[""ahd5k_01140""]"
سعال,سعال,ent_symptom_7b839cc80688,ضيق تنفس,Symptom,0,"[""chunk_00001"", ""chunk_00007"", ""chunk_00022"", ""chunk_00068"", ""chunk_00069"", ""chunk_00073"", ""chunk_00074"", ""chunk_00089"", ""chunk_00090""]","[""ahd5k_00010"", ""ahd5k_00683"", ""ahd5k_00823"", ""ahd5k_02329"", ""ahd5k_03444"", ""ahd5k_03671"", ""ahd5k_03872"", ""ahd5k_04265"", ""ahd5k_04701"", ""ahd5k_04898""]"
سعال,سعال,ent_symptom_f4cf885a0447,سعال,Symptom,6,"[""chunk_00001"", ""chunk_00096"", ""chunk_00119"", ""chunk_00123"", ""chunk_00172"", ""chunk_00192""]","[""ahd5k_00069"", ""ahd5k_00970"", ""ahd5k_01584"", ""ahd5k_03544"", ""ahd5k_04490"", ""ahd5k_04942""]"
سمنة,سمنه,ent_symptom_dbef79463d2f,سمنة,Symptom,1,"[""chunk_00161""]","[""ahd5k_00772""]"
سيلان الانف,سيلان الانف,ent_symptom_c411d2ed3083,سيلان الانف,Symptom,1,"[""chunk_00108""]","[""ahd5k_04444""]"
شعور بالجوع,شعور بالجوع,ent_symptom_3600b8bcb53e,الجوع,Symptom,1,"[""chunk_00097""]","[""ahd5k_01128""]"
صداع,صداع,ent_symptom_b754f1a1e5a8,صداع,Symptom,8,"[""chunk_00014"", ""chunk_00116"", ""chunk_00128"", ""chunk_00130"", ""chunk_00131"", ""chunk_00196""]","[""ahd5k_00065"", ""ahd5k_00780"", ""ahd5k_00887"", ""ahd5k_01058"", ""ahd5k_02318"", ""ahd5k_02662"", ""ahd5k_03689"", ""ahd5k_04356""]"
صداع,صداع,ent_symptom_c01e00eb5c72,صداع التوتر,Symptom,0,"[""chunk_00128""]","[""ahd5k_02662""]"
صداع التوتر,صداع التوتر,ent_symptom_c01e00eb5c72,صداع التوتر,Symptom,1,"[""chunk_00128""]","[""ahd5k_02662""]"
صداع التوتري,صداع التوتري,ent_symptom_b754f1a1e5a8,صداع,Symptom,0,"[""chunk_00014"", ""chunk_00074"", ""chunk_00103"", ""chunk_00116"", ""chunk_00124"", ""chunk_00128"", ""chunk_00130"", ""chunk_00131"", ""chunk_00196""]","[""ahd5k_00065"", ""ahd5k_00222"", ""ahd5k_00507"", ""ahd5k_00780"", ""ahd5k_00887"", ""ahd5k_01058"", ""ahd5k_02266"", ""ahd5k_02318"", ""ahd5k_02662"", ""ahd5k_03689"", ""ahd5k_03737"", ""ahd5k_04265"", ""ahd5k_04356""]"
صداع في جنبي الرأس,صداع في جنبي الراس,ent_symptom_b754f1a1e5a8,صداع,Symptom,1,"[""chunk_00103""]","[""ahd5k_02266""]"
صداع قوي,صداع قوي,ent_symptom_b754f1a1e5a8,صداع,Symptom,1,"[""chunk_00074""]","[""ahd5k_04265""]"
ضربة الشمس,ضربه الشمس,ent_symptom_018ebc11f6df,حمى,Symptom,1,"[""chunk_00199""]","[""ahd5k_04919""]"
ضغط,ضغط,ent_symptom_724e59ded899,ضغط الدم,Symptom,1,"[""chunk_00084""]","[""ahd5k_04912""]"
ضغط,ضغط,ent_symptom_d713f64368d3,ضغط,Symptom,2,"[""chunk_00128"", ""chunk_00140""]","[""ahd5k_02662"", ""ahd5k_03423""]"
ضغط الدم,ضغط الدم,ent_symptom_724e59ded899,ضغط الدم,Symptom,9,"[""chunk_00064"", ""chunk_00084""]","[""ahd5k_00085"", ""ahd5k_00691"", ""ahd5k_00756"", ""ahd5k_01259"", ""ahd5k_01350"", ""ahd5k_01894"", ""ahd5k_02577"", ""ahd5k_02607"", ""ahd5k_02754""]"
ضيق التنفس,ضيق التنفس,ent_symptom_7b839cc80688,ضيق تنفس,Symptom,0,"[""chunk_00001"", ""chunk_00007"", ""chunk_00022"", ""chunk_00068"", ""chunk_00069"", ""chunk_00073"", ""chunk_00074"", ""chunk_00089"", ""chunk_00090""]","[""ahd5k_00010"", ""ahd5k_00683"", ""ahd5k_00823"", ""ahd5k_02329"", ""ahd5k_03444"", ""ahd5k_03671"", ""ahd5k_03872"", ""ahd5k_04265"", ""ahd5k_04701"", ""ahd5k_04898""]"
ضيق النفس,ضيق النفس,ent_symptom_7b839cc80688,ضيق تنفس,Symptom,1,"[""chunk_00022""]","[""ahd5k_03444""]"
ضيق بلتنفس,ضيق بلتنفس,ent_symptom_7b839cc80688,ضيق تنفس,Symptom,1,"[""chunk_00007""]","[""ahd5k_02329""]"
ضيق تنفس,ضيق تنفس,ent_symptom_7b839cc80688,ضيق تنفس,Symptom,6,"[""chunk_00001"", ""chunk_00068"", ""chunk_00069"", ""chunk_00074"", ""chunk_00089""]","[""ahd5k_00010"", ""ahd5k_00683"", ""ahd5k_00823"", ""ahd5k_03872"", ""ahd5k_04265"", ""ahd5k_04701""]"
ضيق تنفس,ضيق تنفس,ent_symptom_b5e5cc252e6a,الضيق التنفسي,Symptom,7,"[""chunk_00072""]","[""ahd5k_00515"", ""ahd5k_00656"", ""ahd5k_01510"", ""ahd5k_01669"", ""ahd5k_02719"", ""ahd5k_02761"", ""ahd5k_03333""]"
ضيق تنفس,ضيق تنفس,ent_symptom_c42bbeabdb83,الزراق,Symptom,0,"[""chunk_00099""]","[""ahd5k_00568""]"
ضيق تنفس,ضيق تنفس,ent_symptom_f4cf885a0447,سعال,Symptom,0,"[""chunk_00001"", ""chunk_00009"", ""chunk_00096"", ""chunk_00119"", ""chunk_00123"", ""chunk_00172"", ""chunk_00192""]","[""ahd5k_00069"", ""ahd5k_00883"", ""ahd5k_00970"", ""ahd5k_01584"", ""ahd5k_03544"", ""ahd5k_04490"", ""ahd5k_04942""]"
ضيق نفس,ضيق نفس,ent_symptom_7b839cc80688,ضيق تنفس,Symptom,2,"[""chunk_00073""]","[""ahd5k_04898""]"
غثيان,غثيان,ent_symptom_ca6890d2fa81,غثيان,Symptom,1,"[""chunk_00186""]","[""ahd5k_04926""]"
فقدان الشهية,فقدان الشهيه,ent_symptom_c48c0df96785,فقدان الشهيه,Symptom,0,"[""chunk_00054""]","[""ahd5k_02546""]"
فقدان الشهيه,فقدان الشهيه,ent_symptom_c48c0df96785,فقدان الشهيه,Symptom,1,"[""chunk_00054""]","[""ahd5k_02546""]"
فقدان الشهية والرغبة في الاستفراغ,فقدان الشهيه والرغبه في الاستفراغ,ent_symptom_94e1fb05bddc,فقدان الشهية والرغبة في الاستفراغ,Symptom,1,"[""chunk_00190""]","[""ahd5k_00916""]"
فقدان الوعي,فقدان الوعي,ent_symptom_1113453f7a36,فقدان الوعي,Symptom,1,"[""chunk_00197""]","[""ahd5k_00992""]"
قلق,قلق,ent_symptom_38888a2188fe,القلق,Symptom,0,"[""chunk_00077"", ""chunk_00128"", ""chunk_00173""]","[""ahd5k_01574"", ""ahd5k_02662"", ""ahd5k_04953""]"
قلق,قلق,ent_symptom_f51ef98950a2,قلق,Symptom,3,"[""chunk_00068"", ""chunk_00075"", ""chunk_00132""]","[""ahd5k_00671"", ""ahd5k_00683"", ""ahd5k_00804""]"
قيء,قيء,ent_symptom_7a79bce3a153,قيء,Symptom,1,"[""chunk_00151""]","[""ahd5k_02903""]"
كثرة الملابس,كثره الملابس,ent_symptom_7b297d9851d1,الملابس,Symptom,1,"[""chunk_00099""]","[""ahd5k_00568""]"
كيس,كيس,ent_symptom_170df8c18553,كيس,Symptom,1,"[""chunk_00120""]","[""ahd5k_02131""]"
مخاط,مخاط,ent_symptom_cdf7db203339,البلغم,Symptom,0,"[""chunk_00107""]","[""ahd5k_04277""]"
مضاعفات وعائية,مضاعفات وعاييه,ent_symptom_f28c266dc478,المضاعفات الوعائية,Symptom,0,"[""chunk_00081""]","[""ahd5k_04533""]"
نبض,نبض,ent_symptom_ff3a8a841494,نبض,Symptom,0,"[""chunk_00155""]","[""ahd5k_01973""]"
نبض قلبه,نبض قلبه,ent_symptom_ff3a8a841494,نبض,Symptom,1,"[""chunk_00155""]","[""ahd5k_01973""]"
نبضات القلب,نبضات القلب,ent_symptom_19841fc2dc50,نبضات القلب,Symptom,6,"[""chunk_00064""]","[""ahd5k_00085"", ""ahd5k_00691"", ""ahd5k_00756"", ""ahd5k_01259"", ""ahd5k_01350"", ""ahd5k_01894""]"
نزف,نزف,ent_symptom_b9ba6f86ab5a,نزف,Symptom,0,"[""chunk_00056""]","[""ahd5k_01440""]"
نزف,نزف,ent_symptom_e276c7fd7e33,النزف,Symptom,0,"[""chunk_00081""]","[""ahd5k_04533""]"
نزف بسيط,نزف بسيط,ent_symptom_b9ba6f86ab5a,نزف,Symptom,1,"[""chunk_00056""]","[""ahd5k_01440""]"
نزلة,نزله,ent_symptom_a6a5150fee6f,النزلة,Symptom,0,"[""chunk_00052""]","[""ahd5k_04944""]"
نشفان,نشفان,ent_symptom_66c2e60e8e52,نشفان,Symptom,1,"[""chunk_00006""]","[""ahd5k_02124""]"
نض سريع,نض سريع,ent_symptom_b754f1a1e5a8,صداع,Symptom,1,"[""chunk_00124""]","[""ahd5k_00222""]"
نغزات,نغزات,ent_symptom_7d2fce86bc12,نغزات,Symptom,1,"[""chunk_00070""]","[""ahd5k_04975""]"
نفث,نفث,ent_symptom_7b839cc80688,ضيق تنفس,Symptom,0,"[""chunk_00001"", ""chunk_00007"", ""chunk_00022"", ""chunk_00068"", ""chunk_00069"", ""chunk_00073"", ""chunk_00074"", ""chunk_00089"", ""chunk_00090""]","[""ahd5k_00010"", ""ahd5k_00683"", ""ahd5k_00823"", ""ahd5k_02329"", ""ahd5k_03444"", ""ahd5k_03671"", ""ahd5k_03872"", ""ahd5k_04265"", ""ahd5k_04701"", ""ahd5k_04898""]"
نفخ,نفخ,ent_symptom_17b6202362ba,نفخ,Symptom,0,"[""chunk_00078""]","[""ahd5k_01017""]"
نقص الاكسجين,نقص الاكسجين,ent_symptom_c42bbeabdb83,الزراق,Symptom,0,"[""chunk_00099""]","[""ahd5k_00568""]"
نقص الوعي,نقص الوعي,ent_symptom_1113453f7a36,فقدان الوعي,Symptom,0,"[""chunk_00197""]","[""ahd5k_00992""]"
نوبات,نوبات,ent_symptom_2b9271490fdf,نوبات,Symptom,2,"[""chunk_00077""]","[""ahd5k_00189"", ""ahd5k_01574""]"
نوبات جزئية,نوبات جزييه,ent_symptom_871c0c5d659d,نوبة,Symptom,1,"[""chunk_00016""]","[""ahd5k_02823""]"
نوبات عامة,نوبات عامه,ent_symptom_871c0c5d659d,نوبة,Symptom,1,"[""chunk_00016""]","[""ahd5k_02823""]"
نوبة,نوبه,ent_symptom_871c0c5d659d,نوبة,Symptom,0,"[""chunk_00016""]","[""ahd5k_02823""]"
هيشان الشعر,هيشان الشعر,ent_symptom_1489f63a8622,هيشان الشعر,Symptom,1,"[""chunk_00020""]","[""ahd5k_00149""]"
وجع,وجع,ent_symptom_42ad4acdebc5,وجع,Symptom,0,"[""chunk_00086""]","[""ahd5k_01537""]"
وجع بالجسم,وجع بالجسم,ent_symptom_42ad4acdebc5,وجع,Symptom,1,"[""chunk_00086""]","[""ahd5k_01537""]"
وخزات,وخزات,ent_symptom_f51ef98950a2,قلق,Symptom,0,"[""chunk_00068"", ""chunk_00075"", ""chunk_00104"", ""chunk_00132""]","[""ahd5k_00671"", ""ahd5k_00683"", ""ahd5k_00804"", ""ahd5k_02476""]"
وفاة,وفاه,ent_symptom_5dc2556b8338,الوفاة,Symptom,0,"[""chunk_00081""]","[""ahd5k_04533""]"
b12,b12,ent_test_d4c042551289,b12,Test,1,"[""chunk_00050""]","[""ahd5k_02605""]"
CBC,cbc,ent_test_eb10148e602f,CBC,Test,1,"[""chunk_00050""]","[""ahd5k_02605""]"
CBC التحليل الكامل للدم,cbc التحليل الكامل للدم,ent_test_f405aec80933,CBC التحليل الكامل للدم,Test,1,"[""chunk_00186""]","[""ahd5k_04926""]"
E.S.R.,e.s.r.,ent_test_7f9e855cef19,E.S.R.,Test,0,"[""chunk_00060""]","[""ahd5k_04249""]"
ferritin,ferritin,ent_test_9b953964df1c,ferritin,Test,1,"[""chunk_00050""]","[""ahd5k_02605""]"
iron,iron,ent_test_a720c5e59e85,iron,Test,1,"[""chunk_00050""]","[""ahd5k_02605""]"
kidney,kidney,ent_test_891e6b99157e,الكلية,Test,0,"[""chunk_00157""]","[""ahd5k_03394""]"
parathyroid hormone,parathyroid hormone,ent_test_ca6f7fce3808,PTH,Test,0,"[""chunk_00157""]","[""ahd5k_03833""]"
PTH,pth,ent_test_ca6f7fce3808,PTH,Test,1,"[""chunk_00157""]","[""ahd5k_03833""]"
RAST Test,rast test,ent_test_3f0d2e079b73,RAST Test,Test,1,"[""chunk_00003""]","[""ahd5k_01245""]"
RAST Test,rast test,ent_test_433492431144,تحليل الحساسية,Test,0,"[""chunk_00003"", ""chunk_00005"", ""chunk_00007"", ""chunk_00009"", ""chunk_00078"", ""chunk_00089"", ""chunk_00140"", ""chunk_00149"", ""chunk_00172"", ""chunk_00196""]","[""ahd5k_00065"", ""ahd5k_00436"", ""ahd5k_00614"", ""ahd5k_00864"", ""ahd5k_01231"", ""ahd5k_02482"", ""ahd5k_03423"", ""ahd5k_03563"", ""ahd5k_04480"", ""ahd5k_04490""]"
أشعة,اشعه,ent_test_c4cfd2d6468c,أشعة,Test,5,"[""chunk_00031"", ""chunk_00055"", ""chunk_00152"", ""chunk_00188"", ""chunk_00200""]","[""ahd5k_00876"", ""ahd5k_01220"", ""ahd5k_01295"", ""ahd5k_04844"", ""ahd5k_04934""]"
اشعة,اشعه,ent_test_c4cfd2d6468c,أشعة,Test,0,"[""chunk_00031"", ""chunk_00055"", ""chunk_00086"", ""chunk_00115"", ""chunk_00130"", ""chunk_00133"", ""chunk_00152"", ""chunk_00188"", ""chunk_00200""]","[""ahd5k_00114"", ""ahd5k_00876"", ""ahd5k_01220"", ""ahd5k_01290"", ""ahd5k_01295"", ""ahd5k_01537"", ""ahd5k_02003"", ""ahd5k_03019"", ""ahd5k_04468"", ""ahd5k_04648"", ""ahd5k_04844"", ""ahd5k_04934""]"
اشعة بالصبغة,اشعه بالصبغه,ent_test_c4cfd2d6468c,أشعة,Test,1,"[""chunk_00086""]","[""ahd5k_01537""]"
اشعة تلفزيونية,اشعه تلفزيونيه,ent_test_6f946fa998e8,اشعة تلفزيونية,Test,1,"[""chunk_00187""]","[""ahd5k_02673""]"
اشعة عادية,اشعه عاديه,ent_test_c4cfd2d6468c,أشعة,Test,0,"[""chunk_00031"", ""chunk_00055"", ""chunk_00086"", ""chunk_00115"", ""chunk_00130"", ""chunk_00133"", ""chunk_00152"", ""chunk_00188"", ""chunk_00200""]","[""ahd5k_00114"", ""ahd5k_00876"", ""ahd5k_01220"", ""ahd5k_01290"", ""ahd5k_01295"", ""ahd5k_01537"", ""ahd5k_02003"", ""ahd5k_03019"", ""ahd5k_04468"", ""ahd5k_04648"", ""ahd5k_04844"", ""ahd5k_04934""]"
التطعيم,التطعيم,ent_test_a8cf24723db9,التطعيمات,Test,0,"[""chunk_00110""]","[""ahd5k_01847""]"
التطعيمات,التطعيمات,ent_test_a8cf24723db9,التطعيمات,Test,1,"[""chunk_00110""]","[""ahd5k_01847""]"
التقييم,التقييم,ent_test_ce6fcb80c1fe,فحص سريري,Test,0,"[""chunk_00163"", ""chunk_00191""]","[""ahd5k_00714"", ""ahd5k_02702""]"
الثيحال الريوي,الثيحال الريوي,ent_test_789144e7ff3c,الثيحال الريوي,Test,1,"[""chunk_00138""]","[""ahd5k_00774""]"
الجلوكوز,الجلوكوز,ent_test_d990d9189fc6,الجلوكوز,Test,2,"[""chunk_00037""]","[""ahd5k_01578""]"
الجنين,الجنين,ent_test_0e8b0f13e650,الجنين,Test,2,"[""chunk_00156""]","[""ahd5k_03455"", ""ahd5k_04815""]"
الحيوانات المنوية,الحيوانات المنويه,ent_test_51926b4c8cd0,الحيوانات المنوية,Test,0,"[""chunk_00092""]","[""ahd5k_01629""]"
الديم,الديم,ent_test_c087a4192739,الديم,Test,1,"[""chunk_00179""]","[""ahd5k_04751""]"
الصور الشعاعية,الصور الشعاعيه,ent_test_e668861db259,الصور الشعاعية,Test,0,"[""chunk_00131""]","[""ahd5k_01058""]"
الفحوصات,الفحوصات,ent_test_c4ec2e232baf,الفحوصات المخبرية,Test,0,"[""chunk_00160""]","[""ahd5k_04611""]"
الفحوصات المخبرية,الفحوصات المخبريه,ent_test_c4ec2e232baf,الفحوصات المخبرية,Test,1,"[""chunk_00160""]","[""ahd5k_04611""]"
القسطرة التشخيصية,القسطره التشخيصيه,ent_test_27c861759100,القسطرة التشخيصية,Test,1,"[""chunk_00081""]","[""ahd5k_04970""]"
القولون,القولون,ent_test_f65cef357cee,القولون,Test,1,"[""chunk_00180""]","[""ahd5k_02411""]"
الكلية,الكليه,ent_test_891e6b99157e,الكلية,Test,2,"[""chunk_00157""]","[""ahd5k_03394""]"
النسبة,النسبه,ent_test_4e95ccf90696,النسبة,Test,1,"[""chunk_00183""]","[""ahd5k_04052""]"
الهرمون,الهرمون,ent_test_234f794d532f,الهرمون,Test,1,"[""chunk_00169""]","[""ahd5k_00035""]"
إيكو,ايكو,ent_test_4b0183158a0f,إيكو,Test,0,"[""chunk_00075""]","[""ahd5k_04352""]"
بزل الصدر,بزل الصدر,ent_test_5b6be44fb944,بزل الصدر,Test,1,"[""chunk_00035""]","[""ahd5k_04576""]"
تحاليل,تحاليل,ent_test_dd68aa784555,تحاليل مخبرية,Test,3,"[""chunk_00004"", ""chunk_00127"", ""chunk_00166""]","[""ahd5k_00632"", ""ahd5k_02039"", ""ahd5k_04235""]"
تحاليل مخبرية,تحاليل مخبريه,ent_test_2b2550da4a44,فحص الجرثومة الحلزونية,Test,0,"[""chunk_00054""]","[""ahd5k_02292""]"
تحاليل مخبرية,تحاليل مخبريه,ent_test_dd68aa784555,تحاليل مخبرية,Test,11,"[""chunk_00044"", ""chunk_00053"", ""chunk_00061"", ""chunk_00069"", ""chunk_00082"", ""chunk_00084"", ""chunk_00161"", ""chunk_00162"", ""chunk_00177"", ""chunk_00188"", ""chunk_00192""]","[""ahd5k_00480"", ""ahd5k_00696"", ""ahd5k_00772"", ""ahd5k_00823"", ""ahd5k_00994"", ""ahd5k_01220"", ""ahd5k_01294"", ""ahd5k_01551"", ""ahd5k_02200"", ""ahd5k_03238"", ""ahd5k_03544""]"
تحليل,تحليل,ent_test_645255369776,تحليل,Test,1,"[""chunk_00041""]","[""ahd5k_01930""]"
تحليل AMH,تحليل amh,ent_test_263ea3437869,تحليل AMH,Test,1,"[""chunk_00094""]","[""ahd5k_01925""]"
تحليل الحساسية,تحليل الحساسيه,ent_test_433492431144,تحليل الحساسية,Test,5,"[""chunk_00078"", ""chunk_00089"", ""chunk_00149"", ""chunk_00172"", ""chunk_00196""]","[""ahd5k_00065"", ""ahd5k_00436"", ""ahd5k_00864"", ""ahd5k_03563"", ""ahd5k_04490""]"
تحليل الحساسيه,تحليل الحساسيه,ent_test_433492431144,تحليل الحساسية,Test,0,"[""chunk_00003"", ""chunk_00005"", ""chunk_00007"", ""chunk_00009"", ""chunk_00078"", ""chunk_00089"", ""chunk_00140"", ""chunk_00149"", ""chunk_00172"", ""chunk_00196""]","[""ahd5k_00065"", ""ahd5k_00436"", ""ahd5k_00614"", ""ahd5k_00864"", ""ahd5k_01231"", ""ahd5k_02482"", ""ahd5k_03423"", ""ahd5k_03563"", ""ahd5k_04480"", ""ahd5k_04490""]"
تحليل الحساسية,تحليل الحساسيه,ent_test_7633369aec20,رسم قلب,Test,0,"[""chunk_00068""]","[""ahd5k_00963""]"
تحليل الحساسية,تحليل الحساسيه,ent_test_dd68aa784555,تحاليل مخبرية,Test,1,"[""chunk_00028""]","[""ahd5k_03068""]"
تحليل براز,تحليل براز,ent_test_cee0f03fdc31,تحليل براز,Test,1,"[""chunk_00187""]","[""ahd5k_02673""]"
تحليل بول,تحليل بول,ent_test_62f3f553cccf,تحليل بول,Test,0,"[""chunk_00076""]","[""ahd5k_04706""]"
تحليل حساسية,تحليل حساسيه,ent_test_433492431144,تحليل الحساسية,Test,1,"[""chunk_00003""]","[""ahd5k_01231""]"
تحليل مخبري,تحليل مخبري,ent_test_dd68aa784555,تحاليل مخبرية,Test,5,"[""chunk_00040"", ""chunk_00134"", ""chunk_00164"", ""chunk_00168""]","[""ahd5k_00679"", ""ahd5k_00775"", ""ahd5k_02588"", ""ahd5k_03761"", ""ahd5k_04620""]"
تخطيط كهربائية القلب,تخطيط كهرباييه القلب,ent_test_0deca3ec9d8b,تلفزيون قلب,Test,1,"[""chunk_00073""]","[""ahd5k_03958""]"
تصوير,تصوير,ent_test_2fa028778221,تصوير بالموجات الفوق صوتية,Test,0,"[""chunk_00087""]","[""ahd5k_03801""]"
تصوير الجهاز البولي,تصوير الجهاز البولي,ent_test_f6ff9119ed14,تصوير الجهاز البولي,Test,1,"[""chunk_00117""]","[""ahd5k_00666""]"
تصوير بالرنين المغناطيسي,تصوير بالرنين المغناطيسي,ent_test_ccfa39d8952e,تصوير بالرنين المغناطيسي,Test,0,"[""chunk_00189""]","[""ahd5k_04904""]"
تصوير بالموجات الفوق صوتية,تصوير بالموجات الفوق صوتيه,ent_test_2fa028778221,تصوير بالموجات الفوق صوتية,Test,0,"[""chunk_00087""]","[""ahd5k_03801""]"
تلفزيون قلب,تلفزيون قلب,ent_test_0deca3ec9d8b,تلفزيون قلب,Test,1,"[""chunk_00073""]","[""ahd5k_04775""]"
