relation_id,chunk_id,qa_id,candidate_relation_type,validated_relation_type,keep,source_entity_id,source_name,source_type,target_entity_id,target_name,target_type,evidence,confidence,reason,provider,model,edge_id,original_relation_id,graph_relation_type,edge_direction
rel_seed_1832f5799b1ae9b6,chunk_00198,ahd5k_01255,TREATED_BY,TREATED_BY,true,ent_diseasecondition_6ac8dc82e106,حمى عضة الفأر,DiseaseCondition,ent_treatment_46930d71ed57,بنسيلين,Treatment,البنسيلين,0.900,Direct treatment recommendation,groq,qwen/qwen3-32b,rel_seed_1832f5799b1ae9b6,rel_seed_1832f5799b1ae9b6,TREATED_BY,direct
rel_seed_1832f5799b1ae9b6,chunk_00198,ahd5k_01255,TREATED_BY,TREATED_BY,true,ent_treatment_46930d71ed57,بنسيلين,Treatment,ent_diseasecondition_6ac8dc82e106,حمى عضة الفأر,DiseaseCondition,البنسيلين,0.900,Direct treatment recommendation,groq,qwen/qwen3-32b,rel_seed_1832f5799b1ae9b6__inverse,rel_seed_1832f5799b1ae9b6,TREATS,inverse
rel_seed_9ad6e2f314aa280c,chunk_00198,ahd5k_01255,TREATED_BY,TREATED_BY,true,ent_diseasecondition_6ac8dc82e106,حمى عضة الفأر,DiseaseCondition,ent_treatment_790302b0b1e6,سيبروفلوكساسين,Treatment,السيبروفلوكساسين,0.900,Direct treatment recommendation,groq,qwen/qwen3-32b,rel_seed_9ad6e2f314aa280c,rel_seed_9ad6e2f314aa280c,TREATED_BY,direct
rel_seed_9ad6e2f314aa280c,chunk_00198,ahd5k_01255,TREATED_BY,TREATED_BY,true,ent_treatment_790302b0b1e6,سيبروفلوكساسين,Treatment,ent_diseasecondition_6ac8dc82e106,حمى عضة الفأر,DiseaseCondition,السيبروفلوكساسين,0.900,Direct treatment recommendation,groq,qwen/qwen3-32b,rel_seed_9ad6e2f314aa280c__inverse,rel_seed_9ad6e2f314aa280c,TREATS,inverse
rel_seed_888353f399dd5efd,chunk_00198,ahd5k_01255,TREATED_BY,TREATED_BY,true,ent_diseasecondition_6ac8dc82e106,حمى عضة الفأر,DiseaseCondition,ent_treatment_6d11b359c485,المضادات الحيوية,Treatment,المضادات الحيوية,0.850,General treatment category explicitly mentioned,groq,qwen/qwen3-32b,rel_seed_888353f399dd5efd,rel_seed_888353f399dd5efd,TREATED_BY,direct
rel_seed_888353f399dd5efd,chunk_00198,ahd5k_01255,TREATED_BY,TREATED_BY,true,ent_treatment_6d11b359c485,المضادات الحيوية,Treatment,ent_diseasecondition_6ac8dc82e106,حمى عضة الفأر,DiseaseCondition,المضادات الحيوية,0.850,General treatment category explicitly mentioned,groq,qwen/qwen3-32b,rel_seed_888353f399dd5efd__inverse,rel_seed_888353f399dd5efd,TREATS,inverse
rel_seed_1ca8a7755403844c,chunk_00198,ahd5k_01255,HAS_SYMPTOM,HAS_SYMPTOM,true,ent_diseasecondition_21009b0da809,حمى عضة الجرذون,DiseaseCondition,ent_symptom_018ebc11f6df,حمى,Symptom,حمى عضة الجرذون,0.900,Direct co-occurrence in disease name and symptom,groq,qwen/qwen3-32b,rel_seed_1ca8a7755403844c,rel_seed_1ca8a7755403844c,HAS_SYMPTOM,direct
rel_seed_1ca8a7755403844c,chunk_00198,ahd5k_01255,HAS_SYMPTOM,HAS_SYMPTOM,true,ent_symptom_018ebc11f6df,حمى,Symptom,ent_diseasecondition_21009b0da809,حمى عضة الجرذون,DiseaseCondition,حمى عضة الجرذون,0.900,Direct co-occurrence in disease name and symptom,groq,qwen/qwen3-32b,rel_seed_1ca8a7755403844c__inverse,rel_seed_1ca8a7755403844c,SYMPTOM_OF,inverse
rel_seed_9801b830734a962e,chunk_00198,ahd5k_01255,HAS_SYMPTOM,HAS_SYMPTOM,true,ent_diseasecondition_21009b0da809,حمى عضة الجرذون,DiseaseCondition,ent_symptom_a3c00de774da,ارتجاف,Symptom,ارتجاف,0.850,Symptom explicitly listed,groq,qwen/qwen3-32b,rel_seed_9801b830734a962e,rel_seed_9801b830734a962e,HAS_SYMPTOM,direct
rel_seed_9801b830734a962e,chunk_00198,ahd5k_01255,HAS_SYMPTOM,HAS_SYMPTOM,true,ent_symptom_a3c00de774da,ارتجاف,Symptom,ent_diseasecondition_21009b0da809,حمى عضة الجرذون,DiseaseCondition,ارتجاف,0.850,Symptom explicitly listed,groq,qwen/qwen3-32b,rel_seed_9801b830734a962e__inverse,rel_seed_9801b830734a962e,SYMPTOM_OF,inverse
rel_seed_703977431c75de36,chunk_00199,ahd5k_04919,TREATED_BY,TREATED_BY,true,ent_symptom_018ebc11f6df,حمى,Symptom,ent_treatment_328b48423699,الماء,Treatment,يرش الجسم بالماء الفاتر أو ذو حرارة باردة نسبياً 'أبرد من جسد المصاب'.,0.850,الماء الفاتر مذكور كعلاج مباشر لحمى.,groq,qwen/qwen3-32b,rel_seed_703977431c75de36,rel_seed_703977431c75de36,TREATED_BY,direct
rel_seed_703977431c75de36,chunk_00199,ahd5k_04919,TREATED_BY,TREATED_BY,true,ent_treatment_328b48423699,الماء,Treatment,ent_symptom_018ebc11f6df,حمى,Symptom,يرش الجسم بالماء الفاتر أو ذو حرارة باردة نسبياً 'أبرد من جسد المصاب'.,0.850,الماء الفاتر مذكور كعلاج مباشر لحمى.,groq,qwen/qwen3-32b,rel_seed_703977431c75de36__inverse,rel_seed_703977431c75de36,TREATS,inverse
rel_seed_c8ded7877941fc37,chunk_00199,ahd5k_04919,TREATED_BY,TREATED_BY,true,ent_symptom_018ebc11f6df,حمى,Symptom,ent_treatment_e77b8748ec09,ثلج,Treatment,توضع مكعبات ثلجية حول منطقة الرقبة ومنطقة ما تحت الإبط.,0.850,الثلج مذكور كعلاج مباشر لحمى.,groq,qwen/qwen3-32b,rel_seed_c8ded7877941fc37,rel_seed_c8ded7877941fc37,TREATED_BY,direct
rel_seed_c8ded7877941fc37,chunk_00199,ahd5k_04919,TREATED_BY,TREATED_BY,true,ent_treatment_e77b8748ec09,ثلج,Treatment,ent_symptom_018ebc11f6df,حمى,Symptom,توضع مكعبات ثلجية حول منطقة الرقبة ومنطقة ما تحت الإبط.,0.850,الثلج مذكور كعلاج مباشر لحمى.,groq,qwen/qwen3-32b,rel_seed_c8ded7877941fc37__inverse,rel_seed_c8ded7877941fc37,TREATS,inverse
rel_seed_4556749d4dbb166c,chunk_00199,ahd5k_04919,TREATED_BY,TREATED_BY,true,ent_symptom_018ebc11f6df,حمى,Symptom,ent_treatment_b7e7fb09dd09,السوائل,Treatment,إعطاء المصاب السوائل اللازمة ويفضل أن تكون باردة.,0.850,السوائل مذكورة كعلاج مباشر لحمى.,groq,qwen/qwen3-32b,rel_seed_4556749d4dbb166c,rel_seed_4556749d4dbb166c,TREATED_BY,direct
rel_seed_4556749d4dbb166c,chunk_00199,ahd5k_04919,TREATED_BY,TREATED_BY,true,ent_treatment_b7e7fb09dd09,السوائل,Treatment,ent_symptom_018ebc11f6df,حمى,Symptom,إعطاء المصاب السوائل اللازمة ويفضل أن تكون باردة.,0.850,السوائل مذكورة كعلاج مباشر لحمى.,groq,qwen/qwen3-32b,rel_seed_4556749d4dbb166c__inverse,rel_seed_4556749d4dbb166c,TREATS,inverse
rel_seed_54ca34c63842f836,chunk_00200,ahd5k_01290,DIAGNOSED_BY,DIAGNOSED_BY,true,ent_diseasecondition_1730144a5e89,شظايا القنابل الصغيرة الانشطارية,DiseaseCondition,ent_test_c4cfd2d6468c,أشعة,Test,عمل تصوير بالأشعة لتحديد مكان الشظايا ونوعها,0.850,الأشعة تُستخدم لتحديد موقع ونوع الشظايا بشكل مباشر,groq,qwen/qwen3-32b,rel_seed_54ca34c63842f836,rel_seed_54ca34c63842f836,DIAGNOSED_BY,direct
rel_seed_54ca34c63842f836,chunk_00200,ahd5k_01290,DIAGNOSED_BY,DIAGNOSED_BY,true,ent_test_c4cfd2d6468c,أشعة,Test,ent_diseasecondition_1730144a5e89,شظايا القنابل الصغيرة الانشطارية,DiseaseCondition,عمل تصوير بالأشعة لتحديد مكان الشظايا ونوعها,0.850,الأشعة تُستخدم لتحديد موقع ونوع الشظايا بشكل مباشر,groq,qwen/qwen3-32b,rel_seed_54ca34c63842f836__inverse,rel_seed_54ca34c63842f836,DIAGNOSES,inverse
rel_seed_a00e16b437bbc4d4,chunk_00200,ahd5k_01295,DIAGNOSED_BY,DIAGNOSED_BY,true,ent_diseasecondition_16a389cfd1bd,دبوس,DiseaseCondition,ent_test_c4cfd2d6468c,أشعة,Test,أشعة لمعرفة مكان الدبوس والتأكد من وجوده,0.850,الأشعة تُستخدم لتحديد موقع الدبوس والتحقق من وجوده,groq,qwen/qwen3-32b,rel_seed_a00e16b437bbc4d4,rel_seed_a00e16b437bbc4d4,DIAGNOSED_BY,direct
rel_seed_a00e16b437bbc4d4,chunk_00200,ahd5k_01295,DIAGNOSED_BY,DIAGNOSED_BY,true,ent_test_c4cfd2d6468c,أشعة,Test,ent_diseasecondition_16a389cfd1bd,دبوس,DiseaseCondition,أشعة لمعرفة مكان الدبوس والتأكد من وجوده,0.850,الأشعة تُستخدم لتحديد موقع الدبوس والتحقق من وجوده,groq,qwen/qwen3-32b,rel_seed_a00e16b437bbc4d4__inverse,rel_seed_a00e16b437bbc4d4,DIAGNOSES,inverse
rel_seed_a0a9cb310e2c0172,chunk_00200,ahd5k_02003,DIAGNOSED_BY,DIAGNOSED_BY,true,ent_diseasecondition_4c4500ee0d57,ارتجاج دماغي,DiseaseCondition,ent_test_c4cfd2d6468c,أشعة,Test,عمل صورة أشعة للرأس,0.850,الأشعة تُستخدم لتأكيد عدم وجود ارتجاج دماغي,groq,qwen/qwen3-32b,rel_seed_a0a9cb310e2c0172,rel_seed_a0a9cb310e2c0172,DIAGNOSED_BY,direct
rel_seed_a0a9cb310e2c0172,chunk_00200,ahd5k_02003,DIAGNOSED_BY,DIAGNOSED_BY,true,ent_test_c4cfd2d6468c,أشعة,Test,ent_diseasecondition_4c4500ee0d57,ارتجاج دماغي,DiseaseCondition,عمل صورة أشعة للرأس,0.850,الأشعة تُستخدم لتأكيد عدم وجود ارتجاج دماغي,groq,qwen/qwen3-32b,rel_seed_a0a9cb310e2c0172__inverse,rel_seed_a0a9cb310e2c0172,DIAGNOSES,inverse
