relation_id,chunk_id,qa_id,candidate_relation_type,source_entity_id,source_name,source_type,target_entity_id,target_name,target_type,source_evidence,target_evidence,candidate_method,needs_llm_validation
rel_seed_facf294aab339c26,chunk_00135,ahd5k_01394,TREATED_BY,ent_diseasecondition_c530adcb98c5,الاكتئاب,DiseaseCondition,ent_treatment_84e0992b5157,شاي الأعشاب,Treatment,الشعور بالاكتئاب,شاي الأعشاب,entity_type_cooccurrence_same_qa,true
rel_seed_0e07c6ca41964c90,chunk_00135,ahd5k_01394,TREATED_BY,ent_diseasecondition_9719230327a2,فقر الدم,DiseaseCondition,ent_treatment_84e0992b5157,شاي الأعشاب,Treatment,فقر دم (انيميا الفول),شاي الأعشاب,entity_type_cooccurrence_same_qa,true
rel_seed_266296e92f79e985,chunk_00135,ahd5k_01394,TREATED_BY,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,ent_treatment_84e0992b5157,شاي الأعشاب,Treatment,تهاب,شاي الأعشاب,entity_type_cooccurrence_same_qa,true
rel_seed_fc524c3a8f29d8ad,chunk_00137,ahd5k_04817,TREATED_BY,ent_diseasecondition_a2605dbbfa2a,أقل من الطبيعي,DiseaseCondition,ent_treatment_df97f5e24856,النوم جيداً,Treatment,هذا أقل من الطبيعي ولكن في هذا العمر قد تحدث ثورة اذ يزداد الطول و الوزن بشكل مفاجئ,ماعليك سوى ممارسة الرياضة و تناول الاطعمة كاللحوم و الخضار و الفواكة والنوم جيداً,entity_type_cooccurrence_same_qa,true
rel_seed_bad7eca7971bcea1,chunk_00137,ahd5k_04817,TREATED_BY,ent_diseasecondition_a2605dbbfa2a,أقل من الطبيعي,DiseaseCondition,ent_treatment_c8e54783a44f,اللحوم,Treatment,هذا أقل من الطبيعي ولكن في هذا العمر قد تحدث ثورة اذ يزداد الطول و الوزن بشكل مفاجئ,ماعليك سوى ممارسة الرياضة و تناول الاطعمة كاللحوم و الخضار و الفواكة والنوم جيداً,entity_type_cooccurrence_same_qa,true
rel_seed_975ad8503587debd,chunk_00137,ahd5k_04817,TREATED_BY,ent_diseasecondition_a2605dbbfa2a,أقل من الطبيعي,DiseaseCondition,ent_treatment_2b917ff56ac9,الخضار,Treatment,هذا أقل من الطبيعي ولكن في هذا العمر قد تحدث ثورة اذ يزداد الطول و الوزن بشكل مفاجئ,ماعليك سوى ممارسة الرياضة و تناول الاطعمة كاللحوم و الخضار و الفواكة والنوم جيداً,entity_type_cooccurrence_same_qa,true
rel_seed_fcfed5e25465cf36,chunk_00137,ahd5k_04817,TREATED_BY,ent_diseasecondition_a2605dbbfa2a,أقل من الطبيعي,DiseaseCondition,ent_treatment_903a54038c7e,الفواكة,Treatment,هذا أقل من الطبيعي ولكن في هذا العمر قد تحدث ثورة اذ يزداد الطول و الوزن بشكل مفاجئ,ماعليك سوى ممارسة الرياضة و تناول الاطعمة كاللحوم و الخضار و الفواكة والنوم جيداً,entity_type_cooccurrence_same_qa,true
rel_seed_5a0d75a00c8d590a,chunk_00138,ahd5k_00774,HAS_SYMPTOM,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,ent_symptom_fe424a778440,حصاصة,Symptom,التهاب الجلد الانين التهاب,حصاصة الجلد الانين,entity_type_cooccurrence_same_qa,true
rel_seed_90ca3d52f97081b4,chunk_00138,ahd5k_00774,HAS_SYMPTOM,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,ent_symptom_9731436c9bf9,الانين,Symptom,التهاب الجلد الانين التهاب,الانين الجلد,entity_type_cooccurrence_same_qa,true
rel_seed_54e84e1a6666a414,chunk_00138,ahd5k_00774,DIAGNOSED_BY,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,ent_test_789144e7ff3c,الثيحال الريوي,Test,التهاب الجلد الانين التهاب,الثيحال الريوي الثيحال الريوي,entity_type_cooccurrence_same_qa,true
rel_seed_50ffc4bb40090899,chunk_00138,ahd5k_00774,INVESTIGATED_BY,ent_symptom_fe424a778440,حصاصة,Symptom,ent_test_789144e7ff3c,الثيحال الريوي,Test,حصاصة الجلد الانين,الثيحال الريوي الثيحال الريوي,entity_type_cooccurrence_same_qa,true
rel_seed_030b7afeabb6247a,chunk_00138,ahd5k_00774,INVESTIGATED_BY,ent_symptom_9731436c9bf9,الانين,Symptom,ent_test_789144e7ff3c,الثيحال الريوي,Test,الانين الجلد,الثيحال الريوي الثيحال الريوي,entity_type_cooccurrence_same_qa,true
rel_seed_fcc0f468bcf9f63b,chunk_00140,ahd5k_03423,HAS_SYMPTOM,ent_diseasecondition_db17a406c72e,ارتفاع ضغط الدم,DiseaseCondition,ent_symptom_d713f64368d3,ضغط,Symptom,مرض لحد الان لم نتمكن من معرفة السبب,مراقبة ضغط الدم باستمرار,entity_type_cooccurrence_same_qa,true
rel_seed_b56f6f5369b043a2,chunk_00140,ahd5k_03423,HAS_SYMPTOM,ent_diseasecondition_db17a406c72e,ارتفاع ضغط الدم,DiseaseCondition,ent_symptom_759403abc54c,الإغماء,Symptom,مرض لحد الان لم نتمكن من معرفة السبب,الإغماء,entity_type_cooccurrence_same_qa,true
rel_seed_71fc62caf6ae0fa6,chunk_00140,ahd5k_03423,DIAGNOSED_BY,ent_diseasecondition_db17a406c72e,ارتفاع ضغط الدم,DiseaseCondition,ent_test_433492431144,تحليل الحساسية,Test,مرض لحد الان لم نتمكن من معرفة السبب,اشعاعات الصدر و القلب و الرئة,entity_type_cooccurrence_same_qa,true
rel_seed_0f36a13094bd124f,chunk_00140,ahd5k_03423,TREATED_BY,ent_diseasecondition_db17a406c72e,ارتفاع ضغط الدم,DiseaseCondition,ent_treatment_e3821aa5e124,مراقبة ضغط الدم,Treatment,مرض لحد الان لم نتمكن من معرفة السبب,يجب مراقبة ضغط الدم باستمرار,entity_type_cooccurrence_same_qa,true
rel_seed_bd0c1100d2d03780,chunk_00140,ahd5k_03423,INVESTIGATED_BY,ent_symptom_d713f64368d3,ضغط,Symptom,ent_test_433492431144,تحليل الحساسية,Test,مراقبة ضغط الدم باستمرار,اشعاعات الصدر و القلب و الرئة,entity_type_cooccurrence_same_qa,true
rel_seed_661714e4daf47c87,chunk_00140,ahd5k_03423,TREATED_BY,ent_symptom_d713f64368d3,ضغط,Symptom,ent_treatment_e3821aa5e124,مراقبة ضغط الدم,Treatment,مراقبة ضغط الدم باستمرار,يجب مراقبة ضغط الدم باستمرار,entity_type_cooccurrence_same_qa,true
rel_seed_3dafecfcbab3a815,chunk_00140,ahd5k_03423,INVESTIGATED_BY,ent_symptom_759403abc54c,الإغماء,Symptom,ent_test_433492431144,تحليل الحساسية,Test,الإغماء,اشعاعات الصدر و القلب و الرئة,entity_type_cooccurrence_same_qa,true
rel_seed_65df48a0feb461dc,chunk_00140,ahd5k_03423,TREATED_BY,ent_symptom_759403abc54c,الإغماء,Symptom,ent_treatment_e3821aa5e124,مراقبة ضغط الدم,Treatment,الإغماء,يجب مراقبة ضغط الدم باستمرار,entity_type_cooccurrence_same_qa,true
rel_seed_96a2f5047f9cc125,chunk_00141,ahd5k_03627,TREATED_BY,ent_diseasecondition_aa9977b6b112,سكري,DiseaseCondition,ent_treatment_b6f673a13d6a,مدر بول,Treatment,1- ميتفورمين وهو يستعمل لعلاج السكري,2- مدر بول تخرج الماء الزائد من جسمك,entity_type_cooccurrence_same_qa,true
rel_seed_35ed4564da1d54d1,chunk_00141,ahd5k_03627,TREATED_BY,ent_diseasecondition_aa9977b6b112,سكري,DiseaseCondition,ent_treatment_1e3baddafc66,سيبوترامين,Treatment,1- ميتفورمين وهو يستعمل لعلاج السكري,3- علاج سيبوترامين مثل : ميريديا او سيبوترم او دايت ماكس او سليماكس,entity_type_cooccurrence_same_qa,true
rel_seed_a2c464d182658541,chunk_00141,ahd5k_03627,TREATED_BY,ent_diseasecondition_aa9977b6b112,سكري,DiseaseCondition,ent_treatment_60057f719d6c,اورليستات,Treatment,1- ميتفورمين وهو يستعمل لعلاج السكري,4- اورليستات,entity_type_cooccurrence_same_qa,true
rel_seed_b2361f2f508625ea,chunk_00142,ahd5k_00486,TREATED_BY,ent_symptom_db012388d676,الكتف,Symptom,ent_treatment_c93941cf1d98,البروفين,Treatment,الم بالكتف وبعد الاشعات اخبروهابانه شخونه في الكتف,أو تناول بعض الأدوية المسكنة للألم اللاستيروئيدية ،ثل البروفين وغيره,entity_type_cooccurrence_same_qa,true
rel_seed_0e4cd32fc7a9b620,chunk_00142,ahd5k_00486,TREATED_BY,ent_symptom_db012388d676,الكتف,Symptom,ent_treatment_639e625fe991,الزنجبيل,Treatment,الم بالكتف وبعد الاشعات اخبروهابانه شخونه في الكتف,أو تناول بعض المأكولات التي خفف الألم مثل الزنجبيل وغيره,entity_type_cooccurrence_same_qa,true
rel_seed_c787ec10da71147f,chunk_00144,ahd5k_01783,TREATED_BY,ent_diseasecondition_925cfcb87467,الجلطات الدماغية,DiseaseCondition,ent_treatment_f3a613a63534,التغذية بالأنبوب,Treatment,جلطات دماغية,متابعة التغذية بالأنبوب لمدة طويلة,entity_type_cooccurrence_same_qa,true
rel_seed_66716fffec09cddd,chunk_00144,ahd5k_03579,TREATED_BY,ent_diseasecondition_35eb2b8f8638,اضطراب نفسي,DiseaseCondition,ent_treatment_b5d6db6d8c42,العقاقير المضادة للذهان,Treatment,اضطراب نفسي يظهر لديها على شكل رهاب وعلى شكل الشك المرضي,العقاقير المضادة للذهان,entity_type_cooccurrence_same_qa,true
rel_seed_3a3d191ed23bf675,chunk_00146,ahd5k_00439,TREATED_BY,ent_diseasecondition_7abdd04c7114,الحمل,DiseaseCondition,ent_treatment_02841a5b9786,بريمولوت ن,Treatment,اذا كنت حامل وما زلت تستعملين اقراص ال بريمولوت ن فيجب ايقافها ، فهناك دراسات اثبتتت انه يمكن ان تؤدي هذه الاقراص الى تشوهات في القلب والاوعيه الدمويه لدى الجنين ، كما انه يمكن ان تؤدي الى تشوهات في الانبوب العصبي والدماغ,اذا كنت حامل وما زلت تستعملين اقراص ال بريمولوت ن فيجب ايقافها ، فهناك دراسات اثبتتت انه يمكن ان تؤدي هذه الاقراص الى تشوهات في القلب والاوعيه الدمويه لدى الجنين ، كما انه يمكن ان تؤدي الى تشوهات في الانبوب العصبي والدماغ,entity_type_cooccurrence_same_qa,true
rel_seed_eaa0ebdc3619e11a,chunk_00146,ahd5k_00439,TREATED_BY,ent_diseasecondition_7abdd04c7114,الحمل,DiseaseCondition,ent_treatment_891f5d08fec8,البريمولوت ن,Treatment,اذا كنت حامل وما زلت تستعملين اقراص ال بريمولوت ن فيجب ايقافها ، فهناك دراسات اثبتتت انه يمكن ان تؤدي هذه الاقراص الى تشوهات في القلب والاوعيه الدمويه لدى الجنين ، كما انه يمكن ان تؤدي الى تشوهات في الانبوب العصبي والدماغ,اذا كنت حامل وما زلت تستعملين اقراص ال بريمولوت ن فيجب ايقافها ، فهناك دراسات اثبتتت انه يمكن ان تؤدي هذه الاقراص الى تشوهات في القلب والاوعيه الدمويه لدى الجنين ، كما انه يمكن ان تؤدي الى تشوهات في الانبوب العصبي والدماغ,entity_type_cooccurrence_same_qa,true
rel_seed_a5eb4122f259f1f0,chunk_00146,ahd5k_00793,TREATED_BY,ent_diseasecondition_7abdd04c7114,الحمل,DiseaseCondition,ent_treatment_126db3468e93,زيت اللوز المر,Treatment,حبيت اسال عن زيت اللوز المر للجسم انا استخدمه لبطني وكامل جسمي الان لي تقريبا 3 اسابيع وانا حامل في الاسبوع الثاني عشر ولقد قرات...,حبيت اسال عن زيت اللوز المر للجسم انا استخدمه لبطني وكامل جسمي الان لي تقريبا 3 اسابيع وانا حامل في الاسبوع الثاني عشر ولقد قرات...,entity_type_cooccurrence_same_qa,true
rel_seed_cb04c4c594ecdc57,chunk_00146,ahd5k_01515,TREATED_BY,ent_diseasecondition_7abdd04c7114,الحمل,DiseaseCondition,ent_treatment_2702542ba0eb,ميزوتاك,Treatment,هل يوجد تأثير على الجنين في حالة تعاطي أقراص ميزوتاك في بداية الحمل بغرض الإجهاض وأنا الآن اقتنعت باكمال الحمل ولكن قلق من تأثر الجنين بالمادة الفعالة لهذا الدواء؟,هل يوجد تأثير على الجنين في حالة تعاطي أقراص ميزوتاك في بداية الحمل بغرض الإجهاض وأنا الآن اقتنعت باكمال الحمل ولكن قلق من تأثر الجنين بالمادة الفعالة لهذا الدواء؟,entity_type_cooccurrence_same_qa,true
rel_seed_d5cb1007d991dacc,chunk_00147,ahd5k_04001,TREATED_BY,ent_diseasecondition_7abdd04c7114,الحمل,DiseaseCondition,ent_treatment_7dcc65be78f8,زيت الزيتون,Treatment,حملي الاول,بزيت الزيتون ثم حاولي شدها الى الخارج وذلك لمدة 3 - 5 دقائق 3 مرات في اليوم,entity_type_cooccurrence_same_qa,true
rel_seed_a3185e2b806b8aa4,chunk_00148,ahd5k_02182,HAS_SYMPTOM,ent_diseasecondition_33ebca04d291,الحودة الصكري,DiseaseCondition,ent_symptom_57992c2ef292,الحال,Symptom,الحودة الصكري اليثثار الحودة الحال بالمرديدين,الحال بالمرديدين,entity_type_cooccurrence_same_qa,true
rel_seed_95ca14afd985a02b,chunk_00148,ahd5k_02182,HAS_SYMPTOM,ent_diseasecondition_33ebca04d291,الحودة الصكري,DiseaseCondition,ent_symptom_fdb2085491d0,الحال بالمرديدين,Symptom,الحودة الصكري اليثثار الحودة الحال بالمرديدين,الحال بالمرديدين,entity_type_cooccurrence_same_qa,true
rel_seed_46f744cdb1a317fb,chunk_00148,ahd5k_02182,HAS_SYMPTOM,ent_diseasecondition_41f520aa86a9,الحودة الحال,DiseaseCondition,ent_symptom_57992c2ef292,الحال,Symptom,الحودة الحال بالمرديدين,الحال بالمرديدين,entity_type_cooccurrence_same_qa,true
rel_seed_161778bf857be8e4,chunk_00148,ahd5k_02182,HAS_SYMPTOM,ent_diseasecondition_41f520aa86a9,الحودة الحال,DiseaseCondition,ent_symptom_fdb2085491d0,الحال بالمرديدين,Symptom,الحودة الحال بالمرديدين,الحال بالمرديدين,entity_type_cooccurrence_same_qa,true
rel_seed_6e4266c49111b0bf,chunk_00148,ahd5k_02249,HAS_SYMPTOM,ent_diseasecondition_33ebca04d291,الحودة الصكري,DiseaseCondition,ent_symptom_57992c2ef292,الحال,Symptom,الحودة الصكري اليثثار الحودة الحال بالمرديدين,الحال بالمرديدين,entity_type_cooccurrence_same_qa,true
rel_seed_348d40d86d919ea1,chunk_00148,ahd5k_02249,HAS_SYMPTOM,ent_diseasecondition_33ebca04d291,الحودة الصكري,DiseaseCondition,ent_symptom_fdb2085491d0,الحال بالمرديدين,Symptom,الحودة الصكري اليثثار الحودة الحال بالمرديدين,الحال بالمرديدين,entity_type_cooccurrence_same_qa,true
rel_seed_c1773e54a6029783,chunk_00148,ahd5k_02249,HAS_SYMPTOM,ent_diseasecondition_41f520aa86a9,الحودة الحال,DiseaseCondition,ent_symptom_57992c2ef292,الحال,Symptom,الحودة الحال بالمرديدين,الحال بالمرديدين,entity_type_cooccurrence_same_qa,true
rel_seed_52fa86290e3429b0,chunk_00148,ahd5k_02249,HAS_SYMPTOM,ent_diseasecondition_41f520aa86a9,الحودة الحال,DiseaseCondition,ent_symptom_fdb2085491d0,الحال بالمرديدين,Symptom,الحودة الحال بالمرديدين,الحال بالمرديدين,entity_type_cooccurrence_same_qa,true
rel_seed_c465cf21e91041f7,chunk_00149,ahd5k_03563,HAS_SYMPTOM,ent_diseasecondition_7abdd04c7114,الحمل,DiseaseCondition,ent_symptom_23da4c61fd5e,النزيف,Symptom,الحمل,النزيف,entity_type_cooccurrence_same_qa,true
rel_seed_fb3e453af48a26e9,chunk_00149,ahd5k_03563,HAS_SYMPTOM,ent_diseasecondition_7abdd04c7114,الحمل,DiseaseCondition,ent_symptom_268a0d637f96,التهديد بالإجهاض,Symptom,الحمل,التهديد بالإجهاض,entity_type_cooccurrence_same_qa,true
rel_seed_5a7046de3e01a3b3,chunk_00149,ahd5k_03563,TREATED_BY,ent_diseasecondition_7abdd04c7114,الحمل,DiseaseCondition,ent_treatment_43cdb9f8f206,الجماع,Treatment,الحمل,الجماع,entity_type_cooccurrence_same_qa,true
rel_seed_18b689b0c99eef76,chunk_00149,ahd5k_03563,DIAGNOSED_BY,ent_diseasecondition_7abdd04c7114,الحمل,DiseaseCondition,ent_test_433492431144,تحليل الحساسية,Test,الحمل,تحليل الحساسية,entity_type_cooccurrence_same_qa,true
rel_seed_54ce92cfbed958b4,chunk_00149,ahd5k_03563,TREATED_BY,ent_symptom_23da4c61fd5e,النزيف,Symptom,ent_treatment_43cdb9f8f206,الجماع,Treatment,النزيف,الجماع,entity_type_cooccurrence_same_qa,true
