doc_id,doc_type,source_id,entity_id,qa_id,title,embedding_text
mention::men_llm_0001020,evidence,men_llm_0001020,ent_diseasecondition_16cf4e77b755,ahd5k_00012,التهاب,"Evidence: الحصى ومشاكل القولون
Entity: التهاب
Surface form: التهاب
Field: question
Relation context: "
mention::men_llm_0001021,evidence,men_llm_0001021,ent_diseasecondition_c294dde65052,ahd5k_00012,نزلة معوية,"Evidence: الحصى ومشاكل القولون
Entity: نزلة معوية
Surface form: نزلة معوية
Field: question
Relation context: "
mention::men_llm_0001022,evidence,men_llm_0001022,ent_diseasecondition_7f3c581aaa3e,ahd5k_00012,ارتكاريا,"Evidence: الحصى ومشاكل القولون
Entity: ارتكاريا
Surface form: ارتكاريا
Field: question
Relation context: "
mention::men_llm_0001023,evidence,men_llm_0001023,ent_diseasecondition_f9f02cdde82f,ahd5k_02677,البواسير,"Evidence: تقرحات فى القولون او البواسير
Entity: البواسير
Surface form: البواسير
Field: answer
Relation context: "
mention::men_llm_0001024,evidence,men_llm_0001024,ent_symptom_f9f21f627264,ahd5k_02511,القولون العصبى,"Evidence: سببه التوتر العصبى و علاجه علاج التوتر العصبى
Entity: القولون العصبى
Surface form: القولون العصبى
Field: answer
Relation context: "
mention::men_llm_0001025,evidence,men_llm_0001025,ent_symptom_0f8f2716b4d6,ahd5k_02677,القولون,"Evidence: من أجل تقرحات فى القولون او البواسير
Entity: القولون
Surface form: القولون
Field: answer
Relation context: "
mention::men_llm_0001026,evidence,men_llm_0001026,ent_test_f65cef357cee,ahd5k_02411,القولون,"Evidence: ووالدي كان شال ورم في القولون من 3 سنين تقريبا
Entity: القولون
Surface form: القولون
Field: answer
Relation context: "
mention::men_llm_0001027,evidence,men_llm_0001027,ent_diseasecondition_385230d505f3,ahd5k_01567,تهاب,"Evidence: تهاب الاعصاب الطرفية
Entity: تهاب
Surface form: تهاب
Field: answer
Relation context: "
mention::men_llm_0001028,evidence,men_llm_0001028,ent_diseasecondition_385230d505f3,ahd5k_01567,تهاب,"Evidence: التهاب الاعصاب الطرفية
Entity: تهاب
Surface form: التهاب
Field: answer
Relation context: "
mention::men_llm_0001029,evidence,men_llm_0001029,ent_symptom_018ebc11f6df,ahd5k_01567,حمى,"Evidence: حمى
Entity: حمى
Surface form: حمى
Field: answer
Relation context: "
mention::men_llm_0001030,evidence,men_llm_0001030,ent_treatment_b333a867faf6,ahd5k_02732,الأسبرين,"Evidence: ادوية القلب والضغط والاسبرين والبلافكس
Entity: الأسبرين
Surface form: الاسبرين
Field: answer
Relation context: "
mention::men_llm_0001031,evidence,men_llm_0001031,ent_treatment_af4d4bb1722f,ahd5k_02732,بلافكس,"Evidence: ادوية القلب والضغط والاسبرين والبلافكس
Entity: بلافكس
Surface form: البلافكس
Field: answer
Relation context: "
mention::men_llm_0001032,evidence,men_llm_0001032,ent_diseasecondition_9719230327a2,ahd5k_00838,فقر الدم,"Evidence: نقص فيتامين (ب12) يسبب انيميا وتنميل
Entity: فقر الدم
Surface form: فقر الدم
Field: answer
Relation context: فقر الدم HAS_SYMPTOM تنميل. Evidence: نقص فيتامين (ب12) يسبب انيميا وتنميل"
mention::men_llm_0001033,evidence,men_llm_0001033,ent_symptom_d48190970b2d,ahd5k_00838,تنميل,"Evidence: نقص فيتامين (ب12) يسبب انيميا وتنميل
Entity: تنميل
Surface form: تنميل
Field: answer
Relation context: فقر الدم HAS_SYMPTOM تنميل. Evidence: نقص فيتامين (ب12) يسبب انيميا وتنميل"
mention::men_llm_0001034,evidence,men_llm_0001034,ent_treatment_e80fab31a076,ahd5k_00838,نقص فيتامين (ب12),"Evidence: نقص فيتامين (ب12) يسبب انيميا وتنميل
Entity: نقص فيتامين (ب12)
Surface form: نقص فيتامين (ب12)
Field: answer
Relation context: فقر الدم HAS_SYMPTOM تنميل. Evidence: نقص فيتامين (ب12) يسبب انيميا وتنميل"
mention::men_llm_0001035,evidence,men_llm_0001035,ent_diseasecondition_16cf4e77b755,ahd5k_00505,التهاب,"Evidence: التحاليل المخبرية
Entity: التهاب
Surface form: التهاب
Field: answer
Relation context: "
mention::men_llm_0001036,evidence,men_llm_0001036,ent_diseasecondition_16cf4e77b755,ahd5k_00530,التهاب,"Evidence: الجراح الذى أجرى لك العملية
Entity: التهاب
Surface form: التهاب
Field: answer
Relation context: "
mention::men_llm_0001037,evidence,men_llm_0001037,ent_diseasecondition_ca9304cd0dde,ahd5k_02679,القولون العصبي,"Evidence: القولون العصبي
Entity: القولون العصبي
Surface form: القولون العصبي
Field: answer
Relation context: "
mention::men_llm_0001038,evidence,men_llm_0001038,ent_treatment_1479a48d3d42,ahd5k_03807,الدواء,"Evidence: مضادات حيويه نكسيوم و كلاريثرومايسين واموكسسلين
Entity: الدواء
Surface form: الدواء
Field: answer
Relation context: الملوية البوابية TREATED_BY الدواء. Evidence: مضادات حيويه نكسيوم و كلاريثرومايسين واموكسسلين"
mention::men_llm_0001039,evidence,men_llm_0001039,ent_diseasecondition_d13d516b4149,ahd5k_03807,القرحة,"Evidence: القرحة
Entity: القرحة
Surface form: القرحة
Field: answer
Relation context: الملوية البوابية TREATED_BY الدواء. Evidence: مضادات حيويه نكسيوم و كلاريثرومايسين واموكسسلين"
mention::men_llm_0001040,evidence,men_llm_0001040,ent_diseasecondition_86e897b1e25a,ahd5k_03807,الملوية البوابية,"Evidence: الملوية البوابية
Entity: الملوية البوابية
Surface form: الملوية البوابية
Field: answer
Relation context: الملوية البوابية TREATED_BY الدواء. Evidence: مضادات حيويه نكسيوم و كلاريثرومايسين واموكسسلين"
mention::men_llm_0001041,evidence,men_llm_0001041,ent_treatment_477b80e9a19a,ahd5k_04052,السيبروكسين,"Evidence: السيبروكسين
Entity: السيبروكسين
Surface form: السيبروكسين
Field: answer
Relation context: "
mention::men_llm_0001042,evidence,men_llm_0001042,ent_test_4e95ccf90696,ahd5k_04052,النسبة,"Evidence: النسبة 1\160
Entity: النسبة
Surface form: النسبة
Field: answer
Relation context: "
mention::men_llm_0001043,evidence,men_llm_0001043,ent_diseasecondition_d56405bafefa,ahd5k_04832,تكيس المبايض,"Evidence: تكيس المبايض، هوعباره عن وجود اكثر من 10-12 بويضة بحجم 8-10 ملم منتشرة في محيط المبيض
Entity: تكيس المبايض
Surface form: تكيس المبايض
Field: answer
Relation context: "
mention::men_llm_0001044,evidence,men_llm_0001044,ent_diseasecondition_deb4b94517cc,ahd5k_01998,إمساك,"Evidence: ما علاج قرقعة البطن مع انني لا اشرب الحليب ولا مشروبات غازيه ولا اكل بسرعه ولا اتوتر .
Entity: إمساك
Surface form: قرقعة البطن
Field: question
Relation context: "
mention::men_llm_0001045,evidence,men_llm_0001045,ent_diseasecondition_deb4b94517cc,ahd5k_04017,إمساك,"Evidence: اعاني من امساك شديد دائما وذالك يسبب في تضخم الطحال عندي
Entity: إمساك
Surface form: امساك
Field: question
Relation context: "
mention::men_llm_0001046,evidence,men_llm_0001046,ent_diseasecondition_deb4b94517cc,ahd5k_04323,إمساك,"Evidence: دائما القولون به انتفاخات ودائما امساك وتزداد هذة الاعراض مع التوتر
Entity: إمساك
Surface form: امساك
Field: question
Relation context: "
mention::men_llm_0001047,evidence,men_llm_0001047,ent_diseasecondition_deb4b94517cc,ahd5k_01998,إمساك,"Evidence: مفيد اكل الخضار والفاكهة و الدواء عند اللزوم
Entity: إمساك
Surface form: امساك
Field: answer
Relation context: "
mention::men_llm_0001048,evidence,men_llm_0001048,ent_diseasecondition_02f1ee13cca6,ahd5k_01998,قولون عصبي,"Evidence: يبدو القولون العصبي
Entity: قولون عصبي
Surface form: قولون العصبي
Field: answer
Relation context: "
mention::men_llm_0001049,evidence,men_llm_0001049,ent_diseasecondition_017a6d080eff,ahd5k_04323,القولون,"Evidence: اعصاب البطن والقولون
Entity: القولون
Surface form: قولون
Field: question
Relation context: "
mention::men_llm_0001050,evidence,men_llm_0001050,ent_diseasecondition_ca9304cd0dde,ahd5k_04323,القولون العصبي,"Evidence: اعصاب البطن والقولون--المفيد اكل الخضار والفاكهة و الدواء عند اللزوم
Entity: القولون العصبي
Surface form: قولون العصبي
Field: answer
Relation context: "
mention::men_llm_0001051,evidence,men_llm_0001051,ent_diseasecondition_017a6d080eff,ahd5k_04323,القولون,"Evidence: اعصاب البطن والقولون--المفيد اكل الخضار والفاكهة و الدواء عند اللزوم
Entity: القولون
Surface form: قولون
Field: answer
Relation context: "
mention::men_llm_0001052,evidence,men_llm_0001052,ent_symptom_ca6890d2fa81,ahd5k_04926,غثيان,"Evidence: غثيان
Entity: غثيان
Surface form: غثيان
Field: question
Relation context: "
mention::men_llm_0001053,evidence,men_llm_0001053,ent_test_f405aec80933,ahd5k_04926,CBC التحليل الكامل للدم,"Evidence: CBC التحليل الكامل للدم
Entity: CBC التحليل الكامل للدم
Surface form: CBC التحليل الكامل للدم
Field: answer
Relation context: "
mention::men_llm_0001054,evidence,men_llm_0001054,ent_diseasecondition_66e69e23fa2d,ahd5k_02673,عسر الهضم,"Evidence: عسر الهضم الذي له اسباب كثيرة
Entity: عسر الهضم
Surface form: عسر الهضم
Field: answer
Relation context: "
mention::men_llm_0001055,evidence,men_llm_0001055,ent_diseasecondition_02f1ee13cca6,ahd5k_02673,قولون عصبي,"Evidence: القولون العصبي
Entity: قولون عصبي
Surface form: قولون عصبي
Field: answer
Relation context: "
mention::men_llm_0001056,evidence,men_llm_0001056,ent_test_6f946fa998e8,ahd5k_02673,اشعة تلفزيونية,"Evidence: عمل اشعة تلفزيونية
Entity: اشعة تلفزيونية
Surface form: اشعة تلفزيونية
Field: answer
Relation context: "
mention::men_llm_0001057,evidence,men_llm_0001057,ent_test_cee0f03fdc31,ahd5k_02673,تحليل براز,"Evidence: تحليل براز
Entity: تحليل براز
Surface form: تحليل براز
Field: answer
Relation context: "
mention::men_llm_0001058,evidence,men_llm_0001058,ent_test_c0d07b06fcff,ahd5k_02673,صورة دم,"Evidence: صورة دم
Entity: صورة دم
Surface form: صورة دم
Field: answer
Relation context: "
mention::men_llm_0001059,evidence,men_llm_0001059,ent_treatment_85b33c000a00,ahd5k_02673,دكتور جهاز هضمي,"Evidence: استشارة دكتور جهاز هضمي
Entity: دكتور جهاز هضمي
Surface form: دكتور جهاز هضمي
Field: answer
Relation context: "
mention::men_llm_0001060,evidence,men_llm_0001060,ent_diseasecondition_385230d505f3,ahd5k_00369,تهاب,"Evidence: فضفاضه جدا و هناك فحوصات كثيره للمناعه
Entity: تهاب
Surface form: تهاب
Field: answer
Relation context: "
mention::men_llm_0001061,evidence,men_llm_0001061,ent_test_dd68aa784555,ahd5k_01220,تحاليل مخبرية,"Evidence: ماهي تحاليل وظائف الكبد وصوره الدم ونتيجه الاشعه التليفزيونيه
Entity: تحاليل مخبرية
Surface form: تحاليل مخبرية
Field: answer
Relation context: "
mention::men_llm_0001062,evidence,men_llm_0001062,ent_test_c4cfd2d6468c,ahd5k_01220,أشعة,"Evidence: ماهي تحاليل وظائف الكبد وصوره الدم ونتيجه الاشعه التليفزيونيه
Entity: أشعة
Surface form: أشعة
Field: answer
Relation context: "
