entity_id,canonical_name,entity_type,surface_form,qa_id,chunk_id,source_row_number,field,evidence,llm_confidence,model,prompt_version
ent_test_ce6fcb80c1fe,فحص سريري,Test,فحص سريري,ahd5k_02702,chunk_00163,652152,answer,فحص سريري,0.850,llama-3.1-8b-instant,legacy_entity_extraction
ent_treatment_57825f7a3418,مراجعة اخصائية النسائية,Treatment,مراجعة اخصائية النسائية,ahd5k_02702,chunk_00163,652152,answer,مراجعة اخصائية النسائية,0.850,llama-3.1-8b-instant,legacy_entity_extraction
ent_diseasecondition_9db0143f0c61,إسهال,DiseaseCondition,اسهال,ahd5k_03761,chunk_00164,82756,answer,اسهال,0.850,llama-3.1-8b-instant,legacy_entity_extraction
ent_test_dd68aa784555,تحاليل مخبرية,Test,تحليل مخبري,ahd5k_03761,chunk_00164,82756,answer,تحليل مخبري,0.850,llama-3.1-8b-instant,legacy_entity_extraction
ent_treatment_43dc015d2c81,euthyrox,Treatment,euthyrox,ahd5k_03761,chunk_00164,82756,answer,euthyrox,0.850,llama-3.1-8b-instant,legacy_entity_extraction
ent_symptom_018ebc11f6df,حمى,Symptom,حمى,ahd5k_03137,chunk_00165,764956,answer,زيادة في نشاط الدرق,0.850,llama-3.1-8b-instant,legacy_entity_extraction
ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,التهاب,ahd5k_00632,chunk_00166,53158,answer,يوجد كسل أولى بالغده الدرقيه ونحتاج للعلاج يجب زياره طبيب الغدد للفحص السريرى والاحتياج لاكمال باقى الفحوصات المعمليه وموجات صوتيه على الغده الدرقيه,0.850,llama-3.1-8b-instant,legacy_entity_extraction
ent_diseasecondition_7b4788cd854a,الغدة الدرقية,DiseaseCondition,الغده الدرقيه,ahd5k_00632,chunk_00166,53158,answer,يوجد كسل أولى بالغده الدرقيه ونحتاج للعلاج يجب زياره طبيب الغدد للفحص السريرى والاحتياج لاكمال باقى الفحوصات المعمليه وموجات صوتيه على الغده الدرقيه,0.850,llama-3.1-8b-instant,legacy_entity_extraction
ent_test_dd68aa784555,تحاليل مخبرية,Test,تحاليل,ahd5k_00632,chunk_00166,53158,answer,يوجد كسل أولى بالغده الدرقيه ونحتاج للعلاج يجب زياره طبيب الغدد للفحص السريرى والاحتياج لاكمال باقى الفحوصات المعمليه وموجات صوتيه على الغده الدرقيه,0.850,llama-3.1-8b-instant,legacy_entity_extraction
ent_diseasecondition_7b4788cd854a,الغدة الدرقية,DiseaseCondition,الغده الدرقيه,ahd5k_02980,chunk_00166,532577,answer,اذا كان ال TSH هو المقصود فهذه ممكن ان تكون بداية خمول ولكن عليكي اعادة التحليل للتأكد فإذا استمر ال tsh بالارتفاع فعليكب بدأ العلاج وتنظيم هرمون الغدة,0.850,llama-3.1-8b-instant,legacy_entity_extraction
ent_diseasecondition_7b4788cd854a,الغدة الدرقية,DiseaseCondition,الغده الدرقيه,ahd5k_02980,chunk_00166,532577,question,السلام عليكم أنا عملت تحليل للغدة الدرقيه قبل سنه وكانت النتائج ممتازه ولكن لما عملته بعد مرور سنه ظهر بالتحليل ان المعدل ٦ وقالت الدكتوره فيه ارتفاع في مستوى هرمون...,0.850,llama-3.1-8b-instant,legacy_entity_extraction
ent_diseasecondition_7b4788cd854a,الغدة الدرقية,DiseaseCondition,الغده الدرقيه,ahd5k_03465,chunk_00166,670602,answer,هناك زيادة نشاط بسيط جدا يدعى ماقبل السريري افضل اعادة الفحص والمتابعة مع اخصائي الغدد و مبدئيا ممكن اخذ علاج preponplol 10mg ثلاث مرات يوميا,0.850,llama-3.1-8b-instant,legacy_entity_extraction
ent_diseasecondition_7b4788cd854a,الغدة الدرقية,DiseaseCondition,الغده الدرقيه,ahd5k_03465,chunk_00166,670602,question,انا اعاني من جميع اعراض نشاط الغده الدرقيه واجريت تحليل وهذه النتائج TSH:0.32 ref range 0.35-5.5 freeT3:3 ref range 2.3-5.4 FreeT4:1.3 ref. Range 0.8-1.8 لذا هل ا عاني نشاط,0.850,llama-3.1-8b-instant,legacy_entity_extraction
ent_diseasecondition_385230d505f3,تهاب,DiseaseCondition,التحليل طبيعي . إذا كانت تأخد تيروكسين عليها أن تستمر بنفس الجرعة . وإذا لم تكن تأخذ فالغدة طبيعية ولاتحتاج لشيء,ahd5k_00372,chunk_00167,85574,answer,التحليل طبيعي,0.850,llama-3.1-8b-instant,legacy_entity_extraction
ent_treatment_72992721d87a,جرعة,Treatment,التحليل طبيعي . إذا كانت تأخد تيروكسين عليها أن تستمر بنفس الجرعة . وإذا لم تكن تأخذ فالغدة طبيعية ولاتحتاج لشيء,ahd5k_00372,chunk_00167,85574,answer,بنفس الجرعة,0.850,llama-3.1-8b-instant,legacy_entity_extraction
ent_diseasecondition_385230d505f3,تهاب,DiseaseCondition,عزيزتي غالباً عن استخدام هرمون الثايروكسين بالجرعة المطلوبة يتحسن النوم لدى الأغلبية ولذلك يجب التأكد ان الجرعة كافية عن طريق تحليل الدم لمستوى هرمون الغدة tsh والأمر الآخر يتطلب استقصاء الأسباب الاخرى لكثرة النوم او الخمول والكسل بشكل عام العضوية والنفسية,ahd5k_00791,chunk_00167,423676,answer,تهاب,0.850,llama-3.1-8b-instant,legacy_entity_extraction
ent_treatment_72992721d87a,جرعة,Treatment,عزيزتي غالباً عن استخدام هرمون الثايروكسين بالجرعة المطلوبة يتحسن النوم لدى الأغلبية ولذلك يجب التأكد ان الجرعة كافية عن طريق تحليل الدم لمستوى هرمون الغدة tsh والأمر الآخر يتطلب استقصاء الأسباب الاخرى لكثرة النوم او الخمول والكسل بشكل عام العضوية والنفسية,ahd5k_00791,chunk_00167,423676,answer,الجرعة المطلوبة,0.850,llama-3.1-8b-instant,legacy_entity_extraction
ent_diseasecondition_385230d505f3,تهاب,DiseaseCondition,عمري ٢٥سنة واعاني من نشاط زائد في الغده الدرقية وقمت بأخذ جرعه من اليود النووي المشع وعندي طفل عمره سنه فما المده الزمنيه المحدده اللتي سأتمكن بعدها,ahd5k_01491,chunk_00167,720295,question,تهاب,0.850,llama-3.1-8b-instant,legacy_entity_extraction
ent_treatment_72992721d87a,جرعة,Treatment,عمري ٢٥سنة واعاني من نشاط زائد في الغده الدرقية وقمت بأخذ جرعه من اليود النووي المشع وعندي طفل عمره سنه فما المده الزمنيه المحدده اللتي سأتمكن بعدها,ahd5k_01491,chunk_00167,720295,question,جرعه,0.850,llama-3.1-8b-instant,legacy_entity_extraction
ent_diseasecondition_385230d505f3,تهاب,DiseaseCondition,زدت جرعه الثيروكسبن من ٧٥ الى ١٠٠ وبعدها ب ٣ اسابيع احس بالم بالحلق مثل الاحتقان بس مو احتفان لي اسبوع كذا هل ارجع لجرعتي السابقه وماذا افعل,ahd5k_01750,chunk_00167,159290,question,تهاب,0.850,llama-3.1-8b-instant,legacy_entity_extraction
ent_treatment_72992721d87a,جرعة,Treatment,زدت جرعه الثيروكسبن من ٧٥ الى ١٠٠ وبعدها ب ٣ اسابيع احس بالم بالحلق مثل الاحتقان بس مو احتفان لي اسبوع كذا هل ارجع لجرعتي السابقه وماذا افعل,ahd5k_01750,chunk_00167,159290,question,جرعتي السابقه,0.850,llama-3.1-8b-instant,legacy_entity_extraction
ent_diseasecondition_385230d505f3,تهاب,DiseaseCondition,عندكسل غده واخذت علاج اثيروكس 25 رجعت بعدها وحللت الحمدلله نزلت ورجعت للمعدل الطبيعي بعدها بشهرين قاعده اشوفها وصلت 3:11 وبعد 4شهور وصلت3:92 هل هذايعني خلاص استمرعلى الحبوب؟,ahd5k_04258,chunk_00167,30925,question,تهاب,0.850,llama-3.1-8b-instant,legacy_entity_extraction
ent_treatment_72992721d87a,جرعة,Treatment,عندكسل غده واخذت علاج اثيروكس 25 رجعت بعدها وحللت الحمدلله نزلت ورجعت للمعدل الطبيعي بعدها بشهرين قاعده اشوفها وصلت 3:11 وبعد 4شهور وصلت3:92 هل هذايعني خلاص استمرعلى الحبوب؟,ahd5k_04258,chunk_00167,30925,question,استمرعلى الحبوب,0.850,llama-3.1-8b-instant,legacy_entity_extraction
ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,التهاب,ahd5k_00775,chunk_00168,410042,answer,التهاب,0.850,llama-3.1-8b-instant,legacy_entity_extraction
ent_diseasecondition_7abdd04c7114,الحمل,DiseaseCondition,الحمل,ahd5k_00775,chunk_00168,410042,question,الحمل,0.850,llama-3.1-8b-instant,legacy_entity_extraction
ent_test_dd68aa784555,تحاليل مخبرية,Test,تحليل مخبري,ahd5k_00775,chunk_00168,410042,answer,تحليل مخبري,0.850,llama-3.1-8b-instant,legacy_entity_extraction
ent_diseasecondition_22348d970227,مرض الغدة الدرقية,DiseaseCondition,مرض الغدة الدرقية,ahd5k_00035,chunk_00169,317450,question,مرض الغدة الدرقية يعني يخفض,0.950,llama-3.1-8b-instant,legacy_entity_extraction
ent_diseasecondition_22348d970227,مرض الغدة الدرقية,DiseaseCondition,مرض الغدة الدرقية,ahd5k_00035,chunk_00169,317450,answer,علاج الغدة,0.950,llama-3.1-8b-instant,legacy_entity_extraction
ent_test_234f794d532f,الهرمون,Test,الهرمون,ahd5k_00035,chunk_00169,317450,answer,مستوى الهرمون في الدم,0.850,llama-3.1-8b-instant,legacy_entity_extraction
ent_treatment_3fd682796ae8,التروكسين,Treatment,التروكسين,ahd5k_00035,chunk_00169,317450,question,اخذ التروكسين,0.900,llama-3.1-8b-instant,legacy_entity_extraction
ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,البلغم,ahd5k_02620,chunk_00170,712337,question,لم يزداد طول القامة عندي بسرعة كما في البلوغ حيث ظهرت علامات البلوغ ما عدا النمو السريع حيث بلغت في سن 13 وانا لان عمري 15 ولم تاتي سرعة في...,0.850,llama-3.1-8b-instant,legacy_entity_extraction
ent_diseasecondition_109e661e0028,تهاب الغدة الدرقية,DiseaseCondition,تهاب بالغدة الدرقيه,ahd5k_02685,chunk_00170,722214,question,تهاب بالغدة الدرقيه زياده نشاط علما بانه بعد وﻻدتي السابقه حدث معي كذلك وزال بدون علاج ولكن هذه المره اشعر بان النشاط زاد وارهقني,0.850,llama-3.1-8b-instant,legacy_entity_extraction
ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,التهاب,ahd5k_02685,chunk_00170,722214,question,تهاب بالغدة الدرقيه زياده نشاط علما بانه بعد وﻻدتي السابقه حدث معي كذلك وزال بدون علاج ولكن هذه المره اشعر بان النشاط زاد وارهقني,0.850,llama-3.1-8b-instant,legacy_entity_extraction
ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,الام اسفل الظهر,ahd5k_02971,chunk_00170,507400,question,عند الاستيقاظ في الصباح اشعر بالام اسفل الظهر منذ فترة طويلة ما السبب انا استخدم علاج الثايروكسين هل له تاثير,0.850,llama-3.1-8b-instant,legacy_entity_extraction
ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,التهاب,ahd5k_03154,chunk_00170,536341,question,طب الغدد السلام عليكم اريد معرفة الحجم الطبيعي للغدة الدرقية بالسنتمتر,0.850,llama-3.1-8b-instant,legacy_entity_extraction
ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,اعراض الغدة الدرقيه,ahd5k_03376,chunk_00170,597810,question,اعراض الغدة الدرقيه وعند اجراء التحليل وجد مايلي,0.850,llama-3.1-8b-instant,legacy_entity_extraction
ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,التهاب,ahd5k_03376,chunk_00170,597810,question,اعراض الغدة الدرقيه وعند اجراء التحليل وجد مايلي,0.850,llama-3.1-8b-instant,legacy_entity_extraction
ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,اعانى من تضخم فى حجم الثدى,ahd5k_03385,chunk_00170,784709,question,اعانى من تضخم فى حجم الثدى ...فهل يوجد علاقه بين قصر القضيب وتضخم حجم...,0.850,llama-3.1-8b-instant,legacy_entity_extraction
ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,تضخم فى حجم الثدى,ahd5k_03385,chunk_00170,784709,question,اعانى من تضخم فى حجم الثدى ...فهل يوجد علاقه بين قصر القضيب وتضخم حجم...,0.850,llama-3.1-8b-instant,legacy_entity_extraction
ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,الم في الرقبه,ahd5k_03431,chunk_00170,791283,question,الم في الرقبه ماهو سبب هل له علاقه بالعمليه,0.850,llama-3.1-8b-instant,legacy_entity_extraction
ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,الم,ahd5k_03431,chunk_00170,791283,question,الم في الرقبه ماهو سبب هل له علاقه بالعمليه,0.850,llama-3.1-8b-instant,legacy_entity_extraction
ent_diseasecondition_e70dbd4b1bf0,Hashimot,DiseaseCondition,Hashimot,ahd5k_03831,chunk_00171,442290,answer,لا يوجد تأثير ما دمتي تأخذي الدواء بانتظام,0.950,llama-3.1-8b-instant,legacy_entity_extraction
ent_treatment_21722b3a3cbc,Tiroxine,Treatment,Tiroxine,ahd5k_03831,chunk_00171,442290,question,أَنِّي أعاني من هاشيموتو في بعض الأحيان في رمضان أخذ الدواء قبل السحور ولا اكل شي بعده وأصوم طوال النهار,0.950,llama-3.1-8b-instant,legacy_entity_extraction
ent_treatment_4d680c503ac2,Radioactive Iodine,Treatment,جرعة يود مشع,ahd5k_03963,chunk_00171,494190,answer,هذا يدل ان اليود لا يفيدك. قد تحتاجي الى جراحة,0.950,llama-3.1-8b-instant,legacy_entity_extraction
ent_diseasecondition_85bdadb0e2a2,Hypothyroidism,DiseaseCondition,خمول الغدة الدرقية,ahd5k_04335,chunk_00171,337004,question,في موضوع خمول الغدة الدرقية ..هل عندما تعود الغدة الى وظيفتها الطبيعةبعد الخمول يعود الوزن كم كان قبل حدوث الخمول ؟,0.950,llama-3.1-8b-instant,legacy_entity_extraction
ent_treatment_7197c00f491c,Vitamin D,Treatment,فيتامين د,ahd5k_04342,chunk_00171,492275,answer,نعم. ممكن اخذ فيتامينات اخرى. لا مانع,0.950,llama-3.1-8b-instant,legacy_entity_extraction
ent_diseasecondition_8d0f4dc232cb,Growth Hormone,DiseaseCondition,growth hormone,ahd5k_04373,chunk_00171,285150,question,نصحونا نذهب لاخصائي غدد صماء لانو احتمال يكون نقص في growth hormone,0.950,llama-3.1-8b-instant,legacy_entity_extraction
