relation_id,chunk_id,qa_id,source_row_number,source_entity_id,source_name,source_type,target_entity_id,target_name,target_type,candidate_relation_type,validated_relation_type,keep,confidence,evidence,reason,provider,model,prompt_version,edge_id,source_relation_id,graph_relation_type,direction
rel_seed_e43b45fbf18d3835,chunk_00342,ahd10k_07086,589563,ent_merge_000874,قلة اﻻكل,Symptom,ent_merge_000117,الحمل,DiseaseCondition,HAS_SYMPTOM,HAS_SYMPTOM,true,0.950,اعاني من قلة اﻻكل,Directly states symptom of loss of appetite during pregnancy.,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_e43b45fbf18d3835__inverse,rel_seed_e43b45fbf18d3835,SYMPTOM_OF,inverse
rel_seed_7232149bc28396a0,chunk_00343,ahd10k_08473,723751,ent_merge_000117,الحمل,DiseaseCondition,ent_merge_000747,تمزق,Symptom,HAS_SYMPTOM,HAS_SYMPTOM,true,0.800,حصل لي تمزق في المنطقة,Direct mention of tear as pregnancy-related symptom,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_7232149bc28396a0,rel_seed_7232149bc28396a0,HAS_SYMPTOM,original
rel_seed_7232149bc28396a0,chunk_00343,ahd10k_08473,723751,ent_merge_000747,تمزق,Symptom,ent_merge_000117,الحمل,DiseaseCondition,HAS_SYMPTOM,HAS_SYMPTOM,true,0.800,حصل لي تمزق في المنطقة,Direct mention of tear as pregnancy-related symptom,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_7232149bc28396a0__inverse,rel_seed_7232149bc28396a0,SYMPTOM_OF,inverse
rel_seed_e309e9a9070514c4,chunk_00343,ahd10k_09513,434968,ent_merge_000117,الحمل,DiseaseCondition,ent_merge_000919,Regular Ultrasound,Test,DIAGNOSED_BY,DIAGNOSED_BY,true,0.900,رحت اتاكد من سلامة الجنين ب Regular Ultrasound,Ultrasound explicitly used for pregnancy confirmation,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_e309e9a9070514c4,rel_seed_e309e9a9070514c4,DIAGNOSED_BY,original
rel_seed_e309e9a9070514c4,chunk_00343,ahd10k_09513,434968,ent_merge_000919,Regular Ultrasound,Test,ent_merge_000117,الحمل,DiseaseCondition,DIAGNOSED_BY,DIAGNOSED_BY,true,0.900,رحت اتاكد من سلامة الجنين ب Regular Ultrasound,Ultrasound explicitly used for pregnancy confirmation,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_e309e9a9070514c4__inverse,rel_seed_e309e9a9070514c4,DIAGNOSES,inverse
rel_seed_bc72a444ea1eec42,chunk_00344,ahd10k_09529,761400,ent_merge_000117,الحمل,DiseaseCondition,ent_merge_001079,هرمون الحمل,Test,DIAGNOSED_BY,DIAGNOSED_BY,true,0.950,فحص لنسبه هرمون الحمل بالدم,الاختبار المباشر لهرمون الحمل في الدم يُستخدم لتشخيص الحمل,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_bc72a444ea1eec42,rel_seed_bc72a444ea1eec42,DIAGNOSED_BY,original
rel_seed_bc72a444ea1eec42,chunk_00344,ahd10k_09529,761400,ent_merge_001079,هرمون الحمل,Test,ent_merge_000117,الحمل,DiseaseCondition,DIAGNOSED_BY,DIAGNOSED_BY,true,0.950,فحص لنسبه هرمون الحمل بالدم,الاختبار المباشر لهرمون الحمل في الدم يُستخدم لتشخيص الحمل,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_bc72a444ea1eec42__inverse,rel_seed_bc72a444ea1eec42,DIAGNOSES,inverse
rel_seed_64140b11b967787d,chunk_00349,ahd10k_03627,791856,ent_merge_000033,اكتئاب,DiseaseCondition,ent_merge_001623,مهدئات,Treatment,TREATED_BY,TREATED_BY,true,0.950,لا بأس من استعمال بعض المهدئات,Direct evidence confirms sedatives are acceptable treatment for depression during pregnancy,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_64140b11b967787d,rel_seed_64140b11b967787d,TREATED_BY,original
rel_seed_64140b11b967787d,chunk_00349,ahd10k_03627,791856,ent_merge_001623,مهدئات,Treatment,ent_merge_000033,اكتئاب,DiseaseCondition,TREATED_BY,TREATED_BY,true,0.950,لا بأس من استعمال بعض المهدئات,Direct evidence confirms sedatives are acceptable treatment for depression during pregnancy,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_64140b11b967787d__inverse,rel_seed_64140b11b967787d,TREATS,inverse
rel_seed_57bb4160a9a0c819,chunk_00350,ahd10k_03823,766766,ent_merge_000247,ترهل,DiseaseCondition,ent_merge_001434,سباحة,Treatment,TREATED_BY,TREATED_BY,true,0.900,خاصة السباحة او المشي,Directly stated as treatment for skin sagging,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_57bb4160a9a0c819,rel_seed_57bb4160a9a0c819,TREATED_BY,original
rel_seed_57bb4160a9a0c819,chunk_00350,ahd10k_03823,766766,ent_merge_001434,سباحة,Treatment,ent_merge_000247,ترهل,DiseaseCondition,TREATED_BY,TREATED_BY,true,0.900,خاصة السباحة او المشي,Directly stated as treatment for skin sagging,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_57bb4160a9a0c819__inverse,rel_seed_57bb4160a9a0c819,TREATS,inverse
rel_seed_880ed625c054982e,chunk_00350,ahd10k_03823,766766,ent_merge_000247,ترهل,DiseaseCondition,ent_merge_001598,مشي,Treatment,TREATED_BY,TREATED_BY,true,0.900,خاصة السباحة او المشي,Directly stated as treatment for skin sagging,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_880ed625c054982e,rel_seed_880ed625c054982e,TREATED_BY,original
rel_seed_880ed625c054982e,chunk_00350,ahd10k_03823,766766,ent_merge_001598,مشي,Treatment,ent_merge_000247,ترهل,DiseaseCondition,TREATED_BY,TREATED_BY,true,0.900,خاصة السباحة او المشي,Directly stated as treatment for skin sagging,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_880ed625c054982e__inverse,rel_seed_880ed625c054982e,TREATS,inverse
rel_seed_afd6037717d78aa3,chunk_00350,ahd10k_03823,766766,ent_merge_000377,زيادة الوزن,DiseaseCondition,ent_merge_001415,ريجيم,Treatment,TREATED_BY,TREATED_BY,true,0.850,وعدم زيادة الوزن من جديد بعد ترك الحمية,Diet explicitly mentioned as weight management solution,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_afd6037717d78aa3,rel_seed_afd6037717d78aa3,TREATED_BY,original
rel_seed_afd6037717d78aa3,chunk_00350,ahd10k_03823,766766,ent_merge_001415,ريجيم,Treatment,ent_merge_000377,زيادة الوزن,DiseaseCondition,TREATED_BY,TREATED_BY,true,0.850,وعدم زيادة الوزن من جديد بعد ترك الحمية,Diet explicitly mentioned as weight management solution,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_afd6037717d78aa3__inverse,rel_seed_afd6037717d78aa3,TREATS,inverse
rel_seed_cb1ff2a69cfcbb8c,chunk_00351,ahd10k_00907,767175,ent_merge_000367,دوالي الساقين,DiseaseCondition,ent_merge_001516,فينوروتون,Treatment,TREATED_BY,TREATED_BY,true,0.950,تناول علاج بسيط مثل فينوروتون,Direct treatment recommendation for varicose veins,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_cb1ff2a69cfcbb8c,rel_seed_cb1ff2a69cfcbb8c,TREATED_BY,original
rel_seed_cb1ff2a69cfcbb8c,chunk_00351,ahd10k_00907,767175,ent_merge_001516,فينوروتون,Treatment,ent_merge_000367,دوالي الساقين,DiseaseCondition,TREATED_BY,TREATED_BY,true,0.950,تناول علاج بسيط مثل فينوروتون,Direct treatment recommendation for varicose veins,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_cb1ff2a69cfcbb8c__inverse,rel_seed_cb1ff2a69cfcbb8c,TREATS,inverse
rel_seed_7fdd45b4d4f11d07,chunk_00351,ahd10k_00907,767175,ent_merge_000367,دوالي الساقين,DiseaseCondition,ent_merge_001226,العلاج بالليزر,Treatment,TREATED_BY,TREATED_BY,true,0.980,وافضل طريقة هي العلاج بالليزر,Explicitly stated as best treatment method,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_7fdd45b4d4f11d07,rel_seed_7fdd45b4d4f11d07,TREATED_BY,original
rel_seed_7fdd45b4d4f11d07,chunk_00351,ahd10k_00907,767175,ent_merge_001226,العلاج بالليزر,Treatment,ent_merge_000367,دوالي الساقين,DiseaseCondition,TREATED_BY,TREATED_BY,true,0.980,وافضل طريقة هي العلاج بالليزر,Explicitly stated as best treatment method,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_7fdd45b4d4f11d07__inverse,rel_seed_7fdd45b4d4f11d07,TREATS,inverse
rel_seed_5f4b0d8909b27ca3,chunk_00351,ahd10k_00907,767175,ent_merge_000367,دوالي الساقين,DiseaseCondition,ent_merge_000733,تضخم الأوردة السطحية,Symptom,HAS_SYMPTOM,HAS_SYMPTOM,true,1.000,دوالي الساقين : هي تضخم الأوردة السطحية,Direct definition of varicose veins as symptom,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_5f4b0d8909b27ca3,rel_seed_5f4b0d8909b27ca3,HAS_SYMPTOM,original
rel_seed_5f4b0d8909b27ca3,chunk_00351,ahd10k_00907,767175,ent_merge_000733,تضخم الأوردة السطحية,Symptom,ent_merge_000367,دوالي الساقين,DiseaseCondition,HAS_SYMPTOM,HAS_SYMPTOM,true,1.000,دوالي الساقين : هي تضخم الأوردة السطحية,Direct definition of varicose veins as symptom,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_5f4b0d8909b27ca3__inverse,rel_seed_5f4b0d8909b27ca3,SYMPTOM_OF,inverse
rel_seed_b23e701b95052606,chunk_00351,ahd10k_00907,767175,ent_merge_000124,الدوالي,DiseaseCondition,ent_merge_001516,فينوروتون,Treatment,TREATED_BY,TREATED_BY,true,0.950,تناول علاج بسيط مثل فينوروتون,Direct treatment statement for الدوالي,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_b23e701b95052606,rel_seed_b23e701b95052606,TREATED_BY,original
rel_seed_b23e701b95052606,chunk_00351,ahd10k_00907,767175,ent_merge_001516,فينوروتون,Treatment,ent_merge_000124,الدوالي,DiseaseCondition,TREATED_BY,TREATED_BY,true,0.950,تناول علاج بسيط مثل فينوروتون,Direct treatment statement for الدوالي,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_b23e701b95052606__inverse,rel_seed_b23e701b95052606,TREATS,inverse
rel_seed_a2b846018a0af456,chunk_00351,ahd10k_00907,767175,ent_merge_000124,الدوالي,DiseaseCondition,ent_merge_001226,العلاج بالليزر,Treatment,TREATED_BY,TREATED_BY,true,0.980,وافضل طريقة هي العلاج بالليزر,Explicit recommendation for الدوالي treatment,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_a2b846018a0af456,rel_seed_a2b846018a0af456,TREATED_BY,original
rel_seed_a2b846018a0af456,chunk_00351,ahd10k_00907,767175,ent_merge_001226,العلاج بالليزر,Treatment,ent_merge_000124,الدوالي,DiseaseCondition,TREATED_BY,TREATED_BY,true,0.980,وافضل طريقة هي العلاج بالليزر,Explicit recommendation for الدوالي treatment,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_a2b846018a0af456__inverse,rel_seed_a2b846018a0af456,TREATS,inverse
rel_seed_9313e475a098a53b,chunk_00351,ahd10k_00907,767175,ent_merge_000733,تضخم الأوردة السطحية,Symptom,ent_merge_001516,فينوروتون,Treatment,TREATED_BY,TREATED_BY,true,0.950,تناول علاج بسيط مثل فينوروتون,Direct treatment recommendation for the symptom,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_9313e475a098a53b,rel_seed_9313e475a098a53b,TREATED_BY,original
rel_seed_9313e475a098a53b,chunk_00351,ahd10k_00907,767175,ent_merge_001516,فينوروتون,Treatment,ent_merge_000733,تضخم الأوردة السطحية,Symptom,TREATED_BY,TREATED_BY,true,0.950,تناول علاج بسيط مثل فينوروتون,Direct treatment recommendation for the symptom,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_9313e475a098a53b__inverse,rel_seed_9313e475a098a53b,TREATS,inverse
rel_seed_db87eb181b999d7f,chunk_00351,ahd10k_00907,767175,ent_merge_000733,تضخم الأوردة السطحية,Symptom,ent_merge_001226,العلاج بالليزر,Treatment,TREATED_BY,TREATED_BY,true,0.980,وافضل طريقة هي العلاج بالليزر,Explicitly stated as the best treatment method,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_db87eb181b999d7f,rel_seed_db87eb181b999d7f,TREATED_BY,original
rel_seed_db87eb181b999d7f,chunk_00351,ahd10k_00907,767175,ent_merge_001226,العلاج بالليزر,Treatment,ent_merge_000733,تضخم الأوردة السطحية,Symptom,TREATED_BY,TREATED_BY,true,0.980,وافضل طريقة هي العلاج بالليزر,Explicitly stated as the best treatment method,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_db87eb181b999d7f__inverse,rel_seed_db87eb181b999d7f,TREATS,inverse
rel_seed_6cc2bef31eef90a3,chunk_00353,ahd10k_05981,536161,ent_merge_000388,سعار,DiseaseCondition,ent_merge_001317,تطعيم,Treatment,TREATED_BY,TREATED_BY,true,0.800,اخذت لقاح Equirab 5ml,Rabies explicitly treated with vaccination,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_6cc2bef31eef90a3,rel_seed_6cc2bef31eef90a3,TREATED_BY,original
rel_seed_6cc2bef31eef90a3,chunk_00353,ahd10k_05981,536161,ent_merge_001317,تطعيم,Treatment,ent_merge_000388,سعار,DiseaseCondition,TREATED_BY,TREATED_BY,true,0.800,اخذت لقاح Equirab 5ml,Rabies explicitly treated with vaccination,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_6cc2bef31eef90a3__inverse,rel_seed_6cc2bef31eef90a3,TREATS,inverse
rel_seed_608a5f36be4e7728,chunk_00353,ahd10k_05981,536161,ent_merge_000388,سعار,DiseaseCondition,ent_merge_001106,Equirab,Treatment,TREATED_BY,TREATED_BY,true,0.900,اخذت لقاح Equirab 5ml,Equirab is a rabies vaccine,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_608a5f36be4e7728,rel_seed_608a5f36be4e7728,TREATED_BY,original
rel_seed_608a5f36be4e7728,chunk_00353,ahd10k_05981,536161,ent_merge_001106,Equirab,Treatment,ent_merge_000388,سعار,DiseaseCondition,TREATED_BY,TREATED_BY,true,0.900,اخذت لقاح Equirab 5ml,Equirab is a rabies vaccine,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_608a5f36be4e7728__inverse,rel_seed_608a5f36be4e7728,TREATS,inverse
rel_seed_9f0575b26075a80a,chunk_00354,ahd10k_00010,686613,ent_merge_000157,العقم,DiseaseCondition,ent_merge_001174,الانابيب,Treatment,TREATED_BY,TREATED_BY,true,0.950,اللجوء للحقن المجهري,الحقن المجهري (الانابيب) مذكور كعلاج مباشر للعقم في النص,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_9f0575b26075a80a,rel_seed_9f0575b26075a80a,TREATED_BY,original
rel_seed_9f0575b26075a80a,chunk_00354,ahd10k_00010,686613,ent_merge_001174,الانابيب,Treatment,ent_merge_000157,العقم,DiseaseCondition,TREATED_BY,TREATED_BY,true,0.950,اللجوء للحقن المجهري,الحقن المجهري (الانابيب) مذكور كعلاج مباشر للعقم في النص,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_9f0575b26075a80a__inverse,rel_seed_9f0575b26075a80a,TREATS,inverse
rel_seed_16c8c584972df7e9,chunk_00356,ahd10k_06637,806250,ent_merge_000157,العقم,DiseaseCondition,ent_merge_001454,طفل الانابيب,Treatment,TREATED_BY,TREATED_BY,true,1.000,"العقم, طفل الانابيب",IVF (طفل الانابيب) is a direct treatment for infertility (العقم),groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_16c8c584972df7e9,rel_seed_16c8c584972df7e9,TREATED_BY,original
rel_seed_16c8c584972df7e9,chunk_00356,ahd10k_06637,806250,ent_merge_001454,طفل الانابيب,Treatment,ent_merge_000157,العقم,DiseaseCondition,TREATED_BY,TREATED_BY,true,1.000,"العقم, طفل الانابيب",IVF (طفل الانابيب) is a direct treatment for infertility (العقم),groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_16c8c584972df7e9__inverse,rel_seed_16c8c584972df7e9,TREATS,inverse
rel_seed_8ad842e4b8a9beea,chunk_00358,ahd10k_01379,570595,ent_merge_000052,البرود الجنسي,DiseaseCondition,ent_merge_001194,التوعية الجنسية,Treatment,TREATED_BY,TREATED_BY,true,0.950,قد يشمل علاج البرود الجنسي: -التوعية الجنسية,Direct treatment recommendation for the source condition in evidence,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_8ad842e4b8a9beea,rel_seed_8ad842e4b8a9beea,TREATED_BY,original
rel_seed_8ad842e4b8a9beea,chunk_00358,ahd10k_01379,570595,ent_merge_001194,التوعية الجنسية,Treatment,ent_merge_000052,البرود الجنسي,DiseaseCondition,TREATED_BY,TREATED_BY,true,0.950,قد يشمل علاج البرود الجنسي: -التوعية الجنسية,Direct treatment recommendation for the source condition in evidence,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_8ad842e4b8a9beea__inverse,rel_seed_8ad842e4b8a9beea,TREATS,inverse
rel_seed_74c5cd6b487c8e46,chunk_00360,ahd10k_01433,791835,ent_merge_000117,الحمل,DiseaseCondition,ent_merge_001034,فحص الدم,Test,DIAGNOSED_BY,DIAGNOSED_BY,true,0.900,Pregnancy and diabetes tests are explicitly mentioned (فحص الحمل والسكري),Blood test (فحص الدم) is directly linked to pregnancy diagnosis in the evidence,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_74c5cd6b487c8e46,rel_seed_74c5cd6b487c8e46,DIAGNOSED_BY,original
rel_seed_74c5cd6b487c8e46,chunk_00360,ahd10k_01433,791835,ent_merge_001034,فحص الدم,Test,ent_merge_000117,الحمل,DiseaseCondition,DIAGNOSED_BY,DIAGNOSED_BY,true,0.900,Pregnancy and diabetes tests are explicitly mentioned (فحص الحمل والسكري),Blood test (فحص الدم) is directly linked to pregnancy diagnosis in the evidence,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_74c5cd6b487c8e46__inverse,rel_seed_74c5cd6b487c8e46,DIAGNOSES,inverse
rel_seed_3c09f520928b46ec,chunk_00361,ahd10k_02244,772601,ent_merge_000037,الاجهاض,DiseaseCondition,ent_merge_001230,الغرزه,Treatment,TREATED_BY,TREATED_BY,true,0.900,Cervical cerclage explicitly mentioned to prevent miscarriage,Direct evidence supports treatment relation,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_3c09f520928b46ec,rel_seed_3c09f520928b46ec,TREATED_BY,original
rel_seed_3c09f520928b46ec,chunk_00361,ahd10k_02244,772601,ent_merge_001230,الغرزه,Treatment,ent_merge_000037,الاجهاض,DiseaseCondition,TREATED_BY,TREATED_BY,true,0.900,Cervical cerclage explicitly mentioned to prevent miscarriage,Direct evidence supports treatment relation,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_3c09f520928b46ec__inverse,rel_seed_3c09f520928b46ec,TREATS,inverse
rel_seed_d9bf1be144436f1a,chunk_00361,ahd10k_02244,772601,ent_merge_000117,الحمل,DiseaseCondition,ent_merge_001174,الانابيب,Treatment,TREATED_BY,TREATED_BY,true,0.950,انهت للتو عمل اطفال الانابيب,IVF directly mentioned as treatment for pregnancy,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_d9bf1be144436f1a,rel_seed_d9bf1be144436f1a,TREATED_BY,original
rel_seed_d9bf1be144436f1a,chunk_00361,ahd10k_02244,772601,ent_merge_001174,الانابيب,Treatment,ent_merge_000117,الحمل,DiseaseCondition,TREATED_BY,TREATED_BY,true,0.950,انهت للتو عمل اطفال الانابيب,IVF directly mentioned as treatment for pregnancy,groq,qwen/qwen3-32b,dah_relation_validation_v1,rel_seed_d9bf1be144436f1a__inverse,rel_seed_d9bf1be144436f1a,TREATS,inverse
