mention_id,entity_id,canonical_name,entity_type,chunk_id,qa_id,source_row_number,surface_form,field,evidence,extraction_method,provider,model,confidence,llm_confidence,prompt_version
men_merge_0003425,ent_merge_000059,التهاب,DiseaseCondition,chunk_00502,ahd10k_00278,714241,التهاب,question,التهاب حاد بفقرات الرقبة,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.850,,
men_merge_0003426,ent_merge_000812,رعشه,Symptom,chunk_00502,ahd10k_03851,538632,رعشة,question,رعشة اليدين,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.850,,
men_merge_0003427,ent_merge_000986,تخطيط اعصاب الاطراف,Test,chunk_00502,ahd10k_00278,714241,تخطيط اعصاب الاطراف,answer,تخطيط اعصاب الاطراف العلوية,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.850,,
men_merge_0003428,ent_merge_001464,علاج طبيعي,Treatment,chunk_00502,ahd10k_00278,714241,علاج طبيعي,answer,مراجعة مركز علاج طبيعي,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.850,,
men_merge_0003429,ent_merge_001464,علاج طبيعي,Treatment,chunk_00502,ahd10k_01049,582715,جلسات علاج طبيعي,question,جلسات علاج طبيعي,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.850,,
men_merge_0003430,ent_merge_000059,التهاب,DiseaseCondition,chunk_00503,ahd10k_08650,588403,التهابات,answer,فحص دم للالتهابات,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.800,,
men_merge_0003431,ent_merge_000994,تصوير,Test,chunk_00503,ahd10k_07686,302335,تصوير,answer,اجراء اللازم من تصوير,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.900,,
men_merge_0003432,ent_merge_000994,تصوير,Test,chunk_00503,ahd10k_08650,588403,تصوير لاسفل الظهر,answer,اجراء تصوير لاسفل الظهر,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.900,,
men_merge_0003433,ent_merge_000284,تقرحات الفم,DiseaseCondition,chunk_00504,ahd10k_02633,679366,بثرة,question,ظهرت في لثة الاسنان العلوية بثرة بدون اي الم تلقائي او عند الضغط ماقد يكون السبب !!,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.900,,
men_merge_0003434,ent_merge_000284,تقرحات الفم,DiseaseCondition,chunk_00504,ahd10k_02930,150130,تقرحات الفم,question,عمري 41 سنة لدي تقرحات الفم بسقف الحلق متكررة كانت لدي قبل شهر وتكررت,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.900,,
men_merge_0003435,ent_merge_000924,آشعة,Test,chunk_00504,ahd10k_02633,679366,أشعة,answer,يتوجب اخذ صوره اشعه للسن المجاور لهذه البثره,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.950,,
men_merge_0003436,ent_merge_000010,ارتفاع ضغط الدم,DiseaseCondition,chunk_00505,ahd10k_00499,245947,انخفاض الضغط,answer,كثير من الفتيات يعانن من هذه الأعراض وذلك نتيجة انخفاض الضغط وبالتالي ارتفاع نبضات القلب,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.900,,
men_merge_0003437,ent_merge_000010,ارتفاع ضغط الدم,DiseaseCondition,chunk_00505,ahd10k_00827,370852,ضغط الدم,question,احسست بتعب فحصت ضغط الدم والقلب فوجدتها 10/6هل هذا طبيعي,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.900,,
men_merge_0003438,ent_merge_000010,ارتفاع ضغط الدم,DiseaseCondition,chunk_00505,ahd10k_01310,677684,الضغط الدم المرتفع,question,انا امراة٤٥عام واعاني من الم يمتد من الركبة اليسرى الى نهاية الرجل واعاني من الضغط الدم المرتفع,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.900,,
men_merge_0003439,ent_merge_000802,دوخة,Symptom,chunk_00505,ahd10k_00499,245947,دوخة,question,انا اعاني من دوخة خاصة اثناء المشي,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.800,,
men_merge_0003440,ent_merge_000847,ضيق تنفس,Symptom,chunk_00505,ahd10k_00499,245947,ضيق تنفس,question,انا اعاني من دوخة خاصة اثناء المشي وفي بعض الاحيان ضيق تنفس,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.800,,
men_merge_0003441,ent_merge_001344,تناول وجبة الإفطار,Treatment,chunk_00505,ahd10k_00499,245947,تناول وجبة الإفطار,answer,ينصح بتناول وجبة الإفطار,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.700,,
men_merge_0003442,ent_merge_000010,ارتفاع ضغط الدم,DiseaseCondition,chunk_00506,ahd10k_04489,406918,انخفاض ضغط الدم,question,ماهو علاج انخفاض ضغط الدم,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.850,,
men_merge_0003443,ent_merge_000010,ارتفاع ضغط الدم,DiseaseCondition,chunk_00506,ahd10k_04783,613264,الضغط,answer,استعمالك للكونكور بسبب الضغط,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.850,,
men_merge_0003444,ent_merge_000390,سكر,DiseaseCondition,chunk_00506,ahd10k_04855,276776,سكر أولي,question,والدتي تعالج من الضغط وتعاني من سكر أولي,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.800,,
men_merge_0003445,ent_merge_000791,خفقان القلب,Symptom,chunk_00506,ahd10k_06100,411063,خفقان القلب,question,ما هو علاج خفقان القلب المستمر,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.900,,
men_merge_0003446,ent_merge_000975,تحليل الحساسية,Test,chunk_00506,ahd10k_06750,389493,القسطرة القلبية,question,متى يتم استخدام القسطرة القلبية,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.600,,
men_merge_0003447,ent_merge_000010,ارتفاع ضغط الدم,DiseaseCondition,chunk_00507,ahd10k_07078,162957,ضغط,question,الضغط غير مستقر احيانا عالي واحيانا منخفض,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.950,,
men_merge_0003448,ent_merge_000010,ارتفاع ضغط الدم,DiseaseCondition,chunk_00507,ahd10k_07303,450277,ارتفاع في ضغط الدم,question,"امي مصابة بروماتيزم الدم , مع ارتفاع في ضغط الدم",llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.950,,
men_merge_0003449,ent_merge_000170,القولون العصبي,DiseaseCondition,chunk_00507,ahd10k_07078,162957,القولون العصبي,question,اعاني من القولون العصبي,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.900,,
men_merge_0003450,ent_merge_000446,فقر الدم,DiseaseCondition,chunk_00507,ahd10k_08062,666002,فقر الدم,question,لديه فقر الدم,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.850,,
men_merge_0003451,ent_merge_000830,صداع,Symptom,chunk_00507,ahd10k_09210,399687,صداع,question,اواجه صداع,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.800,,
men_merge_0003452,ent_merge_000966,تحاليل الدم,Test,chunk_00507,ahd10k_07078,162957,تحاليل الدم,answer,السلام عليكم بالنسبه لتحاليل الدم,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.900,,
men_merge_0003453,ent_merge_000059,التهاب,DiseaseCondition,chunk_00508,ahd10k_07658,499927,التهاب,answer,يحتوي كيس الصفن على: الخصيتين البربخ الاوعية الناقلة للحيوانات المنوية اوعية دموية الشعور ب أي شيء آخر قد يكون بسبب: التهاب البربخ,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.850,,
men_merge_0003454,ent_merge_000121,الخصية,DiseaseCondition,chunk_00508,ahd10k_07658,499927,الخصية,answer,يحتوي كيس الصفن على: الخصيتين البربخ الاوعية الناقلة للحيوانات المنوية اوعية دموية,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.850,,
men_merge_0003455,ent_merge_000366,دوالي الخصية,DiseaseCondition,chunk_00508,ahd10k_07658,499927,دوالي الخصية,answer,يحتوي كيس الصفن على: الخصيتين البربخ الاوعية الناقلة للحيوانات المنوية اوعية دموية الشعور ب أي شيء آخر قد يكون بسبب: التهاب البربخ توسع بالاوعية الدموية ما يسمى ب دوالي الخصية,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.850,,
men_merge_0003456,ent_merge_000936,التراساوند,Test,chunk_00508,ahd10k_07658,499927,صورة تلفزونية (التراساوند),answer,عليك ب مراجعة طبيب المسالك البولية، لاخد تاريخ مرضي، واجراء فحص سريري، و صورة تلفزونية (التراساوند),llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.850,,
men_merge_0003457,ent_merge_000010,ارتفاع ضغط الدم,DiseaseCondition,chunk_00509,ahd10k_00612,734419,الضغط العالي,answer,يجب عمل دراسة من خلال المتابعة مع طبيب لمعرفة ما اذا كنت تعاني من الضغط العالي,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.950,,
men_merge_0003458,ent_merge_000010,ارتفاع ضغط الدم,DiseaseCondition,chunk_00509,ahd10k_00612,734419,ضغط,question,تم قياس الضغط وجد انه 160/120 مرتفع,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.950,,
men_merge_0003459,ent_merge_000802,دوخة,Symptom,chunk_00509,ahd10k_00612,734419,دوخة,question,شعرت بيوم عند الاستيقاظ من النوم بدوخة,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.850,,
men_merge_0003460,ent_merge_000967,تحاليل مخبرية,Test,chunk_00509,ahd10k_00612,734419,تحاليل مخبرية,answer,يجب عمل دراسة من خلال المتابعة مع طبيب لمعرفة ما اذا كنت تعاني من الضغط العالي ام ان ما حصل هو عرضي وبالتأكيد يجدب عمل فحوصات من خلال الطبيب لها علاقة بالضغط العالي,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.800,,
men_merge_0003461,ent_merge_001414,رياضة,Treatment,chunk_00509,ahd10k_00612,734419,الرياضة,answer,الرياضة ضرورية,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.900,,
men_merge_0003462,ent_merge_000010,ارتفاع ضغط الدم,DiseaseCondition,chunk_00510,ahd10k_02557,284861,إرتفاع ضغط الدم,question,أصاب بإرتفاع ضغط الدم,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.950,,
men_merge_0003463,ent_merge_000010,ارتفاع ضغط الدم,DiseaseCondition,chunk_00510,ahd10k_04632,114276,الضغط المرتفع,question,الضغط مرتفع,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.950,,
men_merge_0003464,ent_merge_000010,ارتفاع ضغط الدم,DiseaseCondition,chunk_00510,ahd10k_07771,37034,انخفاض ضغط الدم,question,انخفاض ضغط الدم الى 95/70,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.950,,
men_merge_0003465,ent_merge_001374,حبوب بريمولوت ن,Treatment,chunk_00510,ahd10k_07028,662991,حبوب بريمولوت ن,question,اخذ حبوب بريمولوت ن,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.900,,
men_merge_0003466,ent_merge_001374,حبوب بريمولوت ن,Treatment,chunk_00510,ahd10k_07028,662991,بريمولوت,answer,حبوب بريمولوت ن، وقد تتسائل بعض النساء كم مده استخدام حبوب بريمولوت لتنزيل الدورة,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.900,,
men_merge_0003467,ent_merge_000735,تعب,Symptom,chunk_00510,ahd10k_07771,37034,تعب عام,question,صحيت على تعب عام في الجسم,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.800,,
men_merge_0003469,ent_merge_000556,نوبات الهلع,DiseaseCondition,chunk_00511,ahd10k_02488,437413,نوبات الهلع,question,مريض بنوبات الهلع و الوسواس,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.950,,
men_merge_0003470,ent_merge_000187,الوسواس,DiseaseCondition,chunk_00511,ahd10k_02488,437413,الوسواس,question,مريض بنوبات الهلع و الوسواس,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.950,,
men_merge_0003471,ent_merge_001548,لاروكسيل,Treatment,chunk_00511,ahd10k_02488,437413,لاروكسيل,question,دواء لاروكسيل,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.950,,
men_merge_0003472,ent_merge_001548,لاروكسيل,Treatment,chunk_00511,ahd10k_02488,437413,لاروكسيل,answer,لاروكسيل من اعراضه جفاف الفم,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.950,,
men_merge_0003473,ent_merge_001129,اتاراكس,Treatment,chunk_00511,ahd10k_02488,437413,اتاراكس,question,دواء أتاراكس,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.950,,
men_merge_0003474,ent_merge_001129,اتاراكس,Treatment,chunk_00511,ahd10k_02488,437413,اتاراكس,answer,اتاراكس فقد يساعد على تخفيف التوتر,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.950,,
men_merge_0003475,ent_merge_000760,جفاف الفم,Symptom,chunk_00511,ahd10k_02488,437413,جفاف الفم,answer,لاروكسيل من اعراضه جفاف الفم,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.950,,
men_merge_0003476,ent_merge_000687,النعاس,Symptom,chunk_00511,ahd10k_02488,437413,النعاس,answer,لاروكسيل من اعراضه النعاس,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.950,,
men_merge_0003477,ent_merge_000625,الإمساك,Symptom,chunk_00511,ahd10k_02488,437413,الإمساك,answer,لاروكسيل من اعراضه الإمساك,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.950,,
men_merge_0003478,ent_merge_000668,الغثيان,Symptom,chunk_00511,ahd10k_02488,437413,الغثيان,answer,لاروكسيل من اعراضه الغثيان,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.950,,
men_merge_0003479,ent_merge_000835,صعوبة التبول,Symptom,chunk_00511,ahd10k_02488,437413,صعوبة التبول,answer,لاروكسيل من اعراضه صعوبة التبول,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.950,,
men_merge_0003480,ent_merge_000700,انخفاض في ضغط الدم,Symptom,chunk_00511,ahd10k_02488,437413,انخفاض في ضغط الدم,answer,لاروكسيل من اعراضه انخفاض في ضغط الدم,llm_structured_entity_extraction,groq,llama-3.3-70b-versatile,0.950,,
