entity_id,canonical_name,canonical_name_norm,entity_type,aliases,confidence,mention_count,provider,model
ent_merge_001241,الكريمات الموضعية المخدرة,الكريمات الموضعيه المخدره,Treatment,"[""الكريمات الموضعية المخدرة"", ""الدهونات والبخاخات والكريمات الموضعيه""]",0.850,4,,
ent_merge_001242,الكلورهيكيسدين,الكلورهيكيسدين,Treatment,"[""الكلورهيكيسدين"", ""الكلورهيكسيدين""]",0.900,2,,
ent_merge_001243,الكورتيزون,الكورتيزون,Treatment,"[""الكورتيزون"", ""دواء الكورتيزون""]",0.900,3,,
ent_merge_001244,الكورتيكوستيرويد,الكورتيكوستيرويد,Treatment,"[""الكورتيكوستيرويد""]",0.900,1,,
ent_merge_001245,الكيماوي,الكيماوي,Treatment,"[""الكيماوي"", ""جلسات كيماوي"", ""علاج كيمياوي""]",0.900,3,,
ent_merge_001246,اللبن الرائب,اللبن الرايب,Treatment,"[""اللبن الرائب""]",0.900,1,,
ent_merge_001247,اللحوم الحمراء,اللحوم الحمراء,Treatment,"[""اللحوم الحمراء""]",0.850,2,,
ent_merge_001248,اللقاح,اللقاح,Treatment,"[""اللقاح""]",0.887,4,,
ent_merge_001249,اللولب,اللولب,Treatment,"[""اللولب""]",0.800,3,,
ent_merge_001250,الليزر,الليزر,Treatment,"[""الليزر""]",0.850,2,,
ent_merge_001251,الليمون,الليمون,Treatment,"[""الليمون""]",0.850,1,,
ent_merge_001252,المثبت,المثبت,Treatment,"[""المثبت""]",0.850,1,,
ent_merge_001253,المداعبة,المداعبه,Treatment,"[""المداعبة""]",0.850,2,,
ent_merge_001254,المدرات البولية,المدرات البوليه,Treatment,"[""المدرات البولية""]",0.800,1,,
ent_merge_001255,المزلقات المائية,المزلقات الماييه,Treatment,"[""المزلقات المائية""]",0.850,1,,
ent_merge_001256,المشي,المشي,Treatment,"[""المشي""]",0.883,3,,
ent_merge_001257,المضادات الحيوية,المضادات الحيويه,Treatment,"[""المضادات الحيوية""]",0.900,4,,
ent_merge_001258,المكسرات,المكسرات,Treatment,"[""المكسرات""]",0.850,1,,
ent_merge_001259,المكملات الغذائية,المكملات الغذاييه,Treatment,"[""المكملات الغذائية""]",0.900,1,,
ent_merge_001260,المنظم الهرموني,المنظم الهرموني,Treatment,"[""المنظم الهرموني""]",0.850,1,,
ent_merge_001261,الميرمية,الميرميه,Treatment,"[""الميرمية"", ""المرميه""]",0.867,6,,
ent_merge_001262,المينوكسيديل,المينوكسيديل,Treatment,"[""المينوكسيديل""]",0.850,1,,
ent_merge_001263,النظام,النظام,Treatment,"[""النظام""]",0.800,1,,
ent_merge_001264,الهرمونات,الهرمونات,Treatment,"[""الهرمونات""]",0.800,1,,
ent_merge_001265,الورفارين,الورفارين,Treatment,"[""الورفارين""]",0.900,1,,
ent_merge_001266,الولادة القيصرية,الولاده القيصريه,Treatment,"[""الولادة القيصرية"", ""عملية قيصرية"", ""قيصرى""]",0.850,3,,
ent_merge_001267,أمоксيسيلين,امоксيسيلين,Treatment,"[""أمоксيسيلين"", ""أموكسيسيللين""]",0.900,1,,
ent_merge_001268,امادول,امادول,Treatment,"[""امادول"", ""tramadol""]",0.950,1,,
ent_merge_001269,اميبرامين,اميبرامين,Treatment,"[""اميبرامين""]",0.950,1,,
ent_merge_001270,انبوب للتغذية,انبوب للتغذيه,Treatment,"[""انبوب للتغذية""]",0.900,1,,
ent_merge_001271,انبوب للتنفس,انبوب للتنفس,Treatment,"[""انبوب للتنفس""]",0.900,1,,
ent_merge_001272,انفليكسيماب,انفليكسيماب,Treatment,"[""انفليكسيماب""]",0.950,1,,
ent_merge_001273,أوجمنتين ٦٢٥,اوجمنتين 625,Treatment,"[""أوجمنتين ٦٢٥""]",0.850,1,,
ent_merge_001274,اوميبرازول,اوميبرازول,Treatment,"[""اوميبرازول"", ""اومبيرازول""]",0.925,6,,
ent_merge_001275,اوميجا3,اوميجا3,Treatment,"[""اوميجا3""]",0.950,1,,
ent_merge_001276,أيبوبروفين,ايبوبروفين,Treatment,"[""أيبوبروفين""]",0.850,1,,
ent_merge_001277,إيثامبيوتول,ايثامبيوتول,Treatment,"[""إيثامبيوتول""]",0.900,1,,
ent_merge_001278,بензويل بيراوكسيد,بензويل بيراوكسيد,Treatment,"[""بензويل بيراوكسيد""]",0.850,1,,
ent_merge_001279,باراسيتامول,باراسيتامول,Treatment,"[""باراسيتامول"", ""مسكن باراسيتامول""]",0.900,4,,
ent_merge_001280,باريت,باريت,Treatment,"[""باريت"", ""ميتلوم""]",0.850,3,,
ent_merge_001281,بانتوبرازول,بانتوبرازول,Treatment,"[""بانتوبرازول""]",0.850,1,,
ent_merge_001282,بخاخ,بخاخ,Treatment,"[""بخاخ"", ""البخاخ ذو القرص""]",0.867,3,,
ent_merge_001283,بخاخ انفي,بخاخ انفي,Treatment,"[""بخاخ انفي""]",0.900,1,,
ent_merge_001284,بخاخات,بخاخات,Treatment,"[""بخاخات"", ""البخاخات"", ""بخاخ""]",0.900,3,,
ent_merge_001285,بخاخة,بخاخه,Treatment,"[""بخاخة""]",0.850,1,,
ent_merge_001286,بذر الكتان,بذر الكتان,Treatment,"[""بذر الكتان""]",0.900,1,,
ent_merge_001287,بذور الكتان,بذور الكتان,Treatment,"[""بذور الكتان""]",0.825,2,,
ent_merge_001288,برشام جينيرا,برشام جينيرا,Treatment,"[""برشام جينيرا""]",0.800,1,,
ent_merge_001289,برهم,برهم,Treatment,"[""برهم""]",0.900,1,,
ent_merge_001290,بروبيوتك,بروبيوتك,Treatment,"[""بروبيوتك"", ""مكملات البروبيوتك""]",0.900,1,,
ent_merge_001291,بروجسترون,بروجسترون,Treatment,"[""بروجسترون"", ""البروجسترون""]",0.800,1,,
ent_merge_001292,بروفين,بروفين,Treatment,"[""بروفين""]",0.870,5,,
ent_merge_001293,بريدنيزولون,بريدنيزولون,Treatment,"[""بريدنيزولون""]",0.950,1,,
ent_merge_001294,بريدنيزون,بريدنيزون,Treatment,"[""بريدنيزون""]",0.900,2,,
ent_merge_001295,بريست أكتيفيز,بريست اكتيفيز,Treatment,"[""بريست أكتيفيز""]",0.950,1,,
ent_merge_001296,بريمولوت,بريمولوت,Treatment,"[""بريمولوت""]",0.900,2,,
ent_merge_001297,بريمولوت ن,بريمولوت ن,Treatment,"[""بريمولوت ن""]",0.850,2,,
ent_merge_001298,بستلاين BM-301,بستلاين bm-301,Treatment,"[""بستلاين BM-301""]",0.950,1,,
ent_merge_001299,بناء جسم,بناء جسم,Treatment,"[""بناء جسم""]",0.900,2,,
ent_merge_001300,بنسلين,بنسلين,Treatment,"[""بنسلين""]",0.775,2,,
ent_merge_001301,بودا سيف,بودا سيف,Treatment,"[""بودا سيف""]",0.950,1,,
ent_merge_001302,بودرة الكولاجين,بودره الكولاجين,Treatment,"[""بودرة الكولاجين""]",0.950,2,,
ent_merge_001303,بولارامين,بولارامين,Treatment,"[""بولارامين""]",0.800,1,,
ent_merge_001304,بيتاسيرك,بيتاسيرك,Treatment,"[""بيتاسيرك""]",0.800,1,,
ent_merge_001305,بيتاميثازون,بيتاميثازون,Treatment,"[""بيتاميثازون""]",0.900,1,,
ent_merge_001306,بيرازيناميد,بيرازيناميد,Treatment,"[""بيرازيناميد""]",0.900,1,,
ent_merge_001307,بيكربونات الصوديوم,بيكربونات الصوديوم,Treatment,"[""بيكربونات الصوديوم""]",0.875,2,,
ent_merge_001308,تبيض الاسنان,تبيض الاسنان,Treatment,"[""تبيض الاسنان""]",0.850,1,,
ent_merge_001309,تبييض الأسنان,تبييض الاسنان,Treatment,"[""تبييض الأسنان""]",0.950,1,,
ent_merge_001310,تجميل,تجميل,Treatment,"[""تجميل""]",0.850,1,,
ent_merge_001311,تجميل الثدي,تجميل الثدي,Treatment,"[""تجميل الثدي"", ""جراحة تصغير و شد او تجميل الثدي""]",0.950,1,,
ent_merge_001312,تحريض ولادة,تحريض ولاده,Treatment,"[""تحريض ولادة""]",0.850,1,,
ent_merge_001313,تخدير,تخدير,Treatment,"[""تخدير"", ""التخدير"", ""التخدير العام"", ""البنج الكلي"", ""المخدر"", ""بنج""]",0.914,11,,
ent_merge_001314,تخدير موضعي,تخدير موضعي,Treatment,"[""تخدير موضعي"", ""التخدير الموضعي""]",0.925,2,,
ent_merge_001315,تخدير نصفي,تخدير نصفي,Treatment,"[""تخدير نصفي"", ""تخدير النصف""]",0.900,2,,
ent_merge_001316,ترافازول,ترافازول,Treatment,"[""ترافازول"", ""كريم ترافازول""]",0.700,1,,
ent_merge_001317,تطعيم,تطعيم,Treatment,"[""تطعيم"", ""التطعيم""]",0.870,5,,
ent_merge_001318,تطعيم البي سي جي,تطعيم البي سي جي,Treatment,"[""تطعيم البي سي جي""]",0.950,1,,
ent_merge_001319,تعرض لاشعة الشمس,تعرض لاشعه الشمس,Treatment,"[""تعرض لاشعة الشمس"", ""التعرض لأشعة الشمس""]",0.950,2,,
ent_merge_001320,تعويض السوائل,تعويض السوايل,Treatment,"[""تعويض السوائل""]",0.950,1,,
ent_merge_001321,تفتيت,تفتيت,Treatment,"[""تفتيت""]",0.900,2,,
ent_merge_001322,تفتيت باليزر,تفتيت باليزر,Treatment,"[""تفتيت باليزر""]",0.850,1,,
ent_merge_001323,تقشير الجلد,تقشير الجلد,Treatment,"[""تقشير الجلد""]",0.850,1,,
ent_merge_001324,تقليل التوتر,تقليل التوتر,Treatment,"[""تقليل التوتر"", ""التوتر""]",0.850,1,,
ent_merge_001325,تقليل الضغط النفسي,تقليل الضغط النفسي,Treatment,"[""تقليل الضغط النفسي"", ""تقليل من الضغط النفسي""]",0.850,1,,
ent_merge_001326,تقويم الاسنان,تقويم الاسنان,Treatment,"[""تقويم الاسنان""]",0.950,2,,
ent_merge_001328,تكميم المعدة,تكميم المعده,Treatment,"[""تكميم المعدة"", ""عمليات تكميم المعده""]",0.925,2,,
ent_merge_001329,تل فاست,تل فاست,Treatment,"[""تل فاست"", ""حبة تل فاست""]",0.800,1,,
ent_merge_001330,تلقيح صناعي,تلقيح صناعي,Treatment,"[""تلقيح صناعي""]",0.950,1,,
ent_merge_001331,تليفاست,تليفاست,Treatment,"[""تليفاست""]",0.800,1,,
ent_merge_001332,تمارين,تمارين,Treatment,"[""تمارين""]",0.850,1,,
ent_merge_001333,تمارين الضغط,تمارين الضغط,Treatment,"[""تمارين الضغط""]",0.900,1,,
ent_merge_001334,تمارين المعدة,تمارين المعده,Treatment,"[""تمارين المعدة""]",0.850,1,,
ent_merge_001335,تمارين رياضية,تمارين رياضيه,Treatment,"[""تمارين رياضية"", ""تمارين الرياضية"", ""تمارين""]",0.850,4,,
ent_merge_001336,تمارين كيغل,تمارين كيغل,Treatment,"[""تمارين كيغل"", ""تمارين كيغل لتقوية عضلات الشرج""]",0.838,4,,
ent_merge_001337,تمارين للبطن,تمارين للبطن,Treatment,"[""تمارين للبطن""]",0.850,1,,
ent_merge_001338,تناول اغذية فيها فيتامين د,تناول اغذيه فيها فيتامين د,Treatment,"[""تناول اغذية فيها فيتامين د""]",0.900,1,,
ent_merge_001339,تناول الأطعمة الغنية بالألياف,تناول الاطعمه الغنيه بالالياف,Treatment,"[""تناول الأطعمة الغنية بالألياف""]",0.850,1,,
ent_merge_001340,تناول الخضراوات,تناول الخضراوات,Treatment,"[""تناول الخضراوات""]",0.850,1,,
ent_merge_001341,تناول الفجل الأبيض,تناول الفجل الابيض,Treatment,"[""تناول الفجل الأبيض""]",0.950,2,,
ent_merge_001342,تناول الفواكه,تناول الفواكه,Treatment,"[""تناول الفواكه""]",0.850,1,,
ent_merge_001343,تناول مضادات الحموضة,تناول مضادات الحموضه,Treatment,"[""تناول مضادات الحموضة"", ""مضادات الحموضة""]",0.850,1,,
ent_merge_001344,تناول وجبة الإفطار,تناول وجبه الافطار,Treatment,"[""تناول وجبة الإفطار""]",0.700,1,,
ent_merge_001345,تنبيب المريض,تنبيب المريض,Treatment,"[""تنبيب المريض""]",0.800,2,,
ent_merge_001346,تنشيط كهربائي,تنشيط كهربايي,Treatment,"[""تنشيط كهربائي"", ""التنشيط الكهربائي"", ""تنشيط بالكهرباء""]",0.850,2,,
ent_merge_001347,تنظيف,تنظيف,Treatment,"[""تنظيف"", ""تنظيفه""]",0.850,1,,
ent_merge_001348,تنظيف الأمعاء,تنظيف الامعاء,Treatment,"[""تنظيف الأمعاء""]",0.850,1,,
ent_merge_001349,توبليكسيل,توبليكسيل,Treatment,"[""توبليكسيل""]",0.800,1,,
ent_merge_001350,توسيع الشرايين,توسيع الشرايين,Treatment,"[""توسيع الشرايين""]",0.850,1,,
ent_merge_001351,توسيع عنق الرحم,توسيع عنق الرحم,Treatment,"[""توسيع عنق الرحم""]",0.900,1,,
ent_merge_001352,توقف استعمال العدسات,توقف استعمال العدسات,Treatment,"[""توقف استعمال العدسات""]",0.900,1,,
ent_merge_001353,تينورمين 50 م,تينورمين 50 م,Treatment,"[""تينورمين 50 م""]",0.850,1,,
ent_merge_001354,ثمرة غوانابانا,ثمره غوانابانا,Treatment,"[""ثمرة غوانابانا""]",0.850,1,,
ent_merge_001355,جراحة,جراحه,Treatment,"[""جراحة"", ""جراحيا"", ""جراح"", ""راجع اخصائي جراحة""]",0.820,5,,
ent_merge_001356,جراحة التجميل,جراحه التجميل,Treatment,"[""جراحة التجميل""]",0.850,1,,
ent_merge_001357,جراحة العظام,جراحه العظام,Treatment,"[""جراحة العظام"", ""جراحه عظام""]",0.850,1,,
ent_merge_001358,جراحة القلب,جراحه القلب,Treatment,"[""جراحة القلب""]",0.900,1,,
ent_merge_001359,جراحة القلب المفتوح,جراحه القلب المفتوح,Treatment,"[""جراحة القلب المفتوح"", ""عملية قلب مفتوح""]",0.950,2,,
ent_merge_001360,جراحة تجميلية,جراحه تجميليه,Treatment,"[""جراحة تجميلية""]",0.900,3,,
ent_merge_001361,جراحة لتعديل الأعضاء الذكرية,جراحه لتعديل الاعضاء الذكريه,Treatment,"[""جراحة لتعديل الأعضاء الذكرية""]",0.850,1,,
ent_merge_001362,جراحة هامة,جراحه هامه,Treatment,"[""جراحة هامة""]",0.950,1,,
ent_merge_001363,جرعة,جرعه,Treatment,"[""جرعة"", ""الجعة اللازمة"", ""التحليل طبيعي . إذا كانت تأخد تيروكسين عليها أن تستمر بنفس الجرعة . وإذا لم تكن تأخذ فالغدة طبيعية ولاتحتاج لشيء"", ""عزيزتي غالباً عن استخدام هرمون الثايروكسين بالجرعة المطلوبة يتحسن النوم لدى الأغلبية ولذلك يجب التأكد ان الجرعة كافية عن طريق تحليل الدم لمستوى هرمون الغدة tsh والأمر الآخر يتطلب استقصاء الأسباب الاخرى لكثرة النوم او الخمول والكسل بشكل عام العضوية والنفسية"", ""عمري ٢٥سنة واعاني من نشاط زائد في الغده الدرقية وقمت بأخذ جرعه من اليود النووي المشع وعندي طفل عمره سنه فما المده الزمنيه المحدده اللتي سأتمكن بعدها"", ""زدت جرعه الثيروكسبن من ٧٥ الى ١٠٠ وبعدها ب ٣ اسابيع احس بالم بالحلق مثل الاحتقان بس مو احتفان لي اسبوع كذا هل ارجع لجرعتي السابقه وماذا افعل"", ""عندكسل غده واخذت علاج اثيروكس 25 رجعت بعدها وحللت الحمدلله نزلت ورجعت للمعدل الطبيعي بعدها بشهرين قاعده اشوفها وصلت 3:11 وبعد 4شهور وصلت3:92 هل هذايعني خلاص استمرعلى الحبوب؟""]",0.867,12,,
