expansion_version,query_id,original_query,query_group,primary_intent,safety_mode,safety_reason,variant_c_query_source,graph_aliases_added,qa_id,source_row_number,question,answer,category,matched_variants,variant_a_rank,variant_b_rank,variant_c_rank,best_variant_rank,best_bm25_rank,variant_support_count,expansion_rank,relevance_label,error_reason,secondary_error_reason
partial_only_fts_v1,evalv1_099,"ا والدى عنده ورم بالكبد واتشعب لبورة فى العمود الفقرى حجمها ١ سم فى ١,٥ سم وعملنا ١٠ جلسات اشعاع ذرى واخدناهم ٤ مكثفين وهل ممكن بعد الاشعاع ماخلص بفترة...",general_medical,unclear_intent,all_three_variants,,fts_variant_C_full_query,,ahdqa_0056036,56036,"حاليا والدي عمل اشعه مسح ذري اتضح عنده غده ليمفاويه في البطن حجم 13 سم
وتحت الباط
وفي الرقبه جهه اليمين
وحاليا بطنه منتفخه وجنبه الشمال فيه الم شديد مع...",اخي يجب اخذ خزعة غالبا اما ورم او ليمفوما,أنف، أذن وحنجرة,C,,,8,8,-43.607574,1,11,0,wrong disease,
partial_only_fts_v1,evalv1_099,"ا والدى عنده ورم بالكبد واتشعب لبورة فى العمود الفقرى حجمها ١ سم فى ١,٥ سم وعملنا ١٠ جلسات اشعاع ذرى واخدناهم ٤ مكثفين وهل ممكن بعد الاشعاع ماخلص بفترة...",general_medical,unclear_intent,all_three_variants,,fts_variant_C_full_query,,ahdqa_0727528,727528,"عمري 34سنه متزوج منذ 11سنة وتم عمل تحاليل للسائل المنوي واخذ عينة من الخصية وثبت انه لاتوجد حيوانات منويه علما بان نتيجة الهرمونات وحجم الخصية كالتالي:
[email protected]=4.2@Prolactin=10@Testosterone=1.5
وتم فحص انسجة...","لم تذكر الوحدات القياسية للفحوصات، وأفترض أنها الوحدات العالمية: التستوستيرون نازل والبرولاكتين طالع، هرمون اللوثنة عادي ,الهرمون المثير للجريبات عادي عدم وجود المنويات يحتاج لعلاج إذا أمكن، راجع اختصاصي مسالك بولية .",الصحة الجنسية,B,,8,,8,-24.657984,1,12,0,wrong disease,
partial_only_fts_v1,evalv1_100,السلام عليكم ورحمة الله وبركاته يا دكتر انا العب قوى جري يوميا وقليل العب حديد لو استخدم عقاقير او ابر بناء جسم هل تاثر على الكبد وتسبب امراض اريد ابني...,treatment,prevention_request,all_three_variants,,fts_variant_C_full_query,,ahdqa_0351882,351882,هل حبوب منع الحمل jasmine من حبوب منع الحمل الطارئة ؟ وهل لها نفس فعالية حبوب منع الحمل الطارئة الاخرى؟ وشكرا,نعم.........,أمراض نسائية,A|B,1,1,,1,-8.19835,2,1,0,wrong intent,
partial_only_fts_v1,evalv1_100,السلام عليكم ورحمة الله وبركاته يا دكتر انا العب قوى جري يوميا وقليل العب حديد لو استخدم عقاقير او ابر بناء جسم هل تاثر على الكبد وتسبب امراض اريد ابني...,treatment,prevention_request,all_three_variants,,fts_variant_C_full_query,,ahdqa_0306698,306698,دكتور انا اخد حبوب منع الحمل واريد تاخير الدوره هل ينفع اخد حبوب منع الدوره وليست حبوب منع الحمل,لا. استمري على المانع,أمراض نسائية,A|B,2,2,,2,-8.168367,2,2,0,wrong intent,
partial_only_fts_v1,evalv1_100,السلام عليكم ورحمة الله وبركاته يا دكتر انا العب قوى جري يوميا وقليل العب حديد لو استخدم عقاقير او ابر بناء جسم هل تاثر على الكبد وتسبب امراض اريد ابني...,treatment,prevention_request,all_three_variants,,fts_variant_C_full_query,,ahdqa_0127172,127172,كم نسبة منع الحمل بأستخدام منع الحمل الطارئه,نسبة ٩٨% تقريبا,أمراض نسائية,A|B,3,3,,3,-8.125026,2,3,0,wrong intent,
partial_only_fts_v1,evalv1_100,السلام عليكم ورحمة الله وبركاته يا دكتر انا العب قوى جري يوميا وقليل العب حديد لو استخدم عقاقير او ابر بناء جسم هل تاثر على الكبد وتسبب امراض اريد ابني...,treatment,prevention_request,all_three_variants,,fts_variant_C_full_query,,ahdqa_0074146,74146,دكتور أنه اخذ حبوب منع الحمل وأخذ علاج اسمه invanorm وكالو هذا الدواء بي منع حمل كالو راح يكسر ع حبوب منع الحمل يعني ماكو اي منع حمل بجسمج وطلعين...,لم يثبت ان هذا العلاج يكسر مانع الحمل...إنتظري للأسبوع ونزول الدورة,أمراض نسائية,A|B,4,4,,4,-8.112125,2,4,0,wrong intent,
partial_only_fts_v1,evalv1_100,السلام عليكم ورحمة الله وبركاته يا دكتر انا العب قوى جري يوميا وقليل العب حديد لو استخدم عقاقير او ابر بناء جسم هل تاثر على الكبد وتسبب امراض اريد ابني...,treatment,prevention_request,all_three_variants,,fts_variant_C_full_query,,ahdqa_0146394,146394,هل حليب الصويا يؤثر على حبوب منع الحمل اذا تناولت حبوب منع الحمل وبعد ذالك بساعتان تناولت كوب من حليب الصويا هل يفسد حبوب منع الحمل,حليب الصويا لا يفسد عمل حبوب منع الحمل ولكن تبلع حبوب منع الحمل بالماء العادي,أمراض نسائية,A|B,5,5,,5,-8.063368,2,5,0,wrong intent,
partial_only_fts_v1,evalv1_100,السلام عليكم ورحمة الله وبركاته يا دكتر انا العب قوى جري يوميا وقليل العب حديد لو استخدم عقاقير او ابر بناء جسم هل تاثر على الكبد وتسبب امراض اريد ابني...,treatment,prevention_request,all_three_variants,,fts_variant_C_full_query,,ahdqa_0006488,6488,هل عادي اخذ ابر منع الحمل وانا كنت استخدم حبوب منع لرضاعه,نعم عادي ممكن,أمراض نسائية,A|B,6,6,,6,-8.037311,2,6,0,wrong intent,
partial_only_fts_v1,evalv1_100,السلام عليكم ورحمة الله وبركاته يا دكتر انا العب قوى جري يوميا وقليل العب حديد لو استخدم عقاقير او ابر بناء جسم هل تاثر على الكبد وتسبب امراض اريد ابني...,treatment,prevention_request,all_three_variants,,fts_variant_C_full_query,,ahdqa_0185389,185389,"هل تؤثر حبوب كلوكوفاج على فعالية حبوب منع الحمل ميكروجينون في منع الحمل؟؟
Glucophage",لا,أمراض نسائية,A|B,7,7,,7,-8.037311,2,7,0,wrong intent,
partial_only_fts_v1,evalv1_100,السلام عليكم ورحمة الله وبركاته يا دكتر انا العب قوى جري يوميا وقليل العب حديد لو استخدم عقاقير او ابر بناء جسم هل تاثر على الكبد وتسبب امراض اريد ابني...,treatment,prevention_request,all_three_variants,,fts_variant_C_full_query,,ahdqa_0370702,370702,دكتور عادي اخذ حبوب منع الحمل مع دواء دوستنكس؟ لانه عندي هرمون الحليب مرتفع و حاليا اعالجه و اريد اخذ حبوب منع حمل ولا حبوب منع الحمل تخربط الهرمونات اكثر؟,بامكانك اخذه,أمراض نسائية,A|B,8,8,,8,-8.036112,2,8,0,wrong intent,
partial_only_fts_v1,evalv1_100,السلام عليكم ورحمة الله وبركاته يا دكتر انا العب قوى جري يوميا وقليل العب حديد لو استخدم عقاقير او ابر بناء جسم هل تاثر على الكبد وتسبب امراض اريد ابني...,treatment,prevention_request,all_three_variants,,fts_variant_C_full_query,,ahdqa_0099198,99198,عم استخدم حبوب منع الحمل المركبه منشان حبوب الشباب اللي بوجهي وشتريت حبوب روكتان هل ينصح بأستخدام الروكتان وحبوب منع الحمل معاً وهل الروكتان بتلغي فعالية حبوب منع الحمل يرجى...,نعم...لا يؤثر,أمراض نسائية,A|B,9,9,,9,-8.021681,2,9,0,wrong intent,
partial_only_fts_v1,evalv1_100,السلام عليكم ورحمة الله وبركاته يا دكتر انا العب قوى جري يوميا وقليل العب حديد لو استخدم عقاقير او ابر بناء جسم هل تاثر على الكبد وتسبب امراض اريد ابني...,treatment,prevention_request,all_three_variants,,fts_variant_C_full_query,,ahdqa_0137580,137580,تناولت لبوستين منع الحملنوجرافيدا بعد الجماع بساعة هل كافية كوسيلة منع حمل طارئة,احتمال تكون كافية,أمراض نسائية,A|B,10,10,,10,-8.015677,2,10,0,wrong intent,
partial_only_fts_v1,evalv1_100,السلام عليكم ورحمة الله وبركاته يا دكتر انا العب قوى جري يوميا وقليل العب حديد لو استخدم عقاقير او ابر بناء جسم هل تاثر على الكبد وتسبب امراض اريد ابني...,treatment,prevention_request,all_three_variants,,fts_variant_C_full_query,,ahdqa_0503065,503065,انا العب في نادي حديد واريد بناء عضلاتي هل استخدم البروتين وهل له اضرار وماهي اضراره وشكرا,مكملات البروتين لها أضرار على الكبد والكلى على المدى البعيد، ينصح بتناول المصادر الغذائية للبروتين بعد التمرين.,تغذية,C,,,1,1,-44.384018,1,11,1,missing key constraint,
partial_only_fts_v1,evalv1_100,السلام عليكم ورحمة الله وبركاته يا دكتر انا العب قوى جري يوميا وقليل العب حديد لو استخدم عقاقير او ابر بناء جسم هل تاثر على الكبد وتسبب امراض اريد ابني...,treatment,prevention_request,all_three_variants,,fts_variant_C_full_query,,ahdqa_0509728,509728,"السلام عليكم ورحمة اللة وبركاتة ممكن اسالك يا دكتر سوال
السوال
انا شعري الحمدللة جميل وكل حاجة بس مش دا السوال السوال ان قروتي شعري انسحب منها ممكن تقولي اية...",في البداية عليك عمل الفحوصات التالية لأنك تعاني من نقص في أكتر من واحدة من الآتي:- الزنك فيتامين د فيتامين ب12 والكالسيوم ومخزون الحديد والغدة الدرقية وبعد ذلك استطيع تقديم المساعدة بعد اعلامي بنتائج الفحص,الأمراض الجلدية,C,,,2,2,-38.048232,1,12,0,wrong intent,
partial_only_fts_v1,evalv1_006,السلام عليكم اني المريض عمري 22 اعاني من ارتفاع ضغط الدم وكذلك عندم انتظامه رغم اخذ الادوية والالتزام بالاكل الصحي قليل الملح،وعند اجراء تحليل الالدستيرون تبين وجود فرط نشاط للهرمون...,treatment,test_request,all_three_variants,,fts_variant_C_full_query,ارتفاع ضغطي|ارتفاع في ضغط الدم|ارتفاع اضغط البابي|ضغط الدم|ارتفاع حمض البول|انخفاض الضغط,ahdqa_0690239,690239,عمري 35 سنه واصبت بارتفاع مفاجئ في ضغط الدم 170 /110 منذ 4 أيام وعرضت نفسي على طبيب وطلب تحليل كوليسترول ويوريك اسيد و ووصف لي ناتريلكس صباحاً و كونكور...,"إن ضغط الدم الطبيعي والمثالي يجب أن يكون أقل من 120/80 مم زئبقي وهذا يعني أن القراءة 110/170 تعتبر ارتفاع في ضغط الدم الانبساطي (الرقم السفلي)، ولكن تشخيص مرض ارتفاع ضغط الدم يجب أن يتم تحت إشراف الطبيب المختص حيث يلزم الأمر تسجيل 3 قراءات ضغط دم مرتفعة بفارق أسبوع بين القراءات المرتفعة التي يتم تسجيلها. 
ويجب العلم أنه في حال تم البدء باستخدام أدوية علاج ضغط الدم فهذا يعني أن تشخيص مرض ارتفاع ضغط الدم قد تم، ويجب اتباع تعليمات الطبيب المختص حول طريقة استخدام الأدوية والجرعة مع ضرورة مراقبة ضغط الدم وتسجيل القراءات لتقييم مدى تأثير الأدوية المستخدمة.
للمزيد:

لماذا تحدث التغيرات في ضغط الدم؟
ضغط الدم المرتفع وأمراض الكلى
تأثير التوتر على ضغط الدم

المرجع:

How Hypertension Is Diagnosed",ارتفاع ضغط الدم,A|B,7,4,,4,-29.032262,2,1,1,missing key constraint,
