mention_id,entity_id,canonical_name,entity_type,chunk_id,qa_id,source_row_number,surface_form,field,evidence,extraction_method,provider,model,confidence
men_llm_0000666,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,chunk_00121,ahd5k_02491,690449,التهاب,answer,لابد من تحديد السبب عن طريق الفحص واجراء الاشعة قد يكون بسبب سني او خراج لثوي لابد من مراجعة العيادة,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000667,ent_diseasecondition_2de63ce5404a,الجيب اللثوي,DiseaseCondition,chunk_00121,ahd5k_02986,18312,جيب لثوي,question,لدي جيب لثوي بين الضاحك والضرس,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000668,ent_symptom_8837f8fd35f4,الجيب اللثوي,Symptom,chunk_00121,ahd5k_02986,18312,جيب لثوي,question,لدي جيب لثوي بين الضاحك والضرس,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000669,ent_treatment_f60ee3a3269a,الجيب اللثوي,Treatment,chunk_00121,ahd5k_02986,18312,الجيب اللثوي,answer,قد تحتاج ازاله التلبيس و عمل جراحة بسيطة للجيب اللثوي و بعدها يتم وصع تاج جديد بعد شهر و اكيد وقتها رح تشعر بالتحسن ان شالله,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000670,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,chunk_00121,ahd5k_02491,690449,الاشعة,answer,لابد من تحديد السبب عن طريق الفحص واجراء الاشعة قد يكون بسبب سني او خراج لثوي لابد من مراجعة العيادة,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000671,ent_diseasecondition_2f75d3dabe0b,حساسية,DiseaseCondition,chunk_00122,ahd5k_03098,57929,حساسية,answer,انصحك بعلاج كل الأسنان التي يتوجب علاجها و من ثم التوجه إلى طبيب اخصائي باطنيه,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000672,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,chunk_00122,ahd5k_03113,51548,التهاب,question,عندي جرح داخل فمي في اللثه تحت السن ومؤلم جداً ، شنو الحل ؟,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000673,ent_treatment_cd6803651137,زراعة,Treatment,chunk_00122,ahd5k_03032,17578,زراعة,answer,حالة الحافة العظمية للفكممتازة لعمل زرعات سنية,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000674,ent_treatment_b16a545c0e9c,حشوة,Treatment,chunk_00122,ahd5k_04154,185958,حشوة,answer,يجب زيارة الطبيب لتنعيم الحشوه ......يمكن الأكل عليها ولكن لا يجب قطم النواشف عليها حيث أنها من الممكن أن تؤدى لكسرها,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000675,ent_test_f1846b201f26,فحص,Test,chunk_00122,ahd5k_04177,149998,فحص,answer,يجب فحص الحالة و التأكد من السن الذي تم خلعه هل هو سن دائم أو سن مؤقت مع بقاء مديد ..,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000676,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,chunk_00123,ahd5k_04942,618358,التهاب,answer,علاج الاسنان و اللثة قبل البدء في تقويم الاسنان,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000677,ent_symptom_f4cf885a0447,سعال,Symptom,chunk_00123,ahd5k_04942,618358,سعال,question,سويت تقويم أسنان و الدكتور الي أشتغل عنده مهمل بس ركب تقويم وخلع ضرس ما نظف لي أي سن و لا شال أي سوسة من أضراسي الخلفية,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000678,ent_symptom_b754f1a1e5a8,صداع,Symptom,chunk_00124,ahd5k_00222,777470,ام حادة في الراس,question,ام حادة في الراس,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000679,ent_symptom_b754f1a1e5a8,صداع,Symptom,chunk_00124,ahd5k_00222,777470,نض سريع,question,نض سريع وقوي جدا في الشرايين الموجودة في منقطة جوانب الجبهة,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000680,ent_treatment_2466e618d2bf,باندول فولت فاست,Treatment,chunk_00124,ahd5k_00222,777470,باندول فولت فاست,answer,باندول فولت فاست,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000681,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,chunk_00125,ahd5k_00859,784623,التهاب,answer,التحاليل المخبرية,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.950
men_llm_0000682,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,chunk_00125,ahd5k_01689,785565,التهاب,answer,رضح,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.950
men_llm_0000683,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,chunk_00125,ahd5k_03632,808032,التهاب,answer,التحاليل المخبرية,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.950
men_llm_0000684,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,chunk_00125,ahd5k_03685,793040,التهاب,answer,التهاب بكتيري وفطريات,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.950
men_llm_0000685,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,chunk_00125,ahd5k_03818,802465,التهاب,answer,التهاب فيروسي,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.950
men_llm_0000686,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,chunk_00125,ahd5k_04903,789927,التهاب,answer,التهاب غشائي عضلي,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.950
men_llm_0000687,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,chunk_00125,ahd5k_00859,784623,التهاب,question,التهاب في الغدد الليمفاوية,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.950
men_llm_0000688,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,chunk_00125,ahd5k_01689,785565,التهاب,question,التهاب في الثدي,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.950
men_llm_0000689,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,chunk_00125,ahd5k_03632,808032,التهاب,question,التهاب في الحالب,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.950
men_llm_0000690,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,chunk_00125,ahd5k_03685,793040,التهاب,question,التهاب بكتيري وفطريات,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.950
men_llm_0000691,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,chunk_00125,ahd5k_03818,802465,التهاب,question,التهاب في القفص الصدري,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.950
men_llm_0000692,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,chunk_00125,ahd5k_04903,789927,التهاب,question,التهاب غشائي عضلي,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.950
men_llm_0000693,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,chunk_00125,ahd5k_00859,784623,التحاليل المخبرية,answer,التحاليل المخبرية,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.950
men_llm_0000694,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,chunk_00125,ahd5k_01689,785565,رضح,answer,رضح,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.950
men_llm_0000695,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,chunk_00125,ahd5k_03632,808032,التحاليل المخبرية,answer,التحاليل المخبرية,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.950
men_llm_0000696,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,chunk_00125,ahd5k_03685,793040,التهاب بكتيري وفطريات,answer,التهاب بكتيري وفطريات,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.950
men_llm_0000697,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,chunk_00125,ahd5k_03818,802465,التهاب فيروسي,answer,التهاب فيروسي,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.950
men_llm_0000698,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,chunk_00125,ahd5k_04903,789927,التهاب غشائي عضلي,answer,التهاب غشائي عضلي,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.950
men_llm_0000699,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,chunk_00125,ahd5k_00859,784623,ادوية الالتهاب,answer,ادوية الالتهاب,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.950
men_llm_0000700,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,chunk_00125,ahd5k_03632,808032,ادوية الالتهاب,answer,ادوية الالتهاب,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.950
men_llm_0000701,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,chunk_00125,ahd5k_03685,793040,ادوية الالتهاب,answer,ادوية الالتهاب,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.950
men_llm_0000702,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,chunk_00125,ahd5k_03818,802465,ادوية الالتهاب,answer,ادوية الالتهاب,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.950
men_llm_0000703,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,chunk_00125,ahd5k_04903,789927,ادوية الالتهاب,answer,ادوية الالتهاب,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.950
men_llm_0000704,ent_diseasecondition_f870ba2ab6eb,الدورة الشهرية,DiseaseCondition,chunk_00126,ahd5k_00140,795620,الدورة الشرية,question,الدورة الشرية,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.950
men_llm_0000705,ent_diseasecondition_f870ba2ab6eb,الدورة الشهرية,DiseaseCondition,chunk_00126,ahd5k_00140,795620,الدورة الشهرية,answer,الدورة الشهرية,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.950
men_llm_0000706,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,chunk_00126,ahd5k_00140,795620,التهاب,answer,التهاب,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000707,ent_diseasecondition_2f75d3dabe0b,حساسية,DiseaseCondition,chunk_00127,ahd5k_02470,774384,حساسية,answer,نوع من أنواع الحساسية,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000708,ent_diseasecondition_2f75d3dabe0b,حساسية,DiseaseCondition,chunk_00127,ahd5k_04235,789452,تهاب القصبات,answer,التهاب القصبات,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000709,ent_diseasecondition_385230d505f3,تهاب,DiseaseCondition,chunk_00127,ahd5k_04235,789452,تهاب,answer,التهاب القصبات,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000710,ent_treatment_104bb0a91d5a,تيليفاست,Treatment,chunk_00127,ahd5k_02470,774384,تيليفاست,answer,مضاد للهيستامين مثل تيليفاست,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000711,ent_test_dd68aa784555,تحاليل مخبرية,Test,chunk_00127,ahd5k_04235,789452,تحاليل,answer,فحص طبي للوقوف على تفاصيل أكثر,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000712,ent_symptom_c01e00eb5c72,صداع التوتر,Symptom,chunk_00128,ahd5k_02662,123,صداع التوتر,answer,صداع التوتر,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000713,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,chunk_00128,ahd5k_02662,123,التهاب,answer,التهاب,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000714,ent_symptom_b754f1a1e5a8,صداع,Symptom,chunk_00128,ahd5k_02662,123,صداع,question,صداع,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000715,ent_diseasecondition_6ed4cacd0b61,التهاب الشعري,DiseaseCondition,chunk_00128,ahd5k_03594,789751,التهاب الشعري,answer,التهاب الشعري,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000716,ent_diseasecondition_304bdda1e242,كيس الشعر,DiseaseCondition,chunk_00128,ahd5k_03594,789751,كيس الشعر,answer,كيس الشعر,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000717,ent_symptom_d713f64368d3,ضغط,Symptom,chunk_00128,ahd5k_02662,123,ضغط,question,ضغط,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000718,ent_symptom_38888a2188fe,القلق,Symptom,chunk_00128,ahd5k_02662,123,القلق,answer,القلق,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000719,ent_diseasecondition_d9b91988beb9,التهاب السحايا,DiseaseCondition,chunk_00128,ahd5k_02662,123,التهاب السحايا,answer,التهاب السحايا,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000720,ent_diseasecondition_aacab021c9d4,الصداع النصفي,DiseaseCondition,chunk_00128,ahd5k_02662,123,الصداع النصفي,answer,الصداع النصفي,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000721,ent_diseasecondition_ad3e19c416f6,التهاب الجيوب الأنفية,DiseaseCondition,chunk_00128,ahd5k_02662,123,التهاب الجيوب الأنفية,answer,التهاب الجيوب الأنفية,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000722,ent_diseasecondition_16cf4e77b755,التهاب,DiseaseCondition,chunk_00129,ahd5k_02023,802203,التهاب,answer,التهاب الأعصاب الطرفية,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000723,ent_diseasecondition_28f5fc799e65,فرط الحساسية,DiseaseCondition,chunk_00129,ahd5k_02023,802203,فرط الحساسية,answer,فرط الحساسية,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000724,ent_treatment_9b5bfe80cea0,دواء تلفاست أ سيرين,Treatment,chunk_00129,ahd5k_02023,802203,دواء تلفاست أ سيرين,answer,تناول دواء تلفاست أ سيرين,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
men_llm_0000725,ent_treatment_6daeffa55a15,نيوروتين,Treatment,chunk_00129,ahd5k_02023,802203,نيوروتين,answer,دواء نيوروتين,llm_structured_entity_extraction,groq,llama-3.1-8b-instant,0.850
