relation_id,chunk_id,qa_id,source_row_number,candidate_relation_type,source_entity_id,source_name,source_type,target_entity_id,target_name,target_type,source_evidence,target_evidence,candidate_method,needs_llm_validation
rel_seed_5fa6682710cafca7,chunk_00267,ahd10k_08693,628555,HAS_SYMPTOM,ent_merge_000059,التهاب,DiseaseCondition,ent_merge_000768,حرقة,Symptom,والحرقه من التهابات نسائيه,حرقه في المهبل,entity_type_cooccurrence_same_qa,true
rel_seed_eb27479203c7750c,chunk_00267,ahd5k_03428,799574,HAS_SYMPTOM,ent_merge_001795,داء باركنسون,DiseaseCondition,ent_merge_000811,رجفان,Symptom,داء باركنسون الشهير,رجفة وارتخاء في اليد اليسرى,entity_type_cooccurrence_same_qa,true
rel_seed_d11b8c1c325689a1,chunk_00267,ahd5k_03428,799574,TREATED_BY,ent_merge_001795,داء باركنسون,DiseaseCondition,ent_merge_001419,زراعة الكبد,Treatment,داء باركنسون الشهير,زراعة الكبد,entity_type_cooccurrence_same_qa,true
rel_seed_ad5ab53a6b25d4a1,chunk_00267,ahd5k_03428,799574,HAS_SYMPTOM,ent_merge_000359,داء ويلسون,DiseaseCondition,ent_merge_000811,رجفان,Symptom,أعاني من داء ويلسون منذ 15سنة,رجفة وارتخاء في اليد اليسرى,entity_type_cooccurrence_same_qa,true
rel_seed_7c119dcb7bdbbfa6,chunk_00267,ahd5k_03428,799574,TREATED_BY,ent_merge_000359,داء ويلسون,DiseaseCondition,ent_merge_001419,زراعة الكبد,Treatment,أعاني من داء ويلسون منذ 15سنة,زراعة الكبد,entity_type_cooccurrence_same_qa,true
rel_seed_f0664a3b42023595,chunk_00267,ahd5k_03428,799574,TREATED_BY,ent_merge_000811,رجفان,Symptom,ent_merge_001419,زراعة الكبد,Treatment,رجفة وارتخاء في اليد اليسرى,زراعة الكبد,entity_type_cooccurrence_same_qa,true
rel_seed_4a0d8f9bfb1601d1,chunk_00268,ahd10k_02666,774123,TREATED_BY,ent_merge_000830,صداع,Symptom,ent_merge_001180,الباندول,Treatment,أشعر بصداع شديد يرافقه عدم التركيز فيما أقرؤه,من الممكن اخذ مسكنات مثل الباندول اذا لم تحدث اي استجابة,entity_type_cooccurrence_same_qa,true
rel_seed_e91ea2337888ab3e,chunk_00268,ahd10k_02666,774123,HAS_SYMPTOM,ent_merge_000296,تهاب,DiseaseCondition,ent_merge_000830,صداع,Symptom,ي البداية يجب نفي الاسباب الثانوية للصداع مثل التهاب الاذن و التهاب الجيوب و العديد من الاسباب الثانوية,أشعر بصداع شديد يرافقه عدم التركيز فيما أقرؤه,entity_type_cooccurrence_same_qa,true
rel_seed_c2458ab0bd17757c,chunk_00268,ahd10k_02666,774123,TREATED_BY,ent_merge_000296,تهاب,DiseaseCondition,ent_merge_001180,الباندول,Treatment,ي البداية يجب نفي الاسباب الثانوية للصداع مثل التهاب الاذن و التهاب الجيوب و العديد من الاسباب الثانوية,من الممكن اخذ مسكنات مثل الباندول اذا لم تحدث اي استجابة,entity_type_cooccurrence_same_qa,true
rel_seed_c7cb8c12c1d0b5e7,chunk_00268,ahd5k_03407,781011,HAS_SYMPTOM,ent_merge_000059,التهاب,DiseaseCondition,ent_merge_001921,صبغات الشعر,Symptom,التهاب,تجنب تسريح شعرك وهو مبلل فهذا يزيد من سقوط الشعر كما تجنب تعرض الشعر للمواد الكيميائية من خلال صبغات الشعر و البرماننت,entity_type_cooccurrence_same_qa,true
rel_seed_4e5aaeae156b3492,chunk_00268,ahd5k_03407,781011,DIAGNOSED_BY,ent_merge_000059,التهاب,DiseaseCondition,ent_merge_000975,تحليل الحساسية,Test,التهاب,تحليل الحساسية,entity_type_cooccurrence_same_qa,true
rel_seed_543bc25444efdbd7,chunk_00268,ahd5k_03407,781011,TREATED_BY,ent_merge_000059,التهاب,DiseaseCondition,ent_merge_002180,زراعة الشعر,Treatment,التهاب,زراعة الشعر تعطي نتائج مشجعة,entity_type_cooccurrence_same_qa,true
rel_seed_7a9c8f197949ead6,chunk_00268,ahd5k_03407,781011,TREATED_BY,ent_merge_000059,التهاب,DiseaseCondition,ent_merge_002205,فيتامين (أ),Treatment,التهاب,فيتامين (أ) الذي يغذي الشعر ويقويه,entity_type_cooccurrence_same_qa,true
rel_seed_e451799fdf197432,chunk_00268,ahd5k_03407,781011,TREATED_BY,ent_merge_000059,التهاب,DiseaseCondition,ent_merge_002193,علاج تساقط الشعر بالأعشاب,Treatment,التهاب,علاج هذه الحالة هو بالتأكيد علاج السبب المؤدي لها ولكن لتحسن هذه الحالة بصفة عامة اهتم بتناول طعام صحي جيد,entity_type_cooccurrence_same_qa,true
rel_seed_0436d2eb91e9a7a2,chunk_00268,ahd5k_03407,781011,HAS_SYMPTOM,ent_merge_001725,الحمى الشديدة,DiseaseCondition,ent_merge_001921,صبغات الشعر,Symptom,الحمى الشديدة والالتهابات الجرثومية الحادة والانفلوانزا,تجنب تسريح شعرك وهو مبلل فهذا يزيد من سقوط الشعر كما تجنب تعرض الشعر للمواد الكيميائية من خلال صبغات الشعر و البرماننت,entity_type_cooccurrence_same_qa,true
rel_seed_0bf035815ce47aac,chunk_00268,ahd5k_03407,781011,DIAGNOSED_BY,ent_merge_001725,الحمى الشديدة,DiseaseCondition,ent_merge_000975,تحليل الحساسية,Test,الحمى الشديدة والالتهابات الجرثومية الحادة والانفلوانزا,تحليل الحساسية,entity_type_cooccurrence_same_qa,true
rel_seed_d8a0db67421b9419,chunk_00268,ahd5k_03407,781011,TREATED_BY,ent_merge_001725,الحمى الشديدة,DiseaseCondition,ent_merge_002180,زراعة الشعر,Treatment,الحمى الشديدة والالتهابات الجرثومية الحادة والانفلوانزا,زراعة الشعر تعطي نتائج مشجعة,entity_type_cooccurrence_same_qa,true
rel_seed_125e28d3e8f10ebf,chunk_00268,ahd5k_03407,781011,TREATED_BY,ent_merge_001725,الحمى الشديدة,DiseaseCondition,ent_merge_002205,فيتامين (أ),Treatment,الحمى الشديدة والالتهابات الجرثومية الحادة والانفلوانزا,فيتامين (أ) الذي يغذي الشعر ويقويه,entity_type_cooccurrence_same_qa,true
rel_seed_c3718a626c990de3,chunk_00268,ahd5k_03407,781011,TREATED_BY,ent_merge_001725,الحمى الشديدة,DiseaseCondition,ent_merge_002193,علاج تساقط الشعر بالأعشاب,Treatment,الحمى الشديدة والالتهابات الجرثومية الحادة والانفلوانزا,علاج هذه الحالة هو بالتأكيد علاج السبب المؤدي لها ولكن لتحسن هذه الحالة بصفة عامة اهتم بتناول طعام صحي جيد,entity_type_cooccurrence_same_qa,true
rel_seed_64614af0bdf02c00,chunk_00268,ahd5k_03407,781011,HAS_SYMPTOM,ent_merge_000251,تساقط الشعر,DiseaseCondition,ent_merge_001921,صبغات الشعر,Symptom,تساقط الشعر بمعدل 50--100شعرة في اليوم أمر طبيعي وغير مرضي ولا يبعث على الانزعاج,تجنب تسريح شعرك وهو مبلل فهذا يزيد من سقوط الشعر كما تجنب تعرض الشعر للمواد الكيميائية من خلال صبغات الشعر و البرماننت,entity_type_cooccurrence_same_qa,true
rel_seed_5c055eb6b1c107cf,chunk_00268,ahd5k_03407,781011,DIAGNOSED_BY,ent_merge_000251,تساقط الشعر,DiseaseCondition,ent_merge_000975,تحليل الحساسية,Test,تساقط الشعر بمعدل 50--100شعرة في اليوم أمر طبيعي وغير مرضي ولا يبعث على الانزعاج,تحليل الحساسية,entity_type_cooccurrence_same_qa,true
rel_seed_cc43475ac7a43cd5,chunk_00268,ahd5k_03407,781011,TREATED_BY,ent_merge_000251,تساقط الشعر,DiseaseCondition,ent_merge_002180,زراعة الشعر,Treatment,تساقط الشعر بمعدل 50--100شعرة في اليوم أمر طبيعي وغير مرضي ولا يبعث على الانزعاج,زراعة الشعر تعطي نتائج مشجعة,entity_type_cooccurrence_same_qa,true
rel_seed_929a9aeb3bfce07c,chunk_00268,ahd5k_03407,781011,TREATED_BY,ent_merge_000251,تساقط الشعر,DiseaseCondition,ent_merge_002205,فيتامين (أ),Treatment,تساقط الشعر بمعدل 50--100شعرة في اليوم أمر طبيعي وغير مرضي ولا يبعث على الانزعاج,فيتامين (أ) الذي يغذي الشعر ويقويه,entity_type_cooccurrence_same_qa,true
rel_seed_32889e702b6f9a9a,chunk_00268,ahd5k_03407,781011,TREATED_BY,ent_merge_000251,تساقط الشعر,DiseaseCondition,ent_merge_002193,علاج تساقط الشعر بالأعشاب,Treatment,تساقط الشعر بمعدل 50--100شعرة في اليوم أمر طبيعي وغير مرضي ولا يبعث على الانزعاج,علاج هذه الحالة هو بالتأكيد علاج السبب المؤدي لها ولكن لتحسن هذه الحالة بصفة عامة اهتم بتناول طعام صحي جيد,entity_type_cooccurrence_same_qa,true
rel_seed_3509b48a6eadbaf6,chunk_00268,ahd5k_03407,781011,HAS_SYMPTOM,ent_merge_001839,نقص البروتينات,DiseaseCondition,ent_merge_001921,صبغات الشعر,Symptom,نقص البروتينات,تجنب تسريح شعرك وهو مبلل فهذا يزيد من سقوط الشعر كما تجنب تعرض الشعر للمواد الكيميائية من خلال صبغات الشعر و البرماننت,entity_type_cooccurrence_same_qa,true
rel_seed_86d318b26c7c6d39,chunk_00268,ahd5k_03407,781011,DIAGNOSED_BY,ent_merge_001839,نقص البروتينات,DiseaseCondition,ent_merge_000975,تحليل الحساسية,Test,نقص البروتينات,تحليل الحساسية,entity_type_cooccurrence_same_qa,true
rel_seed_c79df494faca32ee,chunk_00268,ahd5k_03407,781011,TREATED_BY,ent_merge_001839,نقص البروتينات,DiseaseCondition,ent_merge_002180,زراعة الشعر,Treatment,نقص البروتينات,زراعة الشعر تعطي نتائج مشجعة,entity_type_cooccurrence_same_qa,true
rel_seed_a373ced492a67b67,chunk_00268,ahd5k_03407,781011,TREATED_BY,ent_merge_001839,نقص البروتينات,DiseaseCondition,ent_merge_002205,فيتامين (أ),Treatment,نقص البروتينات,فيتامين (أ) الذي يغذي الشعر ويقويه,entity_type_cooccurrence_same_qa,true
rel_seed_d97a587be7cad8ac,chunk_00268,ahd5k_03407,781011,TREATED_BY,ent_merge_001839,نقص البروتينات,DiseaseCondition,ent_merge_002193,علاج تساقط الشعر بالأعشاب,Treatment,نقص البروتينات,علاج هذه الحالة هو بالتأكيد علاج السبب المؤدي لها ولكن لتحسن هذه الحالة بصفة عامة اهتم بتناول طعام صحي جيد,entity_type_cooccurrence_same_qa,true
rel_seed_088a1a0663863926,chunk_00268,ahd5k_03407,781011,INVESTIGATED_BY,ent_merge_001921,صبغات الشعر,Symptom,ent_merge_000975,تحليل الحساسية,Test,تجنب تسريح شعرك وهو مبلل فهذا يزيد من سقوط الشعر كما تجنب تعرض الشعر للمواد الكيميائية من خلال صبغات الشعر و البرماننت,تحليل الحساسية,entity_type_cooccurrence_same_qa,true
rel_seed_8c3a2a2edd1e625e,chunk_00268,ahd5k_03407,781011,TREATED_BY,ent_merge_001921,صبغات الشعر,Symptom,ent_merge_002180,زراعة الشعر,Treatment,تجنب تسريح شعرك وهو مبلل فهذا يزيد من سقوط الشعر كما تجنب تعرض الشعر للمواد الكيميائية من خلال صبغات الشعر و البرماننت,زراعة الشعر تعطي نتائج مشجعة,entity_type_cooccurrence_same_qa,true
rel_seed_a4db3b8ac3896a36,chunk_00268,ahd5k_03407,781011,TREATED_BY,ent_merge_001921,صبغات الشعر,Symptom,ent_merge_002205,فيتامين (أ),Treatment,تجنب تسريح شعرك وهو مبلل فهذا يزيد من سقوط الشعر كما تجنب تعرض الشعر للمواد الكيميائية من خلال صبغات الشعر و البرماننت,فيتامين (أ) الذي يغذي الشعر ويقويه,entity_type_cooccurrence_same_qa,true
rel_seed_d26f9df46e4e4380,chunk_00268,ahd5k_03407,781011,TREATED_BY,ent_merge_001921,صبغات الشعر,Symptom,ent_merge_002193,علاج تساقط الشعر بالأعشاب,Treatment,تجنب تسريح شعرك وهو مبلل فهذا يزيد من سقوط الشعر كما تجنب تعرض الشعر للمواد الكيميائية من خلال صبغات الشعر و البرماننت,علاج هذه الحالة هو بالتأكيد علاج السبب المؤدي لها ولكن لتحسن هذه الحالة بصفة عامة اهتم بتناول طعام صحي جيد,entity_type_cooccurrence_same_qa,true
rel_seed_7eca028cea243a65,chunk_00269,ahd10k_02779,654084,DIAGNOSED_BY,ent_merge_000059,التهاب,DiseaseCondition,ent_merge_000969,تحليل,Test,نتيجة التهاب وتكون خراج,أخذ صور الأشعة اللازمة,entity_type_cooccurrence_same_qa,true
rel_seed_834c3f9b6c2e573d,chunk_00269,ahd10k_04773,702586,TREATED_BY,ent_merge_000059,التهاب,DiseaseCondition,ent_merge_001601,مضاد حيوي,Treatment,حل التهاب اللثه,مضادات حيويه,entity_type_cooccurrence_same_qa,true
rel_seed_c00cea337e49daa4,chunk_00269,ahd5k_03694,798441,HAS_SYMPTOM,ent_merge_001797,دائة الصكري,DiseaseCondition,ent_merge_001900,انتاصبي,Symptom,دائة الصكري اللي اليبي الان الين لايبي الانتاصبي,انتاصبي اليبي الان الين لايبي الانتاصبي,entity_type_cooccurrence_same_qa,true
rel_seed_6d5d07465b92e17e,chunk_00270,ahd10k_05389,770508,TREATED_BY,ent_merge_000059,التهاب,DiseaseCondition,ent_merge_001618,معالجه لبيه,Treatment,مما ادى الى التهاب فى العصب,هو عباره عن اجراء معالجه لبيه لعصب السن او الضرس,entity_type_cooccurrence_same_qa,true
rel_seed_942c898ade0dd563,chunk_00270,ahd10k_05944,751069,DIAGNOSED_BY,ent_merge_000059,التهاب,DiseaseCondition,ent_merge_000924,آشعة,Test,لا وجود التهابات فى الجذور,يستدعى اخذ صورة اشعه للتاكد من عدم وجود التهابات فى الجذور,entity_type_cooccurrence_same_qa,true
rel_seed_e234d15201c478ac,chunk_00270,ahd10k_05944,751069,TREATED_BY,ent_merge_000059,التهاب,DiseaseCondition,ent_merge_001618,معالجه لبيه,Treatment,لا وجود التهابات فى الجذور,يستدعى اخذ صورة اشعه للتاكد من عدم وجود التهابات فى الجذور وما حول الجذور يوجد فى طب الاسنان اخصاءى عصب قد يتدخل لانقاذ السن واجراء المعالجه ا اللبيه اللازمه,entity_type_cooccurrence_same_qa,true
rel_seed_21acbb403fcf092e,chunk_00270,ahd5k_00559,782011,TREATED_BY,ent_merge_000446,فقر الدم,DiseaseCondition,ent_merge_002038,البقوليات,Treatment,فول في الدرجة الأولى وقد تحدث البازلاء أيضاً نفس مفعول الفول أحيانا,البقولوليات الممنوعة,entity_type_cooccurrence_same_qa,true
rel_seed_220abfd5fbbf116c,chunk_00270,ahd5k_02995,787698,DIAGNOSED_BY,ent_merge_000446,فقر الدم,DiseaseCondition,ent_merge_001034,فحص الدم,Test,علاج فقر الدم وتحسين التغذية,فحص الدم ومجموعته,entity_type_cooccurrence_same_qa,true
rel_seed_2e0a197df710f46d,chunk_00271,ahd10k_00538,791046,DIAGNOSED_BY,ent_merge_000059,التهاب,DiseaseCondition,ent_merge_000969,تحليل,Test,التهابات الكبد الفيروسية,وهل هناك تحاليل تأكد ذلك؟,entity_type_cooccurrence_same_qa,true
rel_seed_2aea5d95a6109441,chunk_00271,ahd10k_02537,561978,DIAGNOSED_BY,ent_merge_000059,التهاب,DiseaseCondition,ent_merge_000969,تحليل,Test,ربما يجب فحص البول، للتأكد من عدم وجود التهابات,ربما يجب فحص البول، للتأكد من عدم وجود التهابات وبلية ، ولا علاقة لذلك بسرعة القذف ولا ضعف الانتصاب بشكل مباشر.,entity_type_cooccurrence_same_qa,true
