entity_id,canonical_name,canonical_name_norm,entity_type,aliases,confidence,provider,model
ent_merge_001218,الشاي,الشاي,Treatment,"""الشاي الأبيض""|""الشاي الأخصر""|""الشاي الأسود""|""شاي البابونج""]|[""الشاي""|الشاي",0.0,,
ent_merge_001219,الشاي الاخضر,الشاي الاخضر,Treatment,"[""الشاي الاخضر""]|الشاي الاخضر",0.0,,
ent_merge_001220,الشوكولاته,الشوكولاته,Treatment,"[""الشوكولاته""]|الشوكولاته",0.0,,
ent_merge_001221,العسل,العسل,Treatment,"[""العسل""]|العسل",0.0,,
ent_merge_001222,العلاج الجراحي,العلاج الجراحي,Treatment,"[""العلاج الجراحي""]|العلاج الجراحي",0.0,,
ent_merge_001223,العلاج الدوائي,العلاج الدوايي,Treatment,"[""العلاج الدوائي""]|العلاج الدوائي",0.0,,
ent_merge_001224,العلاج الطبيعي,العلاج الطبيعي,Treatment,"[""العلاج الطبيعي""]|العلاج الطبيعي",0.0,,
ent_merge_001225,العلاج المعرفي والسلوكي,العلاج المعرفي والسلوكي,Treatment,"[""العلاج المعرفي والسلوكي""]|العلاج المعرفي والسلوكي",0.0,,
ent_merge_001226,العلاج بالليزر,العلاج بالليزر,Treatment,"[""العلاج بالليزر""]|العلاج بالليزر",0.0,,
ent_merge_001227,العلاج مزيل الاحتقان الكامل,العلاج مزيل الاحتقان الكامل,Treatment,"[""العلاج مزيل الاحتقان الكامل""]|العلاج مزيل الاحتقان الكامل",0.0,,
ent_merge_001228,العمليه,العمليه,Treatment,"[""العمليه""]|العمليه",0.0,,
ent_merge_001229,الغذاء الطبيعي,الغذاء الطبيعي,Treatment,"[""الغذاء الطبيعي""]|الغذاء الطبيعي",0.0,,
ent_merge_001230,الغرزه,الغرزه,Treatment,"[""الغرزه""]|الغرزه",0.0,,
ent_merge_001231,الفجل الابيض,الفجل الابيض,Treatment,"[""الفجل الابيض""]|الفجل الابيض",0.0,,
ent_merge_001232,الفركتوز,الفركتوز,Treatment,"[""الفركتوز""]|الفركتوز",0.0,,
ent_merge_001233,القرفة,القرفه,Treatment,"[""القرفة""]|القرفة",0.0,,
ent_merge_001234,القهوه,القهوه,Treatment,"[""القهوة""]|[""القهوه""]|القهوة|القهوه",0.0,,
ent_merge_001235,الكانيولا,الكانيولا,Treatment,"[""الكانيولا""]|الكانيولا",0.0,,
ent_merge_001236,الكرفس,الكرفس,Treatment,"[""الكرفس""]|الكرفس",0.0,,
ent_merge_001237,الكركديه,الكركديه,Treatment,"[""الكركديه""]|الكركديه",0.0,,
ent_merge_001238,الكرنتين,الكرنتين,Treatment,"""دواء الكرنتين""]|[""الكرنتين""|الكرنتين",0.0,,
ent_merge_001239,الكرياتين,الكرياتين,Treatment,"[""الكرياتين""]|الكرياتين",0.0,,
ent_merge_001240,الكريمات,الكريمات,Treatment,"[""الكريمات""]|الكريمات",0.0,,
ent_merge_001241,الكريمات الموضعية المخدرة,الكريمات الموضعيه المخدره,Treatment,"""الكريمات الموضعية المخدرة""]|[""الكريمات المخدرة""|الكريمات الموضعية المخدرة",0.0,,
ent_merge_001242,الكلورهيكيسدين,الكلورهيكيسدين,Treatment,"[""الكلورهيكيسدين""]|الكلورهيكيسدين",0.0,,
ent_merge_001243,الكورتيزون,الكورتيزون,Treatment,"[""الكورتيزون""]|الكورتيزون",0.0,,
ent_merge_001244,الكورتيكوستيرويد,الكورتيكوستيرويد,Treatment,"[""الكورتيكوستيرويد""]|الكورتيكوستيرويد",0.0,,
ent_merge_001245,الكيماوي,الكيماوي,Treatment,"""علاج كيمياوي""]|[""الكيماوي""|الكيماوي",0.0,,
ent_merge_001246,اللبن الرائب,اللبن الرايب,Treatment,"[""اللبن الرائب""]|اللبن الرائب",0.0,,
ent_merge_001247,اللحوم الحمراء,اللحوم الحمراء,Treatment,"[""اللحوم الحمراء""]|اللحوم الحمراء",0.0,,
ent_merge_001248,اللقاح,اللقاح,Treatment,"""لقاح""]|[""اللقاح""|[""اللقاح""]|اللقاح",0.0,,
ent_merge_001249,اللولب,اللولب,Treatment,"""لولب""]|[""اللولب""|اللولب",0.0,,
ent_merge_001250,الليزر,الليزر,Treatment,"[""الليزر""]|الليزر",0.0,,
ent_merge_001251,الليمون,الليمون,Treatment,"[""الليمون""]|الليمون",0.0,,
ent_merge_001252,المثبت,المثبت,Treatment,"[""المثبت""]|المثبت",0.0,,
ent_merge_001253,المداعبة,المداعبه,Treatment,"[""المداعبة""]|المداعبة",0.0,,
ent_merge_001254,المدرات البولية,المدرات البوليه,Treatment,"[""المدرات البولية""]|المدرات البولية",0.0,,
ent_merge_001255,المزلقات المائية,المزلقات الماييه,Treatment,"[""المزلقات المائية""]|المزلقات المائية",0.0,,
ent_merge_001256,المشي,المشي,Treatment,"[""المشي""]|المشي",0.0,,
ent_merge_001257,المضادات الحيوية,المضادات الحيويه,Treatment,"[""المضادات الحيوية""]|المضادات الحيوية",0.0,,
ent_merge_001258,المكسرات,المكسرات,Treatment,"[""المكسرات""]|المكسرات",0.0,,
ent_merge_001259,المكملات الغذائية,المكملات الغذاييه,Treatment,"[""المكملات الغذائية""]|المكملات الغذائية",0.0,,
ent_merge_001260,المنظم الهرموني,المنظم الهرموني,Treatment,"[""المنظم الهرموني""]|المنظم الهرموني",0.0,,
ent_merge_001261,الميرمية,الميرميه,Treatment,"""الميرمية""]|[""المرميه""|[""الميرمية""]|الميرمية",0.0,,
ent_merge_001262,المينوكسيديل,المينوكسيديل,Treatment,"[""المينوكسيديل""]|المينوكسيديل",0.0,,
ent_merge_001263,النظام,النظام,Treatment,"[""النظام""]|النظام",0.0,,
ent_merge_001264,الهرمونات,الهرمونات,Treatment,"[""الهرمونات""]|الهرمونات",0.0,,
ent_merge_001265,الورفارين,الورفارين,Treatment,"[""الورفارين""]|الورفارين",0.0,,
ent_merge_001266,الولادة القيصرية,الولاده القيصريه,Treatment,"""عملية قيصرية""|""ولادة قيصرية""]|[""الولادة القيصرية""|الولادة القيصرية",0.0,,
ent_merge_001267,أمоксيسيلين,امоксيسيلين,Treatment,"[""أمоксيسيلين""]|أمоксيسيلين",0.0,,
ent_merge_001268,امادول,امادول,Treatment,"""امادول""]|[""tramadol""|امادول",0.0,,
ent_merge_001269,اميبرامين,اميبرامين,Treatment,"[""اميبرامين""]|اميبرامين",0.0,,
ent_merge_001270,انبوب للتغذية,انبوب للتغذيه,Treatment,"""انبوب للتغذية""]|[""انبوب تغذية""|انبوب للتغذية",0.0,,
ent_merge_001271,انبوب للتنفس,انبوب للتنفس,Treatment,"""انبوب للتنفس""]|[""انبوب تنفسي""|انبوب للتنفس",0.0,,
ent_merge_001272,انفليكسيماب,انفليكسيماب,Treatment,"[""انفليكسيماب""]|انفليكسيماب",0.0,,
ent_merge_001273,أوجمنتين ٦٢٥,اوجمنتين ٦٢٥,Treatment,"[""أوجمنتين ٦٢٥""]|أوجمنتين ٦٢٥",0.0,,
ent_merge_001274,اوميبرازول,اوميبرازول,Treatment,"""اومبيرازول""|""اوميبرازول""]|[""أوميبرازول""|[""اوميبرازول""]|اوميبرازول",0.0,,
ent_merge_001275,اوميجا3,اوميجا3,Treatment,"[""اوميجا3""]|اوميجا3",0.0,,
ent_merge_001276,أيبوبروفين,ايبوبروفين,Treatment,"[""أيبوبروفين""]|أيبوبروفين",0.0,,
ent_merge_001277,إيثامبيوتول,ايثامبيوتول,Treatment,"[""إيثامبيوتول""]|إيثامبيوتول",0.0,,
ent_merge_001278,بензويل بيراوكسيد,بензويل بيراوكسيد,Treatment,"[""بензويل بيراوكسيد""]|بензويل بيراوكسيد",0.0,,
ent_merge_001279,باراسيتامول,باراسيتامول,Treatment,"""مسكن باراسيتامول""]|[""باراسيتامول""|[""باراسيتامول""]|باراسيتامول",0.0,,
ent_merge_001280,باريت,باريت,Treatment,"""ميتلوم""]|[""باريت""|[""باريت""]|باريت",0.0,,
ent_merge_001281,بانتوبرازول,بانتوبرازول,Treatment,"[""بانتوبرازول""]|بانتوبرازول",0.0,,
ent_merge_001282,بخاخ,بخاخ,Treatment,"""بخاخ ذو القرص""]|[""بخاخ""|بخاخ",0.0,,
ent_merge_001283,بخاخ انفي,بخاخ انفي,Treatment,"[""بخاخ انفي""]|بخاخ انفي",0.0,,
ent_merge_001284,بخاخات,بخاخات,Treatment,"[""بخاخات""]|بخاخات",0.0,,
ent_merge_001285,بخاخة,بخاخه,Treatment,"[""بخاخة""]|بخاخة",0.0,,
ent_merge_001286,بذر الكتان,بذر الكتان,Treatment,"[""بذر الكتان""]|بذر الكتان",0.0,,
ent_merge_001287,بذور الكتان,بذور الكتان,Treatment,"[""بذور الكتان""]|بذور الكتان",0.0,,
ent_merge_001288,برشام جينيرا,برشام جينيرا,Treatment,"[""برشام جينيرا""]|برشام جينيرا",0.0,,
ent_merge_001289,برهم,برهم,Treatment,"[""برهم""]|برهم",0.0,,
ent_merge_001290,بروبيوتك,بروبيوتك,Treatment,"[""بروبيوتك""]|بروبيوتك",0.0,,
ent_merge_001291,بروجسترون,بروجسترون,Treatment,"[""بروجسترون""]|بروجسترون",0.0,,
ent_merge_001292,بروفين,بروفين,Treatment,"[""بروفين""]|بروفين",0.0,,
ent_merge_001293,بريدنيزولون,بريدنيزولون,Treatment,"[""بريدنيزولون""]|بريدنيزولون",0.0,,
ent_merge_001294,بريدنيزون,بريدنيزون,Treatment,"[""بريدنيزون""]|بريدنيزون",0.0,,
ent_merge_001295,بريست أكتيفيز,بريست اكتيفيز,Treatment,"[""بريست أكتيفيز""]|بريست أكتيفيز",0.0,,
ent_merge_001296,بريمولوت,بريمولوت,Treatment,"[""بريمولوت""]|بريمولوت",0.0,,
ent_merge_001297,بريمولوت ن,بريمولوت ن,Treatment,"[""بريمولوت ن""]|بريمولوت ن",0.0,,
ent_merge_001298,بستلاين BM-301,بستلاين bm-301,Treatment,"[""بستلاين BM-301""]|بستلاين BM-301",0.0,,
ent_merge_001299,بناء جسم,بناء جسم,Treatment,"[""بناء جسم""]|بناء جسم",0.0,,
ent_merge_001300,بنسلين,بنسلين,Treatment,"[""بنسلين""]|بنسلين",0.0,,
ent_merge_001301,بودا سيف,بودا سيف,Treatment,"[""بودا سيف""]|بودا سيف",0.0,,
ent_merge_001302,بودرة الكولاجين,بودره الكولاجين,Treatment,"""بودرة الكولاجين اليابانية""]|[""بودرة الكولاجين""|بودرة الكولاجين",0.0,,
ent_merge_001303,بولارامين,بولارامين,Treatment,"[""بولارامين""]|بولارامين",0.0,,
ent_merge_001304,بيتاسيرك,بيتاسيرك,Treatment,"[""بيتاسيرك""]|بيتاسيرك",0.0,,
ent_merge_001305,بيتاميثازون,بيتاميثازون,Treatment,"[""بيتاميثازون""]|بيتاميثازون",0.0,,
ent_merge_001306,بيرازيناميد,بيرازيناميد,Treatment,"[""بيرازيناميد""]|بيرازيناميد",0.0,,
ent_merge_001307,بيكربونات الصوديوم,بيكربونات الصوديوم,Treatment,"[""بيكربونات الصوديوم""]|بيكربونات الصوديوم",0.0,,
ent_merge_001308,تبيض الاسنان,تبيض الاسنان,Treatment,"[""تبيض الاسنان""]|تبيض الاسنان",0.0,,
ent_merge_001309,تبييض الأسنان,تبييض الاسنان,Treatment,"""تبييض الأسنان""]|[""تبيض الاسنان""|تبييض الأسنان",0.0,,
ent_merge_001310,تجميل,تجميل,Treatment,"[""تجميل""]|تجميل",0.0,,
ent_merge_001311,تجميل الثدي,تجميل الثدي,Treatment,"""جراحة تصغير و شد او تجميل الثدي""]|[""تجميل الثدي""|تجميل الثدي",0.0,,
ent_merge_001312,تحريض ولادة,تحريض ولاده,Treatment,"""تحريض ولادة""]|[""تحريض""|تحريض ولادة",0.0,,
ent_merge_001313,تخدير,تخدير,Treatment,"""بنج""|""تخدير""]|[""البنج الكلي""|[""تخدير""]|تخدير",0.0,,
ent_merge_001314,تخدير موضعي,تخدير موضعي,Treatment,"[""تخدير موضعي""]|تخدير موضعي",0.0,,
ent_merge_001315,تخدير نصفي,تخدير نصفي,Treatment,"[""تخدير نصفي""]|تخدير نصفي",0.0,,
ent_merge_001316,ترافازول,ترافازول,Treatment,"""كريم ترافازول""]|[""ترافازول""|ترافازول",0.0,,
ent_merge_001317,تطعيم,تطعيم,Treatment,"[""تطعيم""]|تطعيم",0.0,,
ent_merge_001318,تطعيم البي سي جي,تطعيم البي سي جي,Treatment,"[""تطعيم البي سي جي""]|تطعيم البي سي جي",0.0,,
ent_merge_001319,تعرض لاشعة الشمس,تعرض لاشعه الشمس,Treatment,"[""تعرض لاشعة الشمس""]|تعرض لاشعة الشمس",0.0,,
ent_merge_001320,تعويض السوائل,تعويض السوايل,Treatment,"[""تعويض السوائل""]|تعويض السوائل",0.0,,
ent_merge_001321,تفتيت,تفتيت,Treatment,"[""تفتيت""]|تفتيت",0.0,,
ent_merge_001322,تفتيت باليزر,تفتيت باليزر,Treatment,"[""تفتيت باليزر""]|تفتيت باليزر",0.0,,
ent_merge_001323,تقشير الجلد,تقشير الجلد,Treatment,"[""تقشير الجلد""]|تقشير الجلد",0.0,,
ent_merge_001324,تقليل التوتر,تقليل التوتر,Treatment,"[""تقليل التوتر""]|تقليل التوتر",0.0,,
ent_merge_001325,تقليل الضغط النفسي,تقليل الضغط النفسي,Treatment,"[""تقليل الضغط النفسي""]|تقليل الضغط النفسي",0.0,,
ent_merge_001326,تقويم الاسنان,تقويم الاسنان,Treatment,"[""تقويم الاسنان""]|تقويم الاسنان",0.0,,
ent_merge_001327,تكبير الصدر,تكبير الصدر,Treatment,"[""تكبير الصدر""]|تكبير الصدر",0.0,,
ent_merge_001328,تكميم المعدة,تكميم المعده,Treatment,"[""تكميم المعدة""]|تكميم المعدة",0.0,,
ent_merge_001329,تل فاست,تل فاست,Treatment,"""حبة تل فاست""]|[""تل فاست""|تل فاست",0.0,,
ent_merge_001330,تلقيح صناعي,تلقيح صناعي,Treatment,"[""تلقيح صناعي""]|تلقيح صناعي",0.0,,
ent_merge_001331,تليفاست,تليفاست,Treatment,"[""تليفاست""]|تليفاست",0.0,,
ent_merge_001332,تمارين,تمارين,Treatment,"[""تمارين""]|تمارين",0.0,,
ent_merge_001333,تمارين الضغط,تمارين الضغط,Treatment,"[""تمارين الضغط""]|تمارين الضغط",0.0,,
ent_merge_001334,تمارين المعدة,تمارين المعده,Treatment,"[""تمارين المعدة""]|تمارين المعدة",0.0,,
